country_iso3,HS4,trade_value_usd,trade_quantity_mt,year,commodity
NLD,7801,49493.903,23899.047,2016,LEAD
NLD,7901,534281.681,243113.081,2016,ZINC
NLD,8001,115972.746,6460.365,2016,TIN
NOR,1001,426.056,545.528,2016,WHEAT_US_HRW
NOR,1003,59.317,144.77499999999998,2016,BARLEY
NOR,1005,0.034,0.01,2016,MAIZE
NOR,1006,580.059,275.645,2016,RICE_05
NOR,1201,2.62,1.452,2016,SOYBEANS
NOR,1511,67.739,48.370000000000005,2016,PALM_OIL
NOR,1513,94.442,22.893,2016,COCONUT_OIL
NOR,1701,289.907,89.574,2016,SUGAR_WLD
NOR,1801,0.376,0.03,2016,COCOA
NOR,2510,21.405,59.376000000000005,2016,PHOSROCK
NOR,2601,132778.762,2601348.5779999997,2016,IRON_ORE
NOR,2701,66630.68000000001,1008249.089,2016,COAL_AUS
NOR,2709,23388298.93,71658853.502,2016,CRUDE_PETRO
NOR,2711,21653582.801999997,94127416.476,2016,NGAS_EUR
NOR,2835,61.979,38.195,2016,TSP
NOR,3102,224966.657,972128.424,2016,UREA_EE_BULK
NOR,3104,1161.1009999999999,1712.243,2016,POTASH
NOR,3105,827286.098,2178291.045,2016,DAP
NOR,4001,76.91,18.102,2016,RUBBER1_MYSG
NOR,4412,14223.332,5120.138,2016,PLYWOOD
NOR,5201,15.584,6.626,2016,COTTON_A_INDX
NOR,7106,25703.541,46.523,2016,SILVER
NOR,7108,128015.587,3.304,2016,GOLD
NOR,7110,248501.508,11.853,2016,PLATINUM
NOR,7403,151001.895,30853.942,2016,COPPER
NOR,7502,1133444.534,98248.615,2016,NICKEL
NOR,7601,2595331.879,1343009.269,2016,ALUMINUM
NOR,7801,93.558,24.495,2016,LEAD
NOR,7901,451128.32899999997,196066.49,2016,ZINC
NOR,8001,125.04499999999999,2.1870000000000003,2016,TIN
NPL,1001,0.1,1,2016,WHEAT_US_HRW
NPL,1003,2.0260000000000002,1.946,2016,BARLEY
NPL,1005,3.589,15.455,2016,MAIZE
NPL,1006,236.769,246.023,2016,RICE_05
NPL,1201,13.366,9.369,2016,SOYBEANS
NPL,1701,13.181,33.146,2016,SUGAR_WLD
NPL,3102,26.021,0,2016,UREA_EE_BULK
NPL,4001,0.971,0.245,2016,RUBBER1_MYSG
NPL,4412,71.53399999999999,79.77799999999999,2016,PLYWOOD
NPL,5201,63.574999999999996,29.902,2016,COTTON_A_INDX
NPL,7108,2.331,0,2016,GOLD
NPL,7110,0.511,0.001,2016,PLATINUM
NPL,7403,15.797,3.7239999999999998,2016,COPPER
NPL,7502,0.485,0.136,2016,NICKEL
NPL,7801,462.16900000000004,295.525,2016,LEAD
NRU,2510,15995.45,99019.72,2016,PHOSROCK
NRU,4412,20.672,25.06,2016,PLYWOOD
NZL,1001,726.98,1125.178,2016,WHEAT_US_HRW
NZL,1003,147.742,98.027,2016,BARLEY
NZL,1005,26611.869,6061.548,2016,MAIZE
NZL,1006,285.909,255.758,2016,RICE_05
NZL,1201,44.913000000000004,41.577,2016,SOYBEANS
NZL,1511,305.04400000000004,104.212,2016,PALM_OIL
NZL,1513,534.646,215.059,2016,COCONUT_OIL
NZL,1701,17633.152000000002,23116.747,2016,SUGAR_WLD
NZL,1801,1224.369,358.596,2016,COCOA
NZL,2401,0.618,0.041,2016,TOBAC_US
NZL,2510,4.6659999999999995,38.305,2016,PHOSROCK
NZL,2601,126907.51,2434983.544,2016,IRON_ORE
NZL,2701,121767.37700000001,1254111.33,2016,COAL_AUS
NZL,2709,488418.128,1366279.04,2016,CRUDE_PETRO
NZL,2711,15511.123,50423.97,2016,NGAS_EUR
NZL,2835,3467.361,873.209,2016,TSP
NZL,3102,1656.196,1777.924,2016,UREA_EE_BULK
NZL,3104,311.205,238.991,2016,POTASH
NZL,3105,2430.186,3163.788,2016,DAP
NZL,4001,8.834,0.582,2016,RUBBER1_MYSG
NZL,4412,51504.307,45025.682,2016,PLYWOOD
NZL,5201,2.248,0.6940000000000001,2016,COTTON_A_INDX
NZL,7106,10353.409000000001,5.704,2016,SILVER
NZL,7108,403593.48000000004,16.068,2016,GOLD
NZL,7110,985.4649999999999,0.044,2016,PLATINUM
NZL,7403,8478.804,1674.846,2016,COPPER
NZL,7502,5.202,0.325,2016,NICKEL
NZL,7601,542449.03,305569.633,2016,ALUMINUM
NZL,7801,40.975,13.512,2016,LEAD
NZL,7901,565.063,256.946,2016,ZINC
NZL,8001,6.274,1.185,2016,TIN
OMN,1001,866.4820000000001,2254.68,2016,WHEAT_US_HRW
OMN,1003,521.692,2600,2016,BARLEY
OMN,1005,198.457,19.932000000000002,2016,MAIZE
OMN,1006,7620.534,1045.3210000000001,2016,RICE_05
OMN,1511,89029.386,63125.392,2016,PALM_OIL
OMN,1513,34.823,19.315,2016,COCONUT_OIL
OMN,1701,878.75,283.26,2016,SUGAR_WLD
OMN,2401,2133.4249999999997,668.89,2016,TOBAC_US
OMN,2510,814.461,61176.67,2016,PHOSROCK
OMN,2601,695428.859,7028880.441,2016,IRON_ORE
OMN,2701,5.068,78.44,2016,COAL_AUS
OMN,2709,14124208.993,44813369.62,2016,CRUDE_PETRO
OMN,2711,2931001.11,7435252.203000001,2016,NGAS_EUR
OMN,2835,61.618,30.735,2016,TSP
OMN,3102,619500.3,3249256.656,2016,UREA_EE_BULK
OMN,3105,2351.695,9499.621000000001,2016,DAP
OMN,4001,46.814,1.224,2016,RUBBER1_MYSG
OMN,4412,3080.868,1630.851,2016,PLYWOOD
OMN,7106,0.01,0,2016,SILVER
OMN,7108,42854.118,1.031,2016,GOLD
OMN,7110,5.714,0,2016,PLATINUM
OMN,7403,2580.926,394.452,2016,COPPER
OMN,7601,612026.421,408370.021,2016,ALUMINUM
OMN,7801,767.608,521.7479999999999,2016,LEAD
OMN,7901,40.489000000000004,1000.05,2016,ZINC
PAK,1001,1732.9560000000001,5222.379,2016,WHEAT_US_HRW
PAK,1003,65.92699999999999,170.088,2016,BARLEY
PAK,1005,13019.217999999999,58888.558,2016,MAIZE
PAK,1006,1995179.477,4224347.01,2016,RICE_05
PAK,1201,5.241,5.001,2016,SOYBEANS
PAK,1511,325.898,873.762,2016,PALM_OIL
PAK,1513,32.317,13.116999999999999,2016,COCONUT_OIL
PAK,1701,159752.818,348003.498,2016,SUGAR_WLD
PAK,1801,7.163,1.637,2016,COCOA
PAK,2401,9173.18,3760.1169999999997,2016,TOBAC_US
PAK,2510,1332.933,10641.278,2016,PHOSROCK
PAK,2601,3372.637,62809.84,2016,IRON_ORE
PAK,2701,19.32,209.043,2016,COAL_AUS
PAK,2709,61298.986000000004,147381.128,2016,CRUDE_PETRO
PAK,2711,4.124,9.189,2016,NGAS_EUR
PAK,2835,1848.325,8686.732,2016,TSP
PAK,3102,95.355,333.15,2016,UREA_EE_BULK
PAK,3104,67.142,156.437,2016,POTASH
PAK,4001,84.151,41.397,2016,RUBBER1_MYSG
PAK,4412,1762.864,1943.252,2016,PLYWOOD
PAK,5201,47042.807,29868.449,2016,COTTON_A_INDX
PAK,7106,0.083,0,2016,SILVER
PAK,7108,91966.823,6.2780000000000005,2016,GOLD
PAK,7110,150.654,0.012,2016,PLATINUM
PAK,7403,5342.601,1549.944,2016,COPPER
PAK,7502,13.014,1,2016,NICKEL
PAK,7601,6.266,2.921,2016,ALUMINUM
PAK,7901,993.595,762.775,2016,ZINC
PAN,1001,1408,7705.65,2016,WHEAT_US_HRW
PAN,1003,897,5000.04,2016,BARLEY
PAN,1005,10.601999999999999,23.91,2016,MAIZE
PAN,1006,532.255,798.0300000000001,2016,RICE_05
PAN,1511,10165.378,15038.096,2016,PALM_OIL
PAN,1513,1020.482,1331.77,2016,COCONUT_OIL
PAN,1701,25568.4,43457.636000000006,2016,SUGAR_WLD
PAN,1801,1072.874,281.54,2016,COCOA
PAN,2401,270.113,40.684999999999995,2016,TOBAC_US
PAN,2701,2.0140000000000002,1.133,2016,COAL_AUS
PAN,2709,79453.508,310382.9,2016,CRUDE_PETRO
PAN,2711,22910.559,59535.298,2016,NGAS_EUR
PAN,2835,300.011,376.70599999999996,2016,TSP
PAN,3102,420.948,1463.948,2016,UREA_EE_BULK
PAN,3104,151.951,189.286,2016,POTASH
PAN,3105,3516.6389999999997,1563.8149999999998,2016,DAP
PAN,4001,199.788,56.364,2016,RUBBER1_MYSG
PAN,4412,326.154,248.272,2016,PLYWOOD
PAN,5201,0.476,0.23299999999999998,2016,COTTON_A_INDX
PAN,7106,688.419,2.374,2016,SILVER
PAN,7108,60449.416,1.821,2016,GOLD
PAN,7110,0.009,0,2016,PLATINUM
PAN,7403,30.388,5.261,2016,COPPER
PAN,7502,67.235,6,2016,NICKEL
PAN,7601,93.071,56.352999999999994,2016,ALUMINUM
PAN,7801,4410.727,2368.348,2016,LEAD
PAN,7901,501.424,234.25799999999998,2016,ZINC
PAN,8001,103.05,5.715,2016,TIN
PCN,1801,326.048,105.416,2016,COCOA
PER,1001,98.115,90.12,2016,WHEAT_US_HRW
PER,1003,52.724000000000004,36.897999999999996,2016,BARLEY
PER,1005,15897.096,9664.882,2016,MAIZE
PER,1006,6072.965,8675.975,2016,RICE_05
PER,1201,4.827,2.85,2016,SOYBEANS
PER,1511,27106.539999999997,39326.987,2016,PALM_OIL
PER,1513,2789.527,1951.553,2016,COCONUT_OIL
PER,1701,89386.856,166811.892,2016,SUGAR_WLD
PER,1801,235065.336,65841.07400000001,2016,COCOA
PER,2401,3472.617,406.159,2016,TOBAC_US
PER,2510,331009.634,3881412.84,2016,PHOSROCK
PER,2601,406464.45399999997,11948269.012,2016,IRON_ORE
PER,2701,13203.912,163707.701,2016,COAL_AUS
PER,2709,53288.089,167098.021,2016,CRUDE_PETRO
PER,2711,719376.584,4450699.092,2016,NGAS_EUR
PER,2835,40293.268,80369.318,2016,TSP
PER,3102,6163.074,17908.029,2016,UREA_EE_BULK
PER,3104,1934.069,4440.682,2016,POTASH
PER,3105,16547.491,27111.961,2016,DAP
PER,4001,65.365,28.555,2016,RUBBER1_MYSG
PER,4412,6836.004,4551.822999999999,2016,PLYWOOD
PER,5201,1570.479,554.837,2016,COTTON_A_INDX
PER,7106,366424.04000000004,565.0649999999999,2016,SILVER
PER,7108,6878657.209,371.823,2016,GOLD
PER,7110,0.05,0.04,2016,PLATINUM
PER,7403,1380823.3159999999,283798.686,2016,COPPER
PER,7502,17.201,1.303,2016,NICKEL
PER,7601,2400.186,1106.204,2016,ALUMINUM
PER,7801,14275.774,6670.503,2016,LEAD
PER,7901,619663.232,295952.944,2016,ZINC
PER,8001,385085.412,20724.952,2016,TIN
PHL,1001,0.027,0.007,2016,WHEAT_US_HRW
PHL,1005,1951.84,477.584,2016,MAIZE
PHL,1006,1120.33,969.933,2016,RICE_05
PHL,1201,0.783,0.406,2016,SOYBEANS
PHL,1511,26621.747,38137.736,2016,PALM_OIL
PHL,1513,1217099.676,785920.388,2016,COCONUT_OIL
PHL,1701,78217.881,142127.523,2016,SUGAR_WLD
PHL,1801,9789.827,3091.6949999999997,2016,COCOA
PHL,2401,96015.293,25236.1,2016,TOBAC_US
PHL,2510,15.217,40,2016,PHOSROCK
PHL,2601,118467.275,4628121.898,2016,IRON_ORE
PHL,2701,317574.89099999995,7892809.973,2016,COAL_AUS
PHL,2709,265491.803,711133.149,2016,CRUDE_PETRO
PHL,2711,72208.72,114197.046,2016,NGAS_EUR
PHL,2835,370.139,607.512,2016,TSP
PHL,3102,245.651,223.193,2016,UREA_EE_BULK
PHL,3104,8044.026,18354.874,2016,POTASH
PHL,3105,7324.774,15580.242,2016,DAP
PHL,4001,67697.45,76659.444,2016,RUBBER1_MYSG
PHL,4412,8674.648,8951.71,2016,PLYWOOD
PHL,5201,126.7,265.685,2016,COTTON_A_INDX
PHL,7106,13670.212,70.14099999999999,2016,SILVER
PHL,7108,1950320.772,4450.3589999999995,2016,GOLD
PHL,7110,2497.2490000000003,0.328,2016,PLATINUM
PHL,7403,815944.833,148851.55,2016,COPPER
PHL,7502,418.291,71.414,2016,NICKEL
PHL,7601,1760.043,978.274,2016,ALUMINUM
PHL,7801,2704.3360000000002,1498.756,2016,LEAD
PHL,7901,1253.858,771.246,2016,ZINC
PHL,8001,18225.510000000002,1036.157,2016,TIN
PLW,1513,0.924,0.08,2016,COCONUT_OIL
PNG,1006,446.299,516.5550000000001,2016,RICE_05
PNG,1511,389518.708,579667.846,2016,PALM_OIL
PNG,1513,102405.708,83176.537,2016,COCONUT_OIL
PNG,1701,71.217,66.474,2016,SUGAR_WLD
PNG,1801,154645.39299999998,50217.947,2016,COCOA
PNG,2401,601.614,155.953,2016,TOBAC_US
PNG,2709,646352.613,1656408.8320000002,2016,CRUDE_PETRO
PNG,2711,2793095.651,7981268.893,2016,NGAS_EUR
PNG,3102,5.6370000000000005,12.914,2016,UREA_EE_BULK
PNG,3104,1.818,3.21,2016,POTASH
PNG,3105,3.136,2.146,2016,DAP
PNG,4001,7500.59,7591.078,2016,RUBBER1_MYSG
PNG,4412,6413.8189999999995,5165.101,2016,PLYWOOD
PNG,7106,238471.024,102.596,2016,SILVER
PNG,7108,1971480.251,52.75,2016,GOLD
PNG,7403,9.842,3.25,2016,COPPER
PNG,7801,0.089,0.05,2016,LEAD
POL,1001,1001009.215,5099571.897,2016,WHEAT_US_HRW
POL,1003,16515.422000000002,98200.188,2016,BARLEY
POL,1005,214221.93,1043487.482,2016,MAIZE
POL,1006,24682.077,28407.484,2016,RICE_05
POL,1201,2250.167,4689.207,2016,SOYBEANS
POL,1511,3267.697,3260.3379999999997,2016,PALM_OIL
POL,1513,949.135,416.218,2016,COCONUT_OIL
POL,1701,233468.048,418448.975,2016,SUGAR_WLD
POL,1801,562.939,157.869,2016,COCOA
POL,2401,76731.25,27413.441,2016,TOBAC_US
POL,2510,255.69500000000002,597.27,2016,PHOSROCK
POL,2601,90.515,334.356,2016,IRON_ORE
POL,2701,814284.787,10430184.345,2016,COAL_AUS
POL,2709,58236.629,218016.89599999998,2016,CRUDE_PETRO
POL,2711,230873.558,731695.551,2016,NGAS_EUR
POL,2835,21875.084,27935.02,2016,TSP
POL,3102,404005.683,1992714.984,2016,UREA_EE_BULK
POL,3104,3177.246,9576.937,2016,POTASH
POL,3105,215549.561,560930.973,2016,DAP
POL,4001,7170.021,4901.86,2016,RUBBER1_MYSG
POL,4412,153732.312,148720.278,2016,PLYWOOD
POL,5201,368.75,155.66400000000002,2016,COTTON_A_INDX
POL,7106,799291.58,1439.503,2016,SILVER
POL,7108,489960.836,12.86,2016,GOLD
POL,7110,30520.587,59.448,2016,PLATINUM
POL,7403,1142354.5389999999,238336.549,2016,COPPER
POL,7502,8548.744,809.812,2016,NICKEL
POL,7601,395124.381,209955.134,2016,ALUMINUM
POL,7801,130292.33,65682.785,2016,LEAD
POL,7901,215596.354,100471.931,2016,ZINC
POL,8001,57271.238,2617.038,2016,TIN
PRK,1005,1.411,7.969,2016,MAIZE
PRK,1006,15.326999999999998,28.48,2016,RICE_05
PRK,1513,0.851,0.726,2016,COCONUT_OIL
PRK,1701,1.54,0.517,2016,SUGAR_WLD
PRK,2601,74597.753,1410531.656,2016,IRON_ORE
PRK,2701,1190915.77,7834183.425,2016,COAL_AUS
PRK,2711,229.466,394.496,2016,NGAS_EUR
PRK,2835,0.015,0.001,2016,TSP
PRK,3102,145.144,321.292,2016,UREA_EE_BULK
PRK,3104,984.6669999999999,1800.76,2016,POTASH
PRK,3105,0.037,0.002,2016,DAP
PRK,4412,13.484000000000002,17.195,2016,PLYWOOD
PRK,7106,4118.373,9.008,2016,SILVER
PRK,7108,214.35,0.005,2016,GOLD
PRK,7110,335.999,0.02,2016,PLATINUM
PRK,7403,12171.529,2524.042,2016,COPPER
PRK,7502,197.202,19.846,2016,NICKEL
PRK,7601,467.113,248.016,2016,ALUMINUM
PRK,7801,1328.024,693.075,2016,LEAD
PRK,7901,41336.738000000005,19831.003,2016,ZINC
PRT,1001,5383.725,31138.972999999998,2016,WHEAT_US_HRW
PRT,1003,3879.0170000000003,21666.129,2016,BARLEY
PRT,1005,8953.118,29871.249,2016,MAIZE
PRT,1006,47272.423,93947.541,2016,RICE_05
PRT,1201,1521.314,4741.432,2016,SOYBEANS
PRT,1511,884.8009999999999,974.73,2016,PALM_OIL
PRT,1513,642.695,592.338,2016,COCONUT_OIL
PRT,1701,89381.682,164272.547,2016,SUGAR_WLD
PRT,1801,60.842,48.327999999999996,2016,COCOA
PRT,2401,38573.934,5204.863,2016,TOBAC_US
PRT,2510,46.402,57.632,2016,PHOSROCK
PRT,2601,264.186,8140.614,2016,IRON_ORE
PRT,2701,1826.896,25701.535,2016,COAL_AUS
PRT,2709,1699.022,3067.776,2016,CRUDE_PETRO
PRT,2711,139188.231,290281.022,2016,NGAS_EUR
PRT,2835,7215.19,1893.223,2016,TSP
PRT,3102,45344.664,183942.56,2016,UREA_EE_BULK
PRT,3104,6935.352,15088.998,2016,POTASH
PRT,3105,65167.835,171264.45500000002,2016,DAP
PRT,4001,1548.533,518.837,2016,RUBBER1_MYSG
PRT,4412,12585.356,19124.668,2016,PLYWOOD
PRT,5201,736.181,216.955,2016,COTTON_A_INDX
PRT,7106,4462.091,86.136,2016,SILVER
PRT,7108,236809.25199999998,30.46,2016,GOLD
PRT,7110,29923.774999999998,1.261,2016,PLATINUM
PRT,7403,10659.173,1781.073,2016,COPPER
PRT,7502,195.45499999999998,62.986,2016,NICKEL
PRT,7601,14856.272,8486.971,2016,ALUMINUM
PRT,7801,26889.958000000002,11471.098,2016,LEAD
PRT,7901,1666.665,644.969,2016,ZINC
PRT,8001,1121.638,58.331,2016,TIN
PRY,1001,164782.924,835852.588,2016,WHEAT_US_HRW
PRY,1005,404906.951,2480516.134,2016,MAIZE
PRY,1006,195610.343,602345.445,2016,RICE_05
PRY,1201,1828178.165,5334504.095,2016,SOYBEANS
PRY,1513,1050.443,901.328,2016,COCONUT_OIL
PRY,1701,136643.808,185928.206,2016,SUGAR_WLD
PRY,2401,23512.204,8089.091,2016,TOBAC_US
PRY,2701,15.052,29.854,2016,COAL_AUS
PRY,2835,0.063,0.057,2016,TSP
PRY,3105,586.13,199.867,2016,DAP
PRY,4412,12201.693,10190.889,2016,PLYWOOD
PRY,5201,5476.956,3953.3520000000003,2016,COTTON_A_INDX
PRY,7108,94032.361,3.7369999999999997,2016,GOLD
PRY,7110,788.693,0.022,2016,PLATINUM
PRY,7403,583.904,12.191,2016,COPPER
PRY,7801,798.7429999999999,507.323,2016,LEAD
PRY,7901,30.982,24.76,2016,ZINC
PSE,1001,384.535,1820.101,2016,WHEAT_US_HRW
PSE,1003,303.374,1634.81,2016,BARLEY
PSE,1005,148.995,862.588,2016,MAIZE
PSE,1006,2412.753,3015.533,2016,RICE_05
PSE,1513,109.196,118.477,2016,COCONUT_OIL
PSE,1701,215.004,150.873,2016,SUGAR_WLD
PSE,2835,0.476,0.3,2016,TSP
PSE,3102,0.381,0,2016,UREA_EE_BULK
PSE,3105,7.248,5,2016,DAP
PSE,4412,5213.071,3631.774,2016,PLYWOOD
PSE,7601,3862.023,1945.1290000000001,2016,ALUMINUM
PSE,7801,420.654,235.28,2016,LEAD
PYF,1006,11.834,25.009,2016,RICE_05
PYF,1513,8110.5019999999995,6685.178,2016,COCONUT_OIL
PYF,1701,599.738,780.012,2016,SUGAR_WLD
PYF,4412,11.187,0.3,2016,PLYWOOD
PYF,7108,105.768,0.01,2016,GOLD
QAT,1005,7.776,23.23,2016,MAIZE
QAT,1006,138.10199999999998,36.859,2016,RICE_05
QAT,1511,0.156,0.401,2016,PALM_OIL
QAT,1513,1.43,0.7999999999999999,2016,COCONUT_OIL
QAT,1701,1.466,0.126,2016,SUGAR_WLD
QAT,2601,4994.198,63247.15,2016,IRON_ORE
QAT,2709,14521691.944,41926726.837,2016,CRUDE_PETRO
QAT,2711,29469658.256,99000215.51799999,2016,NGAS_EUR
QAT,3102,1133759.479,4930637.141,2016,UREA_EE_BULK
QAT,3104,977.844,4000,2016,POTASH
QAT,3105,1600.002,4287.125,2016,DAP
QAT,4412,20.813,17.187,2016,PLYWOOD
QAT,5201,0.304,0.001,2016,COTTON_A_INDX
QAT,7106,32.926,0.117,2016,SILVER
QAT,7108,23971.502999999997,0.683,2016,GOLD
QAT,7601,1200128.492,603282.89,2016,ALUMINUM
ROU,1001,1946228.423,9542615.552,2016,WHEAT_US_HRW
ROU,1003,236327.806,1257972.929,2016,BARLEY
ROU,1005,814747.363,3422087.52,2016,MAIZE
ROU,1006,14610.548,16636.004,2016,RICE_05
ROU,1201,56905.258,121960.79400000001,2016,SOYBEANS
ROU,1511,597.5120000000001,596.344,2016,PALM_OIL
ROU,1513,22.279,4.8870000000000005,2016,COCONUT_OIL
ROU,1701,46464.001,86274.54000000001,2016,SUGAR_WLD
ROU,1801,7.617,1.603,2016,COCOA
ROU,2401,2685.994,1601.916,2016,TOBAC_US
ROU,2510,4381.884,41987.92,2016,PHOSROCK
ROU,2601,375.322,4541.502,2016,IRON_ORE
ROU,2701,1652.152,23469.351000000002,2016,COAL_AUS
ROU,2709,6263.881,23866.903000000002,2016,CRUDE_PETRO
ROU,2711,158446.112,381908.821,2016,NGAS_EUR
ROU,2835,10523.858,6902.887,2016,TSP
ROU,3102,25403.046,120772.80500000001,2016,UREA_EE_BULK
ROU,3104,380.683,994.53,2016,POTASH
ROU,3105,62142.649,145129.15,2016,DAP
ROU,4001,1387.218,709.441,2016,RUBBER1_MYSG
ROU,4412,86265.854,83823.335,2016,PLYWOOD
ROU,5201,593.352,364.35400000000004,2016,COTTON_A_INDX
ROU,7106,7994.566,32.136,2016,SILVER
ROU,7108,134221.468,4.727,2016,GOLD
ROU,7110,5167.655,0.17800000000000002,2016,PLATINUM
ROU,7403,3128.147,612.995,2016,COPPER
ROU,7502,241.725,13.417,2016,NICKEL
ROU,7601,208219.20500000002,110173.949,2016,ALUMINUM
ROU,7801,6116.541,3822.67,2016,LEAD
ROU,7901,831.853,284.555,2016,ZINC
ROU,8001,786.548,97.068,2016,TIN
RUS,1001,7560427.12,36200942.424,2016,WHEAT_US_HRW
RUS,1003,448540.134,2878983.169,2016,BARLEY
RUS,1005,917052.392,5196076.803,2016,MAIZE
RUS,1006,79917.259,215969.366,2016,RICE_05
RUS,1201,143241.903,437670.571,2016,SOYBEANS
RUS,1511,26825.175000000003,30615.595999999998,2016,PALM_OIL
RUS,1513,1825.239,1019.3389999999999,2016,COCONUT_OIL
RUS,1701,60374.561,104056.024,2016,SUGAR_WLD
RUS,1801,1017.667,276.344,2016,COCOA
RUS,2401,37508.581,5739.578,2016,TOBAC_US
RUS,2510,440976.74,2750004.817,2016,PHOSROCK
RUS,2601,1036966.874,19550973.392,2016,IRON_ORE
RUS,2701,11468649.575,183897052.955,2016,COAL_AUS
RUS,2709,80902017.802,260472403.266,2016,CRUDE_PETRO
RUS,2711,18909269.41,73510516.068,2016,NGAS_EUR
RUS,2835,190595.133,430545.098,2016,TSP
RUS,3102,2732327.236,12307106.016,2016,UREA_EE_BULK
RUS,3104,3204238.228,16819654.441,2016,POTASH
RUS,3105,3318814.684,9978156.089,2016,DAP
RUS,4001,867.692,491.543,2016,RUBBER1_MYSG
RUS,4412,1270691.218,1860424.419,2016,PLYWOOD
RUS,5201,668.704,334.489,2016,COTTON_A_INDX
RUS,7106,266885.408,528.573,2016,SILVER
RUS,7108,1974795.351,48.571,2016,GOLD
RUS,7110,2772722.412,126.617,2016,PLATINUM
RUS,7403,3839111.086,767358.183,2016,COPPER
RUS,7502,3207005.8800000004,287265.684,2016,NICKEL
RUS,7601,6515428.09,3767987.006,2016,ALUMINUM
RUS,7801,333052.23600000003,176925.587,2016,LEAD
RUS,7901,172233.888,80191.722,2016,ZINC
RUS,8001,6655.525,311.578,2016,TIN
RWA,1001,1.838,5.857,2016,WHEAT_US_HRW
RWA,1005,841.166,3043.403,2016,MAIZE
RWA,1006,767.228,2116.13,2016,RICE_05
RWA,1511,242.326,428.113,2016,PALM_OIL
RWA,1701,488.854,726.687,2016,SUGAR_WLD
RWA,1801,7.46,1.637,2016,COCOA
RWA,2401,50.735,9.863,2016,TOBAC_US
RWA,2601,252.42399999999998,6000.686000000001,2016,IRON_ORE
RWA,2701,13.176,232.355,2016,COAL_AUS
RWA,2711,88.013,65.423,2016,NGAS_EUR
RWA,3104,1.444,2.07,2016,POTASH
RWA,3105,151.707,243.62300000000002,2016,DAP
RWA,4412,2.111,5.66,2016,PLYWOOD
RWA,7106,29.377,0.052,2016,SILVER
RWA,7108,199839.309,5.399,2016,GOLD
RWA,7110,2.025,0,2016,PLATINUM
RWA,7403,29.866,6.37,2016,COPPER
RWA,7801,2655.3160000000003,1589.924,2016,LEAD
RWA,8001,290.207,15.047,2016,TIN
S19,1001,3143.255,15222.812,2016,WHEAT_US_HRW
S19,1003,1070.051,5785.641,2016,BARLEY
S19,1005,1915.388,8376.473,2016,MAIZE
S19,1006,52720.718,86598.947,2016,RICE_05
S19,1201,2476.2960000000003,925.092,2016,SOYBEANS
S19,1511,312.735,191.7,2016,PALM_OIL
S19,1513,243.37199999999999,113.11500000000001,2016,COCONUT_OIL
S19,1701,3944.398,4214.281,2016,SUGAR_WLD
S19,1801,0.667,0.177,2016,COCOA
S19,2401,3106.658,836.243,2016,TOBAC_US
S19,2510,1022.2320000000001,599.437,2016,PHOSROCK
S19,2601,1.9209999999999998,22.843999999999998,2016,IRON_ORE
S19,2701,1021.1270000000001,3249.308,2016,COAL_AUS
S19,2709,16.406,41.412,2016,CRUDE_PETRO
S19,2711,38999.287,69081.771,2016,NGAS_EUR
S19,2835,8803.598,5387.318,2016,TSP
S19,3102,34391.623999999996,299177.867,2016,UREA_EE_BULK
S19,3104,81270.827,162774.09100000001,2016,POTASH
S19,3105,5551.196,37699.051,2016,DAP
S19,4001,7874.113,4177.29,2016,RUBBER1_MYSG
S19,4412,45388.02,32409.424,2016,PLYWOOD
S19,5201,1225.0140000000001,909.443,2016,COTTON_A_INDX
S19,7106,250539.69900000002,726.46,2016,SILVER
S19,7108,387569.366,11.775,2016,GOLD
S19,7110,174184.713,62.411,2016,PLATINUM
S19,7403,100209.571,21358.077999999998,2016,COPPER
S19,7502,453857.939,45841.623999999996,2016,NICKEL
S19,7601,197600.604,105777.816,2016,ALUMINUM
S19,7801,56998.191,28200.076,2016,LEAD
S19,7901,36971.450000000004,16911.035,2016,ZINC
S19,8001,74251.844,4304.157,2016,TIN
SAU,1001,530.14,766.06,2016,WHEAT_US_HRW
SAU,1003,12.407,17.359,2016,BARLEY
SAU,1005,483.701,1459.506,2016,MAIZE
SAU,1006,9557.741,10926.447,2016,RICE_05
SAU,1511,14229.875,12879.964,2016,PALM_OIL
SAU,1513,34.643,198.297,2016,COCONUT_OIL
SAU,1701,255745.729,445037.773,2016,SUGAR_WLD
SAU,1801,111.48,28,2016,COCOA
SAU,2401,29.555,6.181,2016,TOBAC_US
SAU,2510,0.731,28.155,2016,PHOSROCK
SAU,2601,5371.114,68020.461,2016,IRON_ORE
SAU,2701,7638.461,132405.189,2016,COAL_AUS
SAU,2709,111887913.24,354459399.60400003,2016,CRUDE_PETRO
SAU,2711,4669799.123,12045452.402,2016,NGAS_EUR
SAU,2835,683.505,453.883,2016,TSP
SAU,3102,925637.308,4276381.779,2016,UREA_EE_BULK
SAU,3104,2529.1820000000002,5199.768,2016,POTASH
SAU,3105,840295.408,2320049.043,2016,DAP
SAU,4001,5147.36,1947.14,2016,RUBBER1_MYSG
SAU,4412,14344.876,16594.31,2016,PLYWOOD
SAU,5201,826.748,520.319,2016,COTTON_A_INDX
SAU,7106,1512.329,2.482,2016,SILVER
SAU,7108,842517.956,27.488,2016,GOLD
SAU,7110,10561.168,0.426,2016,PLATINUM
