country_iso3,commodity,HS4,export_value_usd,export_quantity_mt,year
MYS,PALM_OIL,1511,15452174.050999999,14463412.597000001,2021
MYS,COCONUT_OIL,1513,1556257.03,1129410.417,2021
MYS,CRUDE_PETRO,2709,12581417.953,24273752.312,2021
MYS,NGAS_EUR,2711,12460314.787,26852452.012000002,2021
MYS,UREA_EE_BULK,3102,932397.509,2062367.742,2021
MYS,PLYWOOD,4412,907778.8589999999,668909.721,2021
MYS,NICKEL,7502,612731.762,41296.731,2021
MYS,ALUMINUM,7601,3688683.622,1590229.422,2021
MYS,LEAD,7801,127516.22099999999,61382.863,2021
MYS,TIN,8001,539420.08,18920.137,2021
NAM,COCOA,1801,2.263,2.377,2021
NAM,IRON_ORE,2601,5938.103999999999,51436.059,2021
NAM,SILVER,7106,196.122,0.238,2021
NAM,GOLD,7108,875959.223,15.616999999999999,2021
NAM,COPPER,7403,41960.941,4813.853,2021
NAM,ZINC,7901,2229.419,721.393,2021
NCL,COCOA,1801,78.28099999999999,45.01,2021
NCL,ALUMINUM,7601,870.525,469.236,2021
NER,SOYBEANS,1201,4229.481,5381.759999999999,2021
NER,TOBAC_US,2401,7.183999999999999,3.785,2021
NER,RUBBER1_MYSG,4001,82.162,60.48,2021
NER,SILVER,7106,3.691,0.007,2021
NER,GOLD,7108,2763658.677,53.705,2021
NER,COPPER,7403,548.376,87.34899999999999,2021
NGA,SOYBEANS,1201,2651.683,2995.2039999999997,2021
NGA,COCOA,1801,786613.198,314364.738,2021
NGA,CRUDE_PETRO,2709,41646542.988,80416791.42,2021
NGA,NGAS_EUR,2711,8784461.477,14862749.427,2021
NGA,UREA_EE_BULK,3102,475484.125,1014821.05,2021
NGA,RUBBER1_MYSG,4001,81753.485,46860.785,2021
NGA,COTTON_A_INDX,5201,19754.493,12354.216,2021
NGA,SILVER,7106,837.447,0.312,2021
NGA,GOLD,7108,157160.589,2.83,2021
NGA,COPPER,7403,95236.588,15822.565,2021
NGA,ALUMINUM,7601,249356.15899999999,120250.318,2021
NGA,LEAD,7801,132667.862,64243.128,2021
NGA,TIN,8001,3947.5429999999997,294.18600000000004,2021
NIC,SOYBEANS,1201,25.705,85.319,2021
NIC,PALM_OIL,1511,83333.37299999999,97892.455,2021
NIC,COCONUT_OIL,1513,4437.685,3822.922,2021
NIC,SUGAR_WLD,1701,161265.492,398493.539,2021
NIC,COCOA,1801,11722.726,7495.157,2021
NIC,SILVER,7106,12237.233,15.145000000000001,2021
NIC,GOLD,7108,1062075.59,46.667,2021
NIC,COPPER,7403,1083.596,211.393,2021
NLD,SUGAR_WLD,1701,314792.356,491962.358,2021
NLD,UREA_EE_BULK,3102,1769261.756,6027526.362,2021
NLD,DAP,3105,717578.954,1227492.9070000001,2021
NLD,PLATINUM,7110,218453.388,5.546,2021
NLD,LEAD,7801,139362.206,60886.261999999995,2021
NLD,ZINC,7901,948446.567,338000.675,2021
NOR,TOBAC_US,2401,501.442,174.29,2021
NOR,IRON_ORE,2601,398431.355,2459182.888,2021
NOR,CRUDE_PETRO,2709,42599133.901,80856118.631,2021
NOR,NGAS_EUR,2711,59408387.248,86603776.053,2021
NOR,UREA_EE_BULK,3102,307982.745,1244200.508,2021
NOR,DAP,3105,1151654.353,2347692.864,2021
NOR,SILVER,7106,26224.555,47.433,2021
NOR,GOLD,7108,143568.825,2.813,2021
NOR,PLATINUM,7110,836553.824,10.25,2021
NOR,COPPER,7403,201961.88100000002,21570.855,2021
NOR,NICKEL,7502,1737566.121,97629.111,2021
NOR,ALUMINUM,7601,4065012.536,1448878.321,2021
NOR,ZINC,7901,653543.922,210772.902,2021
NPL,LEAD,7801,6128.826999999999,2865.285,2021
NRU,TSP,2835,0.023,0,2021
NRU,DAP,3105,5.251,0.724,2021
NZL,TOBAC_US,2401,1900.851,299.759,2021
NZL,IRON_ORE,2601,286359.963,2660968.6,2021
NZL,COAL_AUS,2701,181783.168,1315735.02,2021
NZL,GOLD,7108,336261.67500000005,6.665,2021
NZL,COPPER,7403,18000.614,2018.176,2021
NZL,ALUMINUM,7601,734272.9920000001,295090.124,2021
OMN,BARLEY,1003,35298.409999999996,126923.883,2021
OMN,SOYBEANS,1201,82298.116,119120,2021
OMN,COAL_AUS,2701,95884.595,284457.357,2021
OMN,CRUDE_PETRO,2709,27578673.658,54770034.185,2021
OMN,NGAS_EUR,2711,7664292.84,13433598.693,2021
OMN,UREA_EE_BULK,3102,2804793.522,6153557.585,2021
OMN,NICKEL,7502,1899.846,114.4,2021
OMN,ALUMINUM,7601,740384.605,302766.416,2021
OMN,TIN,8001,229.459,20.074,2021
PAK,MAIZE,1005,99959.661,347093.328,2021
PAK,RICE_05,1006,2287392.268,4066279.392,2021
PAK,IRON_ORE,2601,52529.251,544617.92,2021
PAK,PLATINUM,7110,859.626,0.012,2021
PAK,COPPER,7403,721778.452,87020.63399999999,2021
PAK,ALUMINUM,7601,85027.64499999999,37114.282,2021
PAN,PALM_OIL,1511,25245.435999999998,29118.407,2021
PAN,COCONUT_OIL,1513,889.7470000000001,663.053,2021
PAN,SUGAR_WLD,1701,27429.614,38017.265,2021
PAN,COCOA,1801,1807.8129999999999,480.914,2021
PAN,TOBAC_US,2401,821.5690000000001,164.362,2021
PAN,GOLD,7108,102980.745,2.441,2021
PAN,ALUMINUM,7601,171.485,92.47800000000001,2021
PAN,LEAD,7801,5052.168000000001,2298.467,2021
PER,PALM_OIL,1511,125047.98000000001,106559.138,2021
PER,COCONUT_OIL,1513,8327.211,6561.157,2021
PER,COCOA,1801,173080.184,60130.257999999994,2021
PER,TOBAC_US,2401,2875.0499999999997,297.954,2021
PER,PHOSROCK,2510,346759.682,4218936.261,2021
PER,IRON_ORE,2601,1925606.423,12784889.251999998,2021
PER,COAL_AUS,2701,70356.186,811317.894,2021
PER,NGAS_EUR,2711,1384739.364,2853423.388,2021
PER,TSP,2835,49222.318,88302.528,2021
PER,SILVER,7106,241113.684,281.872,2021
PER,GOLD,7108,7890733.485,488.601,2021
PER,PLATINUM,7110,703.951,0.008,2021
PER,COPPER,7403,2270817.265,245504.994,2021
PER,LEAD,7801,17028.659,7444.625,2021
PER,ZINC,7901,797556.86,273356.942,2021
PER,TIN,8001,875842.48,26567.535,2021
PHL,COCONUT_OIL,1513,1775448.599,1024461.6190000001,2021
PHL,COCOA,1801,18562.367,6701.108,2021
PHL,RUBBER1_MYSG,4001,195495.295,190469.044,2021
PHL,SILVER,7106,34527.368,82.792,2021
PHL,GOLD,7108,1358902.112,74.148,2021
PHL,COPPER,7403,2046046.033,235733.207,2021
PNG,PALM_OIL,1511,996091.891,806070.476,2021
PNG,COCONUT_OIL,1513,197060.229,110223.715,2021
PNG,COCOA,1801,91435.86200000001,37463.55,2021
PNG,CRUDE_PETRO,2709,910046.598,1275063.7619999999,2021
PNG,NGAS_EUR,2711,4772424.199,8582818.422,2021
PNG,RUBBER1_MYSG,4001,8803.630000000001,8042.572,2021
PNG,PLYWOOD,4412,6166.382,4930.5830000000005,2021
PNG,SILVER,7106,45575.077,65.8,2021
PNG,GOLD,7108,1964448.105,37.684,2021
POL,WHEAT_US_HRW,1001,1217805.174,4311263.691,2021
POL,BARLEY,1003,100244.56499999999,469641.966,2021
POL,MAIZE,1005,598996.871,2306071.019,2021
POL,SUGAR_WLD,1701,328824.991,608361.184,2021
POL,UREA_EE_BULK,3102,671938.16,2032764.217,2021
POL,SILVER,7106,1318255.318,1538.355,2021
POL,COPPER,7403,2815772.398,303557.047,2021
POL,ZINC,7901,258471.318,82778.198,2021
POL,TIN,8001,162920.416,5040.422,2021
PRK,GOLD,7108,2.827,0,2021
PRT,GOLD,7108,180758.07,19.863,2021
PRY,WHEAT_US_HRW,1001,86462.427,338181.038,2021
PRY,MAIZE,1005,429871.826,1959554.345,2021
PRY,RICE_05,1006,286478.244,698404.609,2021
PRY,SOYBEANS,1201,3188232.8699999996,6326083.17,2021
PRY,SUGAR_WLD,1701,67976.285,98731.851,2021
PRY,PLYWOOD,4412,17204.034,20342.294,2021
PRY,COTTON_A_INDX,5201,9253.212,5404.09,2021
PRY,COPPER,7403,370.416,51.489999999999995,2021
PRY,LEAD,7801,5934.097,3611.098,2021
PYF,COCONUT_OIL,1513,6729.494000000001,4814.961,2021
PYF,GOLD,7108,448.656,0.016,2021
QAT,CRUDE_PETRO,2709,18041867.493,32632151.333,2021
QAT,NGAS_EUR,2711,54268032.735,108858048.278,2021
QAT,UREA_EE_BULK,3102,2269783.525,5130637.053,2021
QAT,COPPER,7403,41608.373,4732.567,2021
QAT,ALUMINUM,7601,1690338.144,650266.918,2021
ROU,WHEAT_US_HRW,1001,2531914.212,8926394.92,2021
ROU,BARLEY,1003,473633.079,1964754.767,2021
ROU,MAIZE,1005,1546589.426,6219204.257,2021
ROU,COCOA,1801,105.69500000000001,0.612,2021
ROU,PLYWOOD,4412,144674.719,97580.454,2021
ROU,GOLD,7108,96373.132,2.821,2021
ROU,ALUMINUM,7601,342276.064,118098.777,2021
RUS,WHEAT_US_HRW,1001,10904659.186,36976520.587,2021
RUS,BARLEY,1003,1002720.568,4097653.04,2021
RUS,MAIZE,1005,781372.559,3109304.661,2021
RUS,SUGAR_WLD,1701,257832.333,451999.982,2021
RUS,PHOSROCK,2510,399485.106,2340019.317,2021
RUS,IRON_ORE,2601,4016096.4699999997,24844879.588999998,2021
RUS,COAL_AUS,2701,23877814.851999998,220762259.706,2021
RUS,CRUDE_PETRO,2709,115648546.445,238152093.46,2021
RUS,NGAS_EUR,2711,44368459.949,89528925.82000001,2021
RUS,TSP,2835,270271.636,411650.739,2021
RUS,UREA_EE_BULK,3102,4521688.252,14325310.496,2021
RUS,POTASH,3104,3848851.201,12109992.009,2021
RUS,DAP,3105,5447710.745,11608974.9,2021
RUS,PLYWOOD,4412,2064373.965,2164114.933,2021
RUS,SILVER,7106,832081.029,962.261,2021
RUS,GOLD,7108,19526376.432,340.216,2021
RUS,PLATINUM,7110,11616750.645,166.687,2021
RUS,COPPER,7403,4753148.656,561651.226,2021
RUS,NICKEL,7502,2430884.774,126215.684,2021
RUS,ALUMINUM,7601,8118303.62,3551917.119,2021
RUS,LEAD,7801,363989.991,151436.484,2021
RUS,TIN,8001,19242.981,919.711,2021
RWA,GOLD,7108,367982.81999999995,6.487,2021
RWA,LEAD,7801,7267.89,3711.385,2021
S19,RICE_05,1006,106424.439,187867.054,2021
S19,SILVER,7106,1218113.685,1719.329,2021
SAU,CRUDE_PETRO,2709,157570489.41,312313537.31,2021
SAU,NGAS_EUR,2711,4656876.849,7090461.066,2021
SAU,UREA_EE_BULK,3102,1830589.541,3976373.266,2021
SAU,DAP,3105,2859561.972,4835867.987,2021
SAU,PLATINUM,7110,18873.284,0.106,2021
SAU,ALUMINUM,7601,1222582.075,488937.782,2021
SAU,LEAD,7801,88782.625,40533.35,2021
SDN,SOYBEANS,1201,3089.28,4170.249,2021
SDN,NGAS_EUR,2711,1053.213,1079.575,2021
SDN,COTTON_A_INDX,5201,146478.136,81766.77,2021
SDN,SILVER,7106,911.728,1.024,2021
SDN,GOLD,7108,2848154.299,51.187,2021
SDN,ALUMINUM,7601,2366.707,1235.88,2021
SDN,LEAD,7801,19193.512,9852.59,2021
SEN,SOYBEANS,1201,1996.13,2960.041,2021
SEN,PHOSROCK,2510,60855.083,625931.916,2021
SEN,DAP,3105,66980.962,122049.36,2021
SEN,COTTON_A_INDX,5201,19061.206000000002,10254.357,2021
SEN,SILVER,7106,872.177,1.1400000000000001,2021
SEN,GOLD,7108,1064012.8630000001,20.182,2021
SEN,NICKEL,7502,2.182,1.96,2021
SEN,ALUMINUM,7601,2609.045,1218.515,2021
SEN,LEAD,7801,14103.056999999999,6250.576,2021
SGP,WHEAT_US_HRW,1001,167844.565,495958.093,2021
SGP,MAIZE,1005,28423.513000000003,88897.12299999999,2021
SGP,PALM_OIL,1511,767398.8,639635.801,2021
SGP,COCONUT_OIL,1513,54856.758,29245.497,2021
SGP,PHOSROCK,2510,7677.340999999999,53767.749,2021
SGP,COAL_AUS,2701,970421.664,5539517.199,2021
SGP,UREA_EE_BULK,3102,89578.963,243281.829,2021
SGP,POTASH,3104,8111.7480000000005,19423.463,2021
SGP,DAP,3105,7356.729,15306.501,2021
SGP,RUBBER1_MYSG,4001,217835.552,119472.33499999999,2021
SGP,GOLD,7108,17441500.215,403.86,2021
SGP,NICKEL,7502,802651.897,44087.234,2021
SGP,ALUMINUM,7601,447797.82399999996,1166581.254,2021
SGP,LEAD,7801,41959.619,18715.65,2021
SLB,PALM_OIL,1511,33088.053,29383.065000000002,2021
SLE,PALM_OIL,1511,26349.443,27265.064,2021
SLE,COCONUT_OIL,1513,292.514,347.11699999999996,2021
SLE,NGAS_EUR,2711,1638.433,1651.2440000000001,2021
SLE,GOLD,7108,5027.322,0.08900000000000001,2021
SLV,BARLEY,1003,43.955,130.084,2021
SLV,SUGAR_WLD,1701,223688.57499999998,553565.406,2021
SLV,TOBAC_US,2401,139.28,11.427,2021
SOM,GOLD,7108,94941.117,1.666,2021
SPM,RICE_05,1006,17.555,1.399,2021
SRB,WHEAT_US_HRW,1001,129618.9,845580.954,2021
SRB,BARLEY,1003,35226.038,116995.625,2021
SRB,MAIZE,1005,619424.771,2914528.052,2021
SRB,SOYBEANS,1201,38790.723,70367.659,2021
SRB,SUGAR_WLD,1701,105655.801,179452.218,2021
SRB,TSP,2835,47446.770000000004,70470.879,2021
SRB,DAP,3105,187208.933,414071.527,2021
SRB,SILVER,7106,13650.287,19.221,2021
SRB,PLATINUM,7110,12666.385,0.17200000000000001,2021
SRB,COPPER,7403,464684.47599999997,49861.58,2021
SRB,LEAD,7801,28289.439,11813.472,2021
SSD,COTTON_A_INDX,5201,103.693,31.16,2021
STP,PALM_OIL,1511,6536.268,6100.525,2021
STP,COCONUT_OIL,1513,531.736,160.525,2021
SUR,RICE_05,1006,46052.781,86918.258,2021
SUR,SILVER,7106,554.792,0.9269999999999999,2021
SUR,GOLD,7108,2284393.532,41.769999999999996,2021
SVK,WHEAT_US_HRW,1001,265760.83400000003,1046171.652,2021
SVK,BARLEY,1003,36835.556000000004,160862.338,2021
SVK,MAIZE,1005,176151.154,565896.172,2021
SVK,SOYBEANS,1201,35087.843,71345.932,2021
SVK,SUGAR_WLD,1701,49956.301999999996,90854.39,2021
SVK,UREA_EE_BULK,3102,412372.951,1326775.141,2021
SVK,PLYWOOD,4412,123657.057,90240.498,2021
SVK,PLATINUM,7110,16058.924,1.123,2021
SVK,ALUMINUM,7601,323571.772,131769.865,2021
SVK,LEAD,7801,8136.242,3704.653,2021
SVN,WHEAT_US_HRW,1001,107070.41399999999,355252.824,2021
SVN,BARLEY,1003,6372.94,26652.196,2021
SVN,MAIZE,1005,171598.583,589687.699,2021
SVN,SOYBEANS,1201,21813.004,28706.161,2021
SVN,PHOSROCK,2510,15346.55,14568.064,2021
SVN,TSP,2835,17568.07,16218.153,2021
SVN,PLYWOOD,4412,60143.118,38951.233,2021
SWE,WHEAT_US_HRW,1001,167725.105,625930.138,2021
SWE,BARLEY,1003,83804.371,356257.92,2021
SWE,SUGAR_WLD,1701,30851.974,55334.157,2021
SWE,IRON_ORE,2601,4490566.06,23801411.406,2021
SWE,POTASH,3104,62030.269,161677.908,2021
SWE,SILVER,7106,369783.385,470.618,2021
SWE,GOLD,7108,1284436.759,22.178,2021
SWE,PLATINUM,7110,127887.584,2.378,2021
SWE,COPPER,7403,1192508.526,122205.292,2021
SWE,LEAD,7801,216927.193,95118.488,2021
SWZ,SUGAR_WLD,1701,411675.336,663125.8690000001,2021
SWZ,COAL_AUS,2701,24447.003999999997,179558.218,2021
SWZ,TSP,2835,2237.152,104.867,2021
SWZ,COTTON_A_INDX,5201,505.742,303.634,2021
SWZ,SILVER,7106,4.064,0.005,2021
SWZ,GOLD,7108,279613.702,4.771,2021
SWZ,PLATINUM,7110,1.246,0,2021
SWZ,ALUMINUM,7601,683.641,296.705,2021
SWZ,TIN,8001,12650.123,343.258,2021
SYC,WHEAT_US_HRW,1001,445.714,1000,2021
SYC,UREA_EE_BULK,3102,135.784,216,2021
SYR,WHEAT_US_HRW,1001,13690.548999999999,38260.533,2021
SYR,COTTON_A_INDX,5201,29267.758,16201.824999999999,2021
SYR,COPPER,7403,17369.838,2130.731,2021
TCA,DAP,3105,388.745,595.188,2021
TCD,GOLD,7108,750240.612,13.168999999999999,2021
TGO,SOYBEANS,1201,145627.81900000002,193868.75400000002,2021
TGO,COCONUT_OIL,1513,577.129,461.724,2021
TGO,COTTON_A_INDX,5201,90474.571,43505.539000000004,2021
TGO,GOLD,7108,608083.907,10.662,2021
TGO,LEAD,7801,1155.149,493.993,2021
THA,RICE_05,1006,3669537.019,6124105.622,2021
THA,PALM_OIL,1511,701395.238,605750.356,2021
THA,COCONUT_OIL,1513,268476.839,194262.846,2021
THA,SUGAR_WLD,1701,1686207.96,3487091.161,2021
THA,TOBAC_US,2401,52177.981,11529.946,2021
THA,IRON_ORE,2601,46048.419,372902.614,2021
THA,TSP,2835,122367.71,79057.164,2021
THA,RUBBER1_MYSG,4001,5724496.449,3249060.182,2021
THA,TIN,8001,263364.549,8740.618,2021
TJK,SILVER,7106,4566.272,11.09,2021
TJK,GOLD,7108,780955.906,13.517999999999999,2021
TJK,ALUMINUM,7601,232965.76299999998,97621.16500000001,2021
TJK,LEAD,7801,7436.898999999999,2198.9210000000003,2021
TJK,ZINC,7901,66.484,22,2021
TKM,CRUDE_PETRO,2709,230755.592,462850.04600000003,2021
TKM,NGAS_EUR,2711,6950121.167,18127184.117,2021
TKM,UREA_EE_BULK,3102,319750.126,756601.6329999999,2021
TKM,POTASH,3104,8595.876,28451.958000000002,2021
TKM,COTTON_A_INDX,5201,64114.739,32176.101000000002,2021
TKM,COPPER,7403,72751.155,9033.304,2021
TKM,ALUMINUM,7601,10968.209,6467.671,2021
TKM,LEAD,7801,977.926,605.585,2021
TLS,COCOA,1801,1.42,0.4,2021
TLS,NGAS_EUR,2711,59549.988000000005,102622.3,2021
TLS,GOLD,7108,398.206,0.007,2021
TON,NGAS_EUR,2711,2630.807,3434,2021
TTO,CRUDE_PETRO,2709,1342068.287,2314202.981,2021
TTO,NGAS_EUR,2711,2497131.969,5651930.2809999995,2021
TTO,UREA_EE_BULK,3102,762333.615,2117641.569,2021
TTO,DAP,3105,6289.032999999999,7355.523999999999,2021
TTO,PLATINUM,7110,6668.838,0.161,2021
TTO,COPPER,7403,33.226,24.302,2021
TUN,CRUDE_PETRO,2709,715247.431,1559808.422,2021
TUN,TSP,2835,130553.896,168631.352,2021
TUN,UREA_EE_BULK,3102,46877.618,71886.538,2021
TUN,DAP,3105,239785.419,404876.958,2021
TUN,COPPER,7403,14069.218,2032.7749999999999,2021
TUR,SUGAR_WLD,1701,188814.945,409672.85099999997,2021
TUR,TSP,2835,72109.839,105991.944,2021
TUR,PLATINUM,7110,120042.11099999999,2.3449999999999998,2021
TUV,COCONUT_OIL,1513,2.263,0.011,2021
TZA,MAIZE,1005,159026.683,657220.995,2021
TZA,RICE_05,1006,388985.498,751453.919,2021
TZA,SOYBEANS,1201,126509.274,126102.331,2021
TZA,COCOA,1801,40965.235,14207.975,2021
TZA,TOBAC_US,2401,168278.857,41864.101,2021
TZA,IRON_ORE,2601,28.963,6.454,2021
TZA,COAL_AUS,2701,20180.536,254966.70700000002,2021
TZA,CRUDE_PETRO,2709,31.118000000000002,920.972,2021
TZA,PLYWOOD,4412,29210.665,60707.525,2021
TZA,COTTON_A_INDX,5201,88446.674,35760.233,2021
TZA,SILVER,7106,168.018,0.22399999999999998,2021
TZA,GOLD,7108,3879414.856,87.836,2021
TZA,LEAD,7801,25398.965,11733.204,2021
TZA,TIN,8001,3925.915,143.015,2021
UGA,SOYBEANS,1201,10362.173,13256.761,2021
UGA,SUGAR_WLD,1701,112873.019,193679.02599999998,2021
UGA,COCOA,1801,97201.934,37217.798,2021
UGA,TOBAC_US,2401,46439.443,11916.269,2021
UGA,IRON_ORE,2601,2073.554,53832.814,2021
UGA,PLYWOOD,4412,34840.477,79778.982,2021
UGA,COTTON_A_INDX,5201,13651.879,7451.993,2021
UGA,SILVER,7106,1189.8400000000001,1.464,2021
UGA,GOLD,7108,2757821.226,44.684,2021
UKR,WHEAT_US_HRW,1001,6202621.339,21454691.877,2021
UKR,BARLEY,1003,1200586.42,5344625.747,2021
UKR,MAIZE,1005,5875553.244,24490804.605,2021
UKR,SOYBEANS,1201,675931.238,1200511.3560000001,2021
UKR,IRON_ORE,2601,7040824.959,45208629.532,2021
UKR,UREA_EE_BULK,3102,650574.8319999999,1720507.312,2021
UKR,PLYWOOD,4412,97447.041,107733.60800000001,2021
UKR,PLATINUM,7110,28176.414,0.764,2021
UKR,COPPER,7403,112298.35800000001,31584.349000000002,2021
UKR,ALUMINUM,7601,71892.882,31864.521,2021
UKR,LEAD,7801,46241.453,19793.839,2021
URY,WHEAT_US_HRW,1001,74589.247,280890.962,2021
URY,BARLEY,1003,60161.847,203167.47499999998,2021
URY,RICE_05,1006,389067.665,771496.01,2021
URY,SOYBEANS,1201,397334.30700000003,758432.4180000001,2021
URY,IRON_ORE,2601,35257.424,164450.097,2021
URY,PLYWOOD,4412,107012.817,117240.73,2021
URY,COTTON_A_INDX,5201,106.55199999999999,38.845,2021
URY,GOLD,7108,5693.652,0.096,2021
URY,COPPER,7403,425.604,48.947,2021
URY,TIN,8001,61.167,2.093,2021
USA,WHEAT_US_HRW,1001,7184430.263,23261195.044,2021
USA,BARLEY,1003,80505.78,352556.891,2021
USA,MAIZE,1005,19452933.969,67642516.449,2021
USA,RICE_05,1006,2054303.269,3419877.94,2021
USA,SOYBEANS,1201,28403453.367,53974930.57,2021
USA,TOBAC_US,2401,828276.623,105597.452,2021
USA,IRON_ORE,2601,1896744.4780000001,14570529.961000001,2021
USA,COAL_AUS,2701,11954454.924,82380996.29,2021
USA,NGAS_EUR,2711,80371591.862,148701495.887,2021
USA,DAP,3105,2657953.8540000003,4855734.849,2021
USA,COTTON_A_INDX,5201,5658665.012,2893155.625,2021
USA,GOLD,7108,26116684.771,516.8629999999999,2021
UZB,PHOSROCK,2510,5276.055,40485.759,2021
UZB,NGAS_EUR,2711,722201.709,1889370.443,2021
UZB,UREA_EE_BULK,3102,252417.454,657497.9839999999,2021
UZB,POTASH,3104,65625.223,211819.142,2021
UZB,COTTON_A_INDX,5201,139366.712,78751.21800000001,2021
UZB,SILVER,7106,191994.335,228.163,2021
UZB,GOLD,7108,4525196.677,76.953,2021
UZB,PLATINUM,7110,8792.643,0.151,2021
UZB,COPPER,7403,741522.528,87837.96800000001,2021
UZB,LEAD,7801,13313.478000000001,6660.985000000001,2021
UZB,ZINC,7901,233507.429,79825.036,2021
VCT,POTASH,3104,6.757,0.167,2021
VEN,COCONUT_OIL,1513,2969.009,4782.66,2021
VEN,TOBAC_US,2401,2554.716,560.409,2021
VEN,COAL_AUS,2701,42005.819,394285,2021
VEN,CRUDE_PETRO,2709,535697.931,1358721.727,2021
VEN,UREA_EE_BULK,3102,85247.686,217609.914,2021
VEN,COPPER,7403,18537.211,3069.483,2021
VGB,WHEAT_US_HRW,1001,111.084,270,2021
VGB,RICE_05,1006,875.3829999999999,1242.278,2021
VNM,RICE_05,1006,2855114.962,4463335.012,2021
VNM,COCONUT_OIL,1513,34026.741,15193.142,2021
VNM,PHOSROCK,2510,27168.549,191460.606,2021
VNM,RUBBER1_MYSG,4001,1284103.331,711499.776,2021
VNM,PLYWOOD,4412,1337492.303,1367951.921,2021
VUT,COCONUT_OIL,1513,1004.754,711.0849999999999,2021
VUT,NGAS_EUR,2711,1038.889,2712.63,2021
WSM,COCONUT_OIL,1513,8134.671,2550.85,2021
YEM,CRUDE_PETRO,2709,1133573.544,2220495.054,2021
YEM,GOLD,7108,72663.739,2.718,2021
YEM,COPPER,7403,3347.6769999999997,529.478,2021
YEM,LEAD,7801,6763.955,3450.875,2021
ZAF,BARLEY,1003,2104.4680000000003,1931.228,2021
ZAF,MAIZE,1005,932214.668,3218633.495,2021
ZAF,COCOA,1801,1865.75,829.63,2021
ZAF,PHOSROCK,2510,45803.536,282373.148,2021
ZAF,IRON_ORE,2601,7804933.242000001,61437174.236999996,2021
ZAF,COAL_AUS,2701,8464932.268,69765820.218,2021
ZAF,TSP,2835,66313.519,307580.904,2021
ZAF,COTTON_A_INDX,5201,38833.909,16225.333,2021
ZAF,SILVER,7106,38599.263,50.483,2021
ZAF,GOLD,7108,20207825.919,359.14,2021
ZAF,PLATINUM,7110,28307016.221,329.129,2021
ZAF,NICKEL,7502,638149.725,34876.464,2021
ZAF,ALUMINUM,7601,1683630.4270000001,684452.088,2021
ZAF,LEAD,7801,31836.994000000002,11340.519,2021
ZMB,MAIZE,1005,56357.945,111279.23,2021
ZMB,SOYBEANS,1201,20411.468,27799.3,2021
ZMB,SUGAR_WLD,1701,44594.454,77778.941,2021
ZMB,TOBAC_US,2401,148341.69,38642.477,2021
ZMB,IRON_ORE,2601,3833.4370000000004,17030.444,2021
ZMB,COAL_AUS,2701,10665.884,107523.397,2021
ZMB,COTTON_A_INDX,5201,42114.135,21867.793,2021
ZMB,SILVER,7106,24.418,0.029,2021
ZMB,GOLD,7108,843978.791,15.297,2021
ZMB,COPPER,7403,3184903.783,353710.135,2021
ZMB,ALUMINUM,7601,2610.779,1341.917,2021
ZMB,LEAD,7801,13583.192,6762.301,2021
ZMB,TIN,8001,353.68399999999997,11.962,2021
ZWE,SUGAR_WLD,1701,36248.36,60660.57,2021
ZWE,TOBAC_US,2401,832984.3250000001,159374.055,2021
ZWE,PHOSROCK,2510,3557.406,16991,2021
ZWE,IRON_ORE,2601,1951.481,13199.1,2021
ZWE,COAL_AUS,2701,38791.735,323099.257,2021
ZWE,COTTON_A_INDX,5201,50772.816,27973.669,2021
ZWE,GOLD,7108,3733076.184,67.321,2021
ZWE,PLATINUM,7110,1563.885,0.051000000000000004,2021
ZWE,LEAD,7801,531.17,300,2021
ABW,ZINC,7901,0.137,0.5,2022
AFG,COAL_AUS,2701,401230.60099999997,3681500.025,2022
AFG,SILVER,7106,36.507,0.003,2022
AGO,COCOA,1801,25.767,11.63,2022
AGO,IRON_ORE,2601,8866.387,97249.656,2022
AGO,CRUDE_PETRO,2709,37869422.178,56283207.18,2022
AGO,NGAS_EUR,2711,7414110.767,5757898.278,2022
AGO,GOLD,7108,35875.383,0.654,2022
AGO,ALUMINUM,7601,35402.455,13536.307,2022
AGO,LEAD,7801,5105.31,3328.395,2022
AIA,MAIZE,1005,9.886,8.564,2022
ALB,TOBAC_US,2401,5845.81,955.832,2022
ALB,COAL_AUS,2701,12310.123,222108.935,2022
ALB,UREA_EE_BULK,3102,20942.691,39344.409999999996,2022
ALB,GOLD,7108,6660.011,0.16,2022
ALB,PLATINUM,7110,116.499,0.001,2022
ALB,ALUMINUM,7601,60327.469,17857.023,2022
ALB,LEAD,7801,7760.349,3162.61,2022
AND,COAL_AUS,2701,2.621,35,2022
AND,SILVER,7106,199.114,0.269,2022
AND,ALUMINUM,7601,0.3,0.04,2022
ARE,BARLEY,1003,325373.805,707316.514,2022
ARE,MAIZE,1005,2160435.023,5408097.205,2022
ARE,SOYBEANS,1201,943382.484,1204477.71,2022
ARE,PALM_OIL,1511,432536.575,291741.25,2022
ARE,SUGAR_WLD,1701,973072.873,1616231.022,2022
ARE,COCOA,1801,29313.951999999997,8847.58,2022
ARE,PHOSROCK,2510,65689.942,362754.394,2022
ARE,COAL_AUS,2701,580855.201,2298965.766,2022
ARE,CRUDE_PETRO,2709,131814929.964,170113406.08699998,2022
ARE,NGAS_EUR,2711,17563966.588,19484275.423,2022
ARE,UREA_EE_BULK,3102,1273261.745,1685468.486,2022
