ISO3,year,government_investment_gdp,private_sector_investment_gdp
NPL,2000,1.790811131,11.36733016
NPL,2001,1.766181589,12.2670928
NPL,2002,1.669334148,12.36566879
NPL,2003,1.269424139,12.74297456
NPL,2004,1.093235944,12.73009736
NPL,2005,1.101855825,12.32691898
NPL,2006,1.047025516,13.38593527
NPL,2007,1.314158985,13.38055329
NPL,2008,1.014658018,13.09128489
NPL,2009,1.52978032,12.03098536
NPL,2010,1.683807182,13.40358141
NPL,2011,1.812236829,12.67036711
NPL,2012,1.591374446,11.47147167
NPL,2013,1.654062203,12.95012434
NPL,2014,1.815823295,13.53302112
NPL,2015,2.363097163,15.39945332
NPL,2016,2.550055789,12.94013785
NPL,2017,4.58206105,16.06965985
NPL,2018,5.520535633,17.3367083
NPL,2019,4.151665461,18.27531504
NZL,1990,4.358638787,12.60777968
NZL,1991,3.900356727,10.62741885
NZL,1992,3.145040392,11.35349384
NZL,1993,2.7470255,13.04593701
NZL,1994,2.711737283,14.2267266
NZL,1995,3.069770529,15.14833314
NZL,1996,3.298343904,15.42812014
NZL,1997,4.355993432,14.85652496
NZL,1998,4.11261804,13.63782489
NZL,1999,4.267705588,14.33396572
NZL,2000,3.455621935,15.26617222
NZL,2001,3.978632832,14.25041823
NZL,2002,5.28981935,14.14890618
NZL,2003,4.589005643,15.95035578
NZL,2004,5.456846539,16.91579931
NZL,2005,5.571969886,17.06273507
NZL,2006,5.13778893,16.62350472
NZL,2007,5.079127094,17.46552776
NZL,2008,5.485122502,16.47046104
NZL,2009,5.936417478,13.16110583
NZL,2010,5.803680506,13.06374912
NZL,2011,5.786278593,13.92951664
NZL,2012,5.129789624,15.24062042
NZL,2013,5.343463999,16.17548193
NZL,2014,5.443552626,17.32474585
NZL,2015,5.457571792,17.27167636
NZL,2016,5.187233036,17.38806545
NZL,2017,5.21882231,17.64316774
NZL,2018,5.38063037,18.01189745
NZL,2019,5.224678185,18.22573261
OMN,1990,7.143873974,4.925009813
OMN,1991,8.528755041,4.459700486
OMN,1992,9.713141809,4.190679367
OMN,1993,8.212909585,6.271292798
OMN,1994,7.803766742,4.46758997
OMN,1995,7.564128315,4.031479256
OMN,1996,6.384955446,4.493267113
OMN,1997,8.816221411,4.847459216
OMN,1998,7.022527593,9.772703686
OMN,1999,6.549606844,7.798769825
OMN,2000,5.898186444,5.942348416
OMN,2001,6.241242675,6.44224023
OMN,2002,6.442909151,7.730335898
OMN,2003,8.295311145,9.332681104
OMN,2004,11.33790634,9.53046992
OMN,2005,14.39032327,9.224046882
OMN,2006,10.389518,12.58509429
OMN,2007,13.02168978,15.94692071
OMN,2008,15.05442405,20.71159028
OMN,2009,20.53766603,11.25400662
OMN,2010,16.98494504,11.430854
OMN,2011,18.66980375,11.58730711
OMN,2012,16.14106866,12.80418984
OMN,2013,16.39898473,14.53482255
OMN,2014,23.46333703,7.753832315
OMN,2015,15.94983854,13.51410183
OMN,2016,17.60180878,15.04798536
OMN,2017,15.59909683,15.53033235
OMN,2018,16.08373423,13.11283254
OMN,2019,18.34891578,9.958305926
PAK,1990,4.550814263,9.949026646
PAK,1991,4.283860036,9.679085101
PAK,1992,4.609209877,9.964779047
PAK,1993,3.611561044,11.31317956
PAK,1994,3.391886706,10.86072289
PAK,1995,3.426361863,10.73567949
PAK,1996,3.749385935,10.46471646
PAK,1997,2.612557681,10.91652796
PAK,1998,2.729046239,9.974635262
PAK,1999,2.563242333,9.140562273
PAK,2000,1.856573896,9.935023709
PAK,2001,1.644977715,10.43161792
PAK,2002,2.161848548,9.495294318
PAK,2003,2.042890802,9.531599048
PAK,2004,1.922985284,8.196409109
PAK,2005,2.141190038,8.530412286
PAK,2006,3.019113457,9.031806502
PAK,2007,3.214581549,8.556209536
PAK,2008,2.920624915,9.183848689
PAK,2009,2.112403196,9.075070019
PAK,2010,2.50289318,7.701140859
PAK,2011,1.862949613,7.302894552
PAK,2012,2.266575277,6.803573079
PAK,2013,2.148433545,6.764180654
PAK,2014,2.336868515,6.392442842
PAK,2015,2.524537664,7.125131354
PAK,2016,2.612779333,7.214521641
PAK,2017,3.488519521,6.781635677
PAK,2018,2.777209523,7.61547644
PAK,2019,1.736766018,7.427765628
PAN,1990,0.23608042,5.33632327
PAN,1991,0.609014617,9.036399299
PAN,1992,1.002433358,11.64879077
PAN,1993,1.306075025,15.62602229
PAN,1994,1.140052867,16.25152438
PAN,1995,1.168295049,17.23525858
PAN,1996,1.332751143,16.07271685
PAN,1997,1.486311137,16.06321626
PAN,1998,2.043859904,16.71073292
PAN,1999,1.828149442,18.22675192
PAN,2000,1.521717484,16.56841148
PAN,2001,1.64064386,11.72578136
PAN,2002,1.804449289,10.53393864
PAN,2003,2.006819052,12.59091637
PAN,2004,1.796607557,13.05386502
PAN,2005,1.589005257,13.15716667
PAN,2006,1.703955038,14.14062441
PAN,2007,2.195860304,17.72889601
PAN,2008,2.474427081,19.68014183
PAN,2009,3.019368643,18.22173452
PAN,2010,4.090552446,18.34630605
PAN,2011,6.008874896,17.93033674
PAN,2012,6.621709796,20.64042129
PAN,2013,8.383081433,22.49239802
PAN,2014,5.930709948,26.02246092
PAN,2015,4.504722614,27.67955897
PAN,2016,6.350615714,24.96555875
PAN,2017,4.789663945,27.13553498
PAN,2018,4.944152454,26.08774017
PAN,2019,4.744031696,24.57885178
PER,1990,2.996253017,10.21927102
PER,1991,3.217537775,10.25479827
PER,1992,3.879884136,9.837566674
PER,1993,4.18116843,10.38007036
PER,1994,4.373889932,12.87292284
PER,1995,4.035247731,14.54069638
PER,1996,3.71146802,13.84528613
PER,1997,3.935613564,15.06843913
PER,1998,4.044908706,14.80912601
PER,1999,4.086931056,12.43553941
PER,2000,3.325443643,11.93436078
PER,2001,2.583491358,11.35333389
PER,2002,2.370733231,10.9102801
PER,2003,2.357328665,11.10875793
PER,2004,2.373777649,11.4011716
PER,2005,2.536286365,11.86574069
PER,2006,2.817343291,13.10364717
PER,2007,3.137422262,14.85994422
PER,2008,3.940970807,17.1391559
PER,2009,4.928362915,15.21345633
PER,2010,5.324382631,17.3350344
PER,2011,4.710807864,18.71623199
PER,2012,5.316482809,20.04173706
PER,2013,5.459670596,19.78504517
PER,2014,5.175167191,18.9861522
PER,2015,4.447187519,17.2778612
PER,2016,4.231482167,15.73431224
PER,2017,4.159406934,15.56661779
PER,2018,4.234079631,15.63366443
PER,2019,4.077168367,15.93842789
PHL,1990,3.682324386,11.44649326
PHL,1991,3.701456813,9.356732665
PHL,1992,4.155963802,9.690112101
PHL,1993,4.223560946,10.5166653
PHL,1994,3.592450588,11.5832728
PHL,1995,3.45313642,11.72475483
PHL,1996,3.420730477,12.64173305
PHL,1997,3.972514118,13.05030542
PHL,1998,3.067305961,12.14153978
PHL,1999,2.958382396,10.92556478
PHL,2000,2.609099581,12.21225197
PHL,2001,2.071847438,11.93332765
PHL,2002,2.193989278,11.71664728
PHL,2003,1.702423817,12.43130565
PHL,2004,1.514075841,12.01802404
PHL,2005,1.501182499,11.71855484
PHL,2006,1.363684842,11.87466421
PHL,2007,1.638799208,11.4286204
PHL,2008,1.87742023,11.06425718
PHL,2009,2.20193877,10.36910906
PHL,2010,2.163395659,11.74240864
PHL,2011,1.367576281,11.79367903
PHL,2012,2.089241232,11.58042986
PHL,2013,1.912719562,12.36525878
PHL,2014,1.815342228,12.60073678
PHL,2015,2.23668099,13.65146132
PHL,2016,2.964392021,15.78109896
PHL,2017,3.028721964,16.19688184
PHL,2018,3.800204997,16.63063152
PHL,2019,3.740928049,15.84190501
PNG,1990,2.198043034,8.581574896
PNG,1991,2.030684677,10.02098054
PNG,1992,2.293212293,7.470296586
PNG,1993,1.785663769,5.755479792
POL,1990,2.26884265,13.4381295
POL,1991,2.537625504,15.03010436
POL,1992,2.574385149,15.24782827
POL,1993,2.580879278,15.28629217
POL,1994,2.549190491,15.09860311
POL,1995,2.154177568,11.69297111
POL,1996,2.389627275,13.0473655
POL,1997,2.669629308,14.91337405
POL,1998,2.71853611,16.52033672
POL,1999,2.462196456,17.23537758
POL,2000,2.324781586,16.73199428
POL,2001,2.349084636,14.67761236
POL,2002,2.396440721,13.13823114
POL,2003,2.335726504,12.85068153
POL,2004,2.43363377,13.00183639
POL,2005,2.822421165,13.33380164
POL,2006,3.314393171,14.25619484
POL,2007,3.799474581,15.73695341
POL,2008,4.157558348,16.24184184
POL,2009,4.474386655,14.82759572
POL,2010,5.195896696,13.40284427
POL,2011,5.606185766,13.70297525
POL,2012,4.590361803,14.12926724
POL,2013,4.121710483,14.19377912
POL,2014,4.599753084,14.8902255
POL,2015,4.479612126,15.36714453
POL,2016,3.224155577,14.44972133
POL,2017,3.780001047,13.75000441
POL,2018,4.643784454,13.55185998
POL,2019,4.309356895,14.33767445
PRT,1990,2.959038335,17.13289238
PRT,1991,3.230531996,16.66120887
PRT,1992,3.898705304,16.66882574
PRT,1993,4.169236868,15.66347161
PRT,1994,3.874593317,16.30336875
PRT,1995,3.905248038,16.71021157
PRT,1996,4.282961991,16.66573294
PRT,1997,4.908743733,18.00460193
PRT,1998,4.554894688,19.87184347
PRT,1999,4.464183336,20.46837161
PRT,2000,4.114225461,20.8745625
PRT,2001,4.547207126,20.20478781
PRT,2002,4.230919466,19.50261236
PRT,2003,4.092683673,18.10872321
PRT,2004,4.142178774,17.70687931
PRT,2005,3.82959532,17.88083135
PRT,2006,3.161020337,18.03475216
PRT,2007,3.049584397,18.2690914
PRT,2008,3.464567886,17.87381127
PRT,2009,3.948339761,16.41779307
PRT,2010,5.079987857,14.71079966
PRT,2011,3.334670603,14.26551311
PRT,2012,2.38487522,12.88991255
PRT,2013,2.159481859,12.51902326
PRT,2014,1.972315685,12.92411766
PRT,2015,2.247800013,13.25702498
PRT,2016,1.548843795,14.03010978
PRT,2017,1.780000029,15
PRT,2018,1.829454319,15.49597304
PRT,2019,1.844038509,16.01763503
PRY,1990,2.872294135,19.09459717
PRY,1991,4.966135881,17.72355512
PRY,1992,5.626240543,15.23668147
PRY,1993,3.614469597,16.90477207
PRY,1994,3.445048322,17.37654011
PRY,1995,3.443999312,16.87683219
PRY,1996,2.845030396,17.10319454
PRY,1997,3.881209831,15.37191967
PRY,1998,2.978659679,13.36017413
PRY,1999,4.047827664,10.49601838
PRY,2000,3.773516594,11.13051706
PRY,2001,3.204024571,10.49087783
PRY,2002,3.014888841,8.690688592
PRY,2003,2.43780074,10.18127108
PRY,2004,2.541845495,10.13497669
PRY,2005,2.274978228,10.47599255
PRY,2006,2.11914957,10.54103679
PRY,2007,2.101691125,11.40125527
PRY,2008,1.566732527,13.23570862
PRY,2009,2.305963973,11.57256546
PRY,2010,2.274446431,13.66226357
PRY,2011,2.346497777,13.34451468
PRY,2012,2.724447648,11.73571674
PRY,2013,2.551586301,11.8403396
PRY,2014,2.613930338,12.08215099
PRY,2015,2.925210154,11.03937862
PRY,2016,2.566381987,11.09230461
PRY,2017,3.058607381,10.72162343
PRY,2018,2.633397165,11.61632315
PRY,2019,3.336473039,10.6681345
ROU,1990,1.573034224,10.09371985
ROU,1991,1.878642833,12.05472333
ROU,1992,2.141541272,13.74166925
ROU,1993,2.193665681,14.07613565
ROU,1994,2.195101818,14.08535252
ROU,1995,2.965077445,12.11690308
ROU,1996,2.694802944,13.04779344
ROU,1997,1.988240639,14.33626321
ROU,1998,1.535297144,14.3322537
ROU,1999,1.419242377,14.2010769
ROU,2000,2.907371625,13.20536482
ROU,2001,2.219254048,14.76005776
ROU,2002,2.587445868,14.55038709
ROU,2003,3.037402251,16.04285475
ROU,2004,2.359637911,16.23397341
ROU,2005,2.385191001,17.09664895
ROU,2006,4.510569526,18.31668825
ROU,2007,5.601596231,26.53482992
ROU,2008,6.02168304,28.6308729
ROU,2009,5.367508429,18.86082918
ROU,2010,5.375695892,19.1250709
ROU,2011,5.136534514,20.3961694
ROU,2012,4.540086203,21.33746589
ROU,2013,4.217527299,19.19211767
ROU,2014,4.0819938,19.31503194
ROU,2015,5.092112715,19.27728477
ROU,2016,3.703836971,19.5846718
ROU,2017,2.559999761,19.84999914
ROU,2018,2.681187189,18.53647753
ROU,2019,3.48189772,20.50563629
RUS,1990,4.874290604,30.90002121
RUS,1991,4.335555686,27.48477056
RUS,1992,2.966429205,18.80534528
RUS,1993,2.410832957,15.28320418
RUS,1994,2.043546944,12.95483549
RUS,1995,1.782190248,12.68821792
RUS,1996,1.548572073,10.29216349
RUS,1997,0.964979756,9.773029545
RUS,1998,1.841761193,8.091153638
RUS,1999,1.511887104,8.43306668
RUS,2000,1.471959541,9.194776402
RUS,2001,3.382421806,7.79369651
RUS,2002,3.760200532,7.197765204
RUS,2003,4.698127206,6.944122027
RUS,2004,5.218728736,7.048921397
RUS,2005,3.60415846,9.183231605
RUS,2006,5.002086298,8.960123314
RUS,2007,4.508713052,11.04882408
RUS,2008,4.874200493,11.5523667
RUS,2009,4.864358797,10.41451101
RUS,2010,4.250029615,11.21170527
RUS,2011,3.976153809,12.19516654
RUS,2012,3.3210377,13.06170487
RUS,2013,3.067832104,13.24387166
RUS,2014,3.017025032,12.88976428
RUS,2015,3.224246546,11.27589636
RUS,2016,3.192788393,11.44791556
RUS,2017,2.595295975,12.45709562
RUS,2018,2.333887093,12.36657854
RUS,2019,1.93493829,12.7792334
RWA,1990,6.324994534,0.264316842
RWA,1991,4.840828171,1.275227167
RWA,1992,5.207769609,2.035021929
RWA,1993,6.607317015,0.882022807
RWA,1994,2.408986437,1.160605998
RWA,1995,5.31746901,0.114374095
RWA,1996,5.274010613,0.70542194
RWA,1997,5.353408767,0.646112333
RWA,1998,6.033566709,0.00060114268891865
RWA,1999,6.08004984,0.492185228
RWA,2000,4.586180829,2.509681726
RWA,2001,3.674923302,2.865660841
RWA,2002,3.342856093,2.886928083
RWA,2003,2.474296165,4.221632953
RWA,2004,3.132105495,3.827838332
RWA,2005,3.597303944,3.789532591
RWA,2006,3.806613009,4.613146045
RWA,2007,4.891104638,5.091891929
RWA,2008,5.163645954,6.754447007
RWA,2009,4.917314383,6.608434605
RWA,2010,5.367163443,6.115437042
RWA,2011,5.874106238,5.757680019
RWA,2012,5.998006011,7.050829916
RWA,2013,6.922026152,6.443453357
RWA,2014,6.351636732,6.842425048
RWA,2015,6.419041065,7.984044496
RWA,2016,5.59853902,9.218121759
RWA,2017,5.964399124,6.829572724
RWA,2018,6.172652427,6.31160305
RWA,2019,7.229099709,7.831898712
SAU,1990,6.134705023,4.795639804
SAU,1991,5.50482241,5.623100588
SAU,1992,4.218410084,6.943106517
SAU,1993,4.270771538,7.950492314
SAU,1994,3.552851079,6.733307172
SAU,1995,4.164425694,6.609106838
SAU,1996,2.034695901,7.721219984
SAU,1997,2.336964776,7.715895175
SAU,1998,2.202131205,8.204534417
SAU,1999,2.594738126,9.153497104
SAU,2000,2.870062879,8.784068878
SAU,2001,3.015766636,8.962092787
SAU,2002,2.999766894,9.551876363
SAU,2003,3.886816801,9.071398397
SAU,2004,3.756255145,11.00229323
SAU,2005,5.579598828,11.60587854
SAU,2006,7.173391354,12.90801387
SAU,2007,9.613312916,14.17459718
SAU,2008,9.940542453,15.15308478
SAU,2009,9.845771656,14.56732271
SAU,2010,11.68356023,14.02273662
SAU,2011,13.49685979,13.52522411
SAU,2012,13.03717541,13.87149795
SAU,2013,13.35698016,14.31485941
SAU,2014,14.25311811,14.44199658
SAU,2015,13.71535857,14.86737022
SAU,2016,10.32432808,13.84132947
SAU,2017,11.14461317,13.37253602
SAU,2018,11.42904164,11.99488576
SAU,2019,10.2405866,14.04579786
SDN,1990,0.692232179,8.699360943
SDN,1991,0.849410559,10.12497437
SDN,1992,0.797698798,11.49411454
SDN,1993,0.64023218,9.558429685
SDN,1994,0.645616539,9.350046673
SDN,1995,0.805782062,7.343604405
SDN,1996,0.319719653,7.412716286
SDN,1997,0.555703948,9.31497584
SDN,1998,0.97592012,13.49026342
SDN,1999,1.07741464,8.270381116
SDN,2000,0.964962027,6.009712419
SDN,2001,1.447424284,8.524361797
SDN,2002,2.315597783,10.58664369
SDN,2003,1.917465434,8.734420039
SDN,2004,3.111326208,8.527208169
SDN,2005,3.105694268,11.45072295
SDN,2006,3.773659177,11.46192524
SDN,2007,3.880582734,10.03821016
SDN,2008,3.080772055,10.13010007
SDN,2009,3.001502475,10.2370622
SDN,2010,2.689563271,11.11160367
SEN,1990,1.994475636,6.821578146
SEN,1991,2.111224563,7.09929448
SEN,1992,2.405911186,7.154188991
SEN,1993,1.845080823,7.375339001
SEN,1994,1.497781106,8.059139379
SEN,1995,2.074434102,7.389537653
SEN,1996,2.275694592,7.978768373
SEN,1997,2.625250593,7.216013638
SEN,1998,2.595856171,8.793363865
SEN,1999,3.118534464,8.087205376
SEN,2000,2.283477788,9.221058954
SEN,2001,2.531582136,9.115804778
SEN,2002,2.73748646,9.147397786
SEN,2003,3.083834003,8.459832146
SEN,2004,3.538610057,8.397738825
SEN,2005,3.339093389,8.646891047
SEN,2006,3.881472133,9.358469285
SEN,2007,4.034883434,9.520187236
SEN,2008,3.778821242,10.35220959
SEN,2009,4.065862419,9.139949906
SEN,2010,4.450196327,8.414678401
SEN,2011,3.915803296,9.906916377
SEN,2012,3.936688076,9.493991743
SEN,2013,4.127446526,11.34448706
SEN,2014,4.177400417,11.86816815
SEN,2015,4.297922118,11.66900883
SEN,2016,4.992957226,12.29078019
SEN,2017,4.856794883,13.71096171
SEN,2018,4.172110525,14.75054432
SEN,2019,4.11798216,14.97418237
SGP,1990,5.098776482,20.70808831
SGP,1991,6.051815491,21.35267794
SGP,1992,5.805829328,22.96497392
SGP,1993,5.575781228,22.76009578
SGP,1994,6.075031213,21.95610897
SGP,1995,5.705818906,23.64771053
SGP,1996,5.893853346,28.0053295
SGP,1997,6.79811933,27.80013425
SGP,1998,7.511789433,26.08657066
SGP,1999,7.264139367,23.0842049
SGP,2000,6.34543343,24.66410438
SGP,2001,6.710543173,23.0018978
SGP,2002,5.75517988,20.22054145
SGP,2003,5.525520019,18.04183165
SGP,2004,4.629345032,19.03983396
SGP,2005,4.179650237,18.66957486
SGP,2006,3.369642334,19.57035631
SGP,2007,2.991868523,21.31218098
SGP,2008,3.76071723,22.66376557
SGP,2009,4.767204197,23.07350308
SGP,2010,4.530217691,21.42038162
SGP,2011,4.53986004,21.41746908
SGP,2012,4.569424336,22.42361072
SGP,2013,4.336778467,22.99653692
SGP,2014,4.751560945,22.65597789
SGP,2015,5.111854506,22.02197545
SGP,2016,5.519768797,21.14965845
SGP,2017,4.987087886,21.64909067
SGP,2018,4.629493222,20.24289632
SGP,2019,4.653027286,19.99612239
SLE,1990,1.064262663,1.759206909
SLE,1991,1.644161241,1.717544241
SLE,1992,2.388712223,1.764151643
SLE,1993,1.264974766,0.737573257
SLE,1994,1.620311029,1.672575178
SLE,1995,0.9995887,1.30983352
SLE,1996,1.030293471,2.648097905
SLE,1997,1.146767771,0.895436091
SLE,1998,1.986854693,0.310997969
SLE,1999,0.890925035,0.89588408
SLE,2000,2.380193309,0.882886855
SLE,2001,1.101250631,2.36418469
SLE,2002,1.050796379,2.363016662
SLE,2003,1.127574221,2.539888564
SLE,2004,1.149884556,2.303950731
SLE,2005,1.550735589,2.546813893
SLE,2006,1.42404998,2.331983266
SLE,2007,0.989978337,2.495341039
SLE,2008,1.775828288,1.755092534
SLE,2009,2.031873764,1.698107569
SLE,2010,2.971055991,9.061202458
SLE,2011,3.445600784,12.6435848
SLE,2012,2.83887672,7.502450735
SLE,2013,3.050061744,4.166613308
SLE,2014,2.641291632,3.894710534
SLE,2015,3.777620518,3.19257613
SLE,2016,4.859768059,2.246592972
SLE,2017,3.189279666,3.954736482
SLE,2018,1.738000507,2.838494845
SLE,2019,1.571906113,2.917348924
SLV,1990,2.281264801,9.989080747
SLV,1991,2.599726649,11.1613987
SLV,1992,3.597007885,11.51780301
SLV,1993,3.810154344,12.50644809
SLV,1994,3.637454568,13.68340726
SLV,1995,3.68521566,14.95724763
SLV,1996,3.863478515,12.1226775
SLV,1997,3.607296776,12.9690198
SLV,1998,3.904387077,13.60844528
SLV,1999,3.217720785,13.57043421
SLV,2000,2.979776901,14.30762996
SLV,2001,3.250956564,14.00296537
SLV,2002,3.997098452,13.41348293
SLV,2003,3.692160436,13.75146047
SLV,2004,2.1209035,14.14530065
SLV,2005,3.22671118,12.77900583
SLV,2006,1.921354427,15.39079686
SLV,2007,2.587075163,15.36301801
SLV,2008,2.581066486,14.17827225
SLV,2009,2.321699241,11.65311858
SLV,2010,1.704907639,12.41093318
SLV,2011,2.131100251,13.58296289
SLV,2012,2.378861897,12.82580459
SLV,2013,2.281577285,14.02914834
SLV,2014,1.957557526,13.09294608
SLV,2015,2.562532632,13.45949191
SLV,2016,2.571269981,13.61794506
SLV,2017,2.637554701,13.7717399
SLV,2018,2.484935785,14.61001413
SLV,2019,2.536802798,15.76705097
SRB,1990,0.361828812,8.138707919
SRB,1991,0.363146107,8.168338004
SRB,1992,0.358615287,8.066424984
SRB,1993,0.363724962,8.181358734
SRB,1994,0.367098112,8.25723215
SRB,1995,0.345022841,7.760687331
SRB,1996,0.358559124,8.065162983
SRB,1997,0.411311697,9.251740727
SRB,1998,0.412524558,9.279022318
SRB,1999,0.375310575,8.441958121
SRB,2000,0.371127869,8.347875899
SRB,2001,0.362877259,8.162292412
SRB,2002,1.799999377,8.593114772
SRB,2003,1.632373906,10.45250783
SRB,2004,1.813670774,11.37490945
SRB,2005,1.699124037,11.49521904
SRB,2006,2.546619456,11.95918705
SRB,2007,3.181955186,13.92079271
SRB,2008,2.673937387,14.82315264
SRB,2009,2.266972784,11.66981306
SRB,2010,2.33643105,10.59919654
SRB,2011,2.323772261,10.9453978
SRB,2012,2.502044975,12.71700196
SRB,2013,1.616201299,11.40671022
SRB,2014,1.837630031,10.93987788
SRB,2015,2.296690633,12.3752786
SRB,2016,2.446601065,11.10664318
SRB,2017,2.246155528,11.90985709
SRB,2018,3.123086321,12.79716236
SRB,2019,3.91475289,13.97592401
STP,1990,17.66971735,9.351627465
STP,1991,22.04647316,11.66800786
STP,1992,23.08939173,12.21996782
STP,1993,21.13735405,11.18685953
STP,1994,24.89348943,13.1747788
STP,1995,40.76037639,21.57226515
STP,1996,33.61050491,17.78822459
STP,1997,29.41498827,15.56776444
STP,1998,21.42911836,11.34127504
STP,1999,23.92652971,12.66301933
STP,2000,21.98249798,11.63414848
STP,2001,37.94696612,3.180130597
STP,2002,21.63127243,16.92272885
STP,2003,24.7404075,14.48932401
STP,2004,24.25142308,13.81679509
STP,2005,19.97582858,18.57718789
STP,2006,12.1767802,20.86428045
STP,2007,16.61070886,23.77881006
STP,2008,7.241772413,31.18003451
STP,2009,26.66906496,6.898785732
STP,2010,20.26170989,17.6221581
STP,2011,21.44867301,8.811678662
STP,2012,19.04229748,5.083851775
STP,2013,8.623206391,10.51859512
STP,2014,8.466917222,8.586110306
STP,2015,10.98013894,10.72643725
STP,2016,10.23633288,8.669155665
STP,2017,8.050157629,10.7305846
STP,2018,6.365376328,8.339747142
STP,2019,3.295451979,9.00314824
SUR,1990,2.338562899,11.10683526
SUR,1991,2.323436079,11.03499181
SUR,1992,2.376539807,11.28720414
SUR,1993,1.981511339,9.411045351
SUR,1994,4.309297094,20.46669605
SUR,1995,5.130045682,24.36478181
SUR,1996,3.98608325,18.93161323
SUR,1997,3.431068941,16.29561349
SUR,1998,3.311519234,15.72782044
SUR,1999,10.17457665,48.323413
SUR,2000,6.715369403,31.89416062
SUR,2001,7.526683035,35.74743585
SUR,2002,6.738328745,32.00320552
SUR,2003,5.570509168,26.4567311
SUR,2004,6.790575989,32.2513493
SUR,2005,7.095838608,33.70117264
SUR,2006,4.322959571,29.73890724
SUR,2007,7.132546573,30.75216179
SUR,2008,6.020547168,34.69201366
SUR,2009,7.626433847,34.52946152
SUR,2010,7.586448361,26.02988165
SVK,1990,3.032362587,18.56481724
SVK,1991,3.690252568,22.59256894
SVK,1992,4.108532386,25.15337363
SVK,1993,4.193148298,25.67141105
SVK,1994,4.106070762,25.13830195
SVK,1995,3.014328838,20.94407094
SVK,1996,4.14341467,24.79041003
SVK,1997,5.499673589,25.51777905
SVK,1998,4.207320084,28.10139002
SVK,1999,3.308035745,24.14865931
SVK,2000,3.330246248,20.49242126
SVK,2001,3.535299932,22.53753553
SVK,2002,3.674241767,21.19893826
SVK,2003,2.923728423,19.60563487
SVK,2004,2.795370152,19.87185101
SVK,2005,3.282761748,21.57514833
SVK,2006,3.665509584,20.8158801
SVK,2007,3.051157989,21.27202218
SVK,2008,3.290951318,20.59498518
SVK,2009,3.821551996,16.45607209
SVK,2010,3.595772777,17.14377806
SVK,2011,3.70229317,19.33309733
SVK,2012,3.242893146,17.08524256
SVK,2013,3.386532909,17.07293329
SVK,2014,4.13262236,16.3399044
SVK,2015,6.398387799,17.35274651
SVK,2016,3.41352181,17.66999462
SVK,2017,3.380442115,17.78232288
SVK,2018,3.736840271,17.14960491
SVK,2019,3.630132189,17.94898709
SVN,1990,2.989717309,16.33410293
SVN,1991,3.395240309,18.54964878
SVN,1992,3.73512591,20.40658893
SVN,1993,3.777130815,20.63608284
SVN,1994,3.729526031,20.37599406
SVN,1995,3.795819399,17.72312641
SVN,1996,3.786961856,18.7553775
SVN,1997,3.528319614,20.5483999
SVN,1998,3.563954393,21.60526974
SVN,1999,3.953379233,23.14292815
SVN,2000,3.63018908,23.12782279
SVN,2001,3.943162854,22.49509114
SVN,2002,3.873572599,21.57393207
SVN,2003,3.938444579,22.20990506
SVN,2004,4.025591246,22.4253886
SVN,2005,3.77231256,22.62394926
SVN,2006,4.285394297,23.2423123
SVN,2007,4.593068542,24.2015508
SVN,2008,4.794270011,24.98280201
SVN,2009,5.273745927,19.82595355
SVN,2010,5.045140489,16.39670545
SVN,2011,4.114065734,16.09146729
SVN,2012,4.029692959,14.95175778
SVN,2013,4.365069142,15.46972367
SVN,2014,5.118913475,14.17545173
SVN,2015,4.757762117,13.88347159
SVN,2016,3.15747241,14.26375512
SVN,2017,3.049999889,15.27000091
SVN,2018,3.670691988,15.56293337
SVN,2019,3.808480418,15.92728541
SWE,1990,4.269029178,22.32662206
SWE,1991,4.678758384,19.85401596
SWE,1992,4.76389014,17.4347788
SWE,1993,5.196152779,13.63356915
SWE,1994,5.732252358,13.75006038
SWE,1995,5.236159182,15.01792924
SWE,1996,5.133354347,15.82733103
SWE,1997,4.562356294,16.11318055
SWE,1998,4.536725041,16.81632043
SWE,1999,4.633691628,17.10776516
SWE,2000,3.979631731,18.09557662
SWE,2001,4.123025119,18.16803951
SWE,2002,4.290734328,17.22095222
SWE,2003,4.162202058,17.39007911
SWE,2004,4.030439129,17.72242242
SWE,2005,3.962821694,18.23914193
SWE,2006,3.973355181,19.13062269
SWE,2007,3.942492279,20.24593709
SWE,2008,4.016608805,20.3707391
SWE,2009,4.188382435,18.056703
SWE,2010,4.261387502,18.03276787
SWE,2011,4.116103419,18.79962749
SWE,2012,4.2023558,18.6120893
SWE,2013,4.135926174,18.53234149
SWE,2014,4.086563109,19.32639683
SWE,2015,3.946010409,19.99423732
SWE,2016,4.184271647,20.23723188
SWE,2017,4.335771714,20.81753358
SWE,2018,4.511754781,20.48525305
SWE,2019,4.510265386,19.86662631
SWZ,1990,10.46009209,23.98915644
SWZ,1991,13.03853389,22.06388787
SWZ,1992,17.62429127,19.7551284
SWZ,1993,13.09298284,21.82382547
SWZ,1994,11.59733297,22.69932919
SWZ,1995,7.83790798,23.43270419
SWZ,1996,5.854035029,21.2671708
SWZ,1997,4.740864213,22.06724644
SWZ,1998,5.357633824,22.64192828
SWZ,1999,5.590823678,13.5328491
SWZ,2000,4.383240598,11.97841862
SWZ,2001,4.391462526,12.89339925
SWZ,2002,4.345991597,11.20680416
