ISO,year,gini,income_share_b50,income_share_t10,share_ratio
LSO,2001,0.6741,0.089,0.5615,6.308988764044944
LSO,2002,0.6631,0.0944,0.54990000000000006,5.82521186440678
LSO,2003,0.6594,0.0961,0.546,5.681581685744017
LSO,2004,0.6557000000000001,0.0978,0.5421,5.542944785276074
LSO,2005,0.652,0.0994,0.5382,5.414486921529175
LSO,2006,0.6483,0.1011,0.5343,5.28486646884273
LSO,2007,0.6446000000000001,0.1028,0.5304,5.1595330739299605
LSO,2008,0.6409,0.1045,0.5265000000000001,5.038277511961724
LSO,2009,0.6372,0.1062,0.5225000000000001,4.919962335216573
LSO,2010,0.6336,0.10780000000000001,0.5186000000000001,4.8107606679035255
LSO,2011,0.6299,0.1095,0.5147,4.700456621004567
LSO,2012,0.6262,0.1112,0.5108,4.593525179856115
LSO,2013,0.6225,0.1129,0.5069,4.489813994685562
LSO,2014,0.6188,0.1146,0.503,4.389179755671902
LSO,2015,0.6151,0.1163,0.4991,4.291487532244196
LSO,2016,0.6114,0.1179,0.4952,4.200169635284139
LSO,2017,0.6077,0.1196,0.4913,4.107859531772576
LSO,2018,0.6077,0.1196,0.4913,4.107859531772576
LSO,2019,0.6077,0.1196,0.4913,4.107859531772576
LSO,2020,0.6077,0.1196,0.4913,4.107859531772576
LSO,2021,0.6077,0.1196,0.4913,4.107859531772576
LSO,2022,0.6077,0.1196,0.4913,4.107859531772576
LSO,2023,0.6077,0.1196,0.4913,4.107859531772576
LSO,2024,0.6077,0.1196,0.4913,4.107859531772576
LTU,1990,0.3759,0.2461,0.2826,1.1483136936204794
LTU,1991,0.4006,0.2322,0.3035,1.3070628768303187
LTU,1992,0.4254,0.2187,0.3266,1.4933699131229996
LTU,1993,0.4451,0.2084,0.3465,1.6626679462571976
LTU,1994,0.4878,0.179,0.3581,2.000558659217877
LTU,1995,0.4726,0.1893,0.3482,1.8394083465398838
LTU,1996,0.4608,0.1973,0.3402,1.7242777496198682
LTU,1997,0.4397,0.2127,0.3315,1.5585331452750353
LTU,1998,0.4395,0.2082,0.3216,1.5446685878962536
LTU,1999,0.4326,0.2126,0.3154,1.4835371589840076
LTU,2000,0.4567,0.1976,0.3323,1.6816801619433197
LTU,2001,0.4594,0.1956,0.3339,1.7070552147239262
LTU,2002,0.4518,0.2001,0.3271,1.6346826586706646
LTU,2003,0.4487,0.2073,0.3383,1.631934394597202
LTU,2004,0.49,0.1789,0.3552,1.985466741196199
LTU,2005,0.4887,0.1796,0.3595,2.0016703786191536
LTU,2006,0.4616,0.1934,0.3366,1.7404343329886247
LTU,2007,0.4836,0.1879,0.3707,1.9728579031399678
LTU,2008,0.4887,0.1857,0.3753,2.0210016155088852
LTU,2009,0.4981,0.1826,0.378,2.0700985761226725
LTU,2010,0.4734,0.1945,0.3504,1.801542416452442
LTU,2011,0.4688000000000001,0.1964,0.3502,1.7830957230142568
LTU,2012,0.4866,0.1894,0.3753,1.9815205913410772
LTU,2013,0.4911,0.1864,0.3807,2.0423819742489266
LTU,2014,0.5261,0.1677,0.4144,2.4710793082886107
LTU,2015,0.4956,0.1783,0.374,2.0975883342680874
LTU,2016,0.488,0.1829,0.3708,2.027337342810279
LTU,2017,0.4975,0.1789,0.3836,2.1442146450531023
LTU,2018,0.4827,0.1876,0.3705,1.974946695095949
LTU,2019,0.6276,0.0764,0.4319,5.653141361256545
LTU,2020,0.6276,0.0764,0.4319,5.653141361256545
LTU,2021,0.6248,0.0769,0.4272,5.555266579973993
LTU,2022,0.6275000000000001,0.0764,0.4316,5.649214659685864
LTU,2023,0.6261,0.0767,0.4294,5.598435462842242
LTU,2024,0.6261,0.0767,0.4294,5.598435462842242
LUX,1990,0.4331,0.2269,0.3484,1.5354781842221243
LUX,1991,0.4336,0.2261,0.3478,1.5382574082264484
LUX,1992,0.4316,0.2279,0.3472,1.5234752084247478
LUX,1993,0.4337,0.2265,0.3483,1.5377483443708608
LUX,1994,0.4342,0.2264,0.3498,1.545053003533569
LUX,1995,0.4394,0.2233,0.3536,1.5835199283475148
LUX,1996,0.4469,0.2185,0.3577,1.637070938215103
LUX,1997,0.4625,0.2105,0.3725,1.7695961995249407
LUX,1998,0.4854,0.1992,0.3961,1.9884538152610443
LUX,1999,0.4772,0.2034,0.3883,1.9090462143559488
LUX,2000,0.4847,0.2001,0.3972,1.985007496251874
LUX,2001,0.4797,0.2025,0.3912,1.9318518518518517
LUX,2002,0.4601,0.2117,0.3703,1.7491733585262164
LUX,2003,0.4616,0.212,0.3727,1.7580188679245283
LUX,2004,0.5008,0.1936,0.4144,2.1404958677685952
LUX,2005,0.5004000000000001,0.1952,0.4194,2.1485655737704916
LUX,2006,0.4732,0.2061,0.3854,1.8699660359049006
LUX,2007,0.502,0.1934,0.4173,2.15770423991727
LUX,2008,0.4921,0.1954,0.4018,2.056294779938588
LUX,2009,0.4613,0.2092,0.3654,1.7466539196940727
LUX,2010,0.4554,0.2114,0.3581,1.693945127719962
LUX,2011,0.4555,0.2081,0.3514,1.6886112445939452
LUX,2012,0.4868,0.1935,0.3841,1.9850129198966409
LUX,2013,0.4672,0.2012,0.3591,1.7847912524850895
LUX,2014,0.4629,0.206,0.3603,1.7490291262135924
LUX,2015,0.4473,0.2095,0.3332,1.5904534606205252
LUX,2016,0.4651,0.1986,0.3465,1.7447129909365557
LUX,2017,0.4863,0.1892,0.3701,1.9561310782241013
LUX,2018,0.4775,0.1928,0.3583,1.858402489626556
LUX,2019,0.4612,0.1967,0.3346,1.7010676156583628
LUX,2020,0.4612,0.1967,0.3346,1.7010676156583628
LUX,2021,0.4543,0.2023,0.3316,1.6391497775580821
LUX,2022,0.4599,0.1995,0.3396,1.7022556390977444
LUX,2023,0.448,0.2046,0.3261,1.593841642228739
LUX,2024,0.448,0.2046,0.3261,1.593841642228739
LVA,1990,0.3305,0.2682,0.233,0.8687546607009695
LVA,1991,0.3481,0.2587,0.2475,0.9567066099729417
LVA,1992,0.3719,0.2439,0.2653,1.087740877408774
LVA,1993,0.4129,0.2211,0.3022,1.366802351876979
LVA,1994,0.4357,0.2093,0.3235,1.5456282847587195
LVA,1995,0.4425,0.2074,0.3312,1.5969141755062681
LVA,1996,0.4761,0.1879,0.355,1.8893028206492812
LVA,1997,0.479,0.1857,0.3566,1.920301561658589
LVA,1998,0.4877,0.1805,0.3635,2.0138504155124655
LVA,1999,0.4868,0.1806,0.3629,2.0094130675526025
LVA,2000,0.4832,0.1835,0.3628,1.9771117166212535
LVA,2001,0.4833,0.1818,0.3584,1.9713971397139716
LVA,2002,0.4940000000000001,0.1775,0.3718,2.094647887323944
LVA,2003,0.4992,0.1745,0.3762,2.1558739255014325
LVA,2004,0.5037,0.1744,0.3846,2.205275229357798
LVA,2005,0.5224,0.1626,0.3997,2.458179581795818
LVA,2006,0.4885,0.174,0.3568,2.0505747126436784
LVA,2007,0.5167,0.1572,0.3826,2.4338422391857506
LVA,2008,0.5032,0.1672,0.3754,2.245215311004785
LVA,2009,0.5013000000000001,0.1799,0.382,2.123401889938855
LVA,2010,0.4868,0.1891,0.3645,1.9275515600211528
LVA,2011,0.4943,0.184,0.3742,2.033695652173913
LVA,2012,0.5001,0.1795,0.3789,2.110863509749304
LVA,2013,0.4986,0.1793,0.3791,2.114333519241495
LVA,2014,0.4833,0.1847,0.3657,1.9799675148890092
LVA,2015,0.4736,0.1882,0.3554,1.8884165781083952
LVA,2016,0.4632,0.1906,0.3385,1.7759706190975868
LVA,2017,0.482,0.1813,0.3588,1.9790402647545506
LVA,2018,0.4796,0.1816,0.3531,1.9443832599118942
LVA,2019,0.4774,0.1831,0.3512,1.9180775532495904
LVA,2020,0.4772,0.1832,0.3512,1.9170305676855897
LVA,2021,0.4795,0.1822,0.3531,1.937980241492865
LVA,2022,0.4793,0.1822,0.353,1.9374313940724477
LVA,2023,0.4767,0.1836,0.3504,1.9084967320261437
LVA,2024,0.4767,0.1836,0.3504,1.9084967320261437
LBY,1990,0.5464,0.1632,0.4578,2.805147058823529
LBY,1991,0.5466,0.1632,0.4579,2.805759803921568
LBY,1992,0.5467000000000001,0.1632,0.4581,2.8069852941176467
LBY,1993,0.5468000000000001,0.1632,0.4583,2.8082107843137254
LBY,1994,0.5469,0.1632,0.4584,2.8088235294117645
LBY,1995,0.547,0.1632,0.4585,2.809436274509804
LBY,1996,0.547,0.1632,0.4586,2.810049019607843
LBY,1997,0.5471,0.1632,0.4587,2.8106617647058822
LBY,1998,0.5472,0.1632,0.4588,2.8112745098039214
LBY,1999,0.5485,0.1626,0.4604,2.8314883148831487
LBY,2000,0.54990000000000006,0.162,0.4619,2.8512345679012343
LBY,2001,0.5501,0.162,0.4624,2.854320987654321
LBY,2002,0.5503,0.162,0.4628,2.85679012345679
LBY,2003,0.5505,0.162,0.4632,2.859259259259259
LBY,2004,0.5507000000000001,0.162,0.4636,2.8617283950617285
LBY,2005,0.5503,0.1624,0.4637,2.855295566502463
LBY,2006,0.5497000000000001,0.1629,0.4633,2.8440761203192144
LBY,2007,0.5485,0.1636,0.4621,2.8245721271393642
LBY,2008,0.5474,0.1642,0.4609,2.80694275274056
LBY,2009,0.5443,0.1654,0.4573,2.764812575574365
LBY,2010,0.5415,0.1667,0.4543,2.725254949010198
LBY,2011,0.5369,0.1693,0.4506,2.661547548730065
LBY,2012,0.5323,0.1719,0.4469,2.5997673065735896
LBY,2013,0.5376000000000001,0.1698,0.4531,2.6684334511189634
LBY,2014,0.5431,0.1676,0.4595,2.7416467780429596
LBY,2015,0.5484,0.1652,0.4654,2.8171912832929777
LBY,2016,0.5464,0.1658,0.4625,2.7895054282267795
LBY,2017,0.5444,0.1663,0.4594,2.76247745039086
LBY,2018,0.5459,0.1659,0.4616,2.782399035563593
LBY,2019,0.5476,0.1654,0.4639,2.8047158403869408
LBY,2020,0.5477000000000001,0.1654,0.4641,2.8059250302297465
LBY,2021,0.5478000000000001,0.1654,0.4643,2.8071342200725513
LBY,2022,0.5477000000000001,0.1654,0.4642,2.806529625151149
LBY,2023,0.5477000000000001,0.1655,0.4641,2.8042296072507553
LBY,2024,0.5477000000000001,0.1655,0.4641,2.8042296072507553
MAR,1990,0.5627,0.1549,0.4758,3.0716591349257585
MAR,1991,0.5627,0.1549,0.4758,3.0716591349257585
MAR,1992,0.5627,0.1549,0.4758,3.0716591349257585
MAR,1993,0.5627,0.1549,0.4758,3.0716591349257585
MAR,1994,0.5627,0.1549,0.4758,3.0716591349257585
MAR,1995,0.5627,0.1549,0.4758,3.0716591349257585
MAR,1996,0.5627,0.1549,0.4758,3.0716591349257585
MAR,1997,0.5627,0.1549,0.4758,3.0716591349257585
MAR,1998,0.5627,0.1549,0.4758,3.0716591349257585
MAR,1999,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2000,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2001,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2002,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2003,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2004,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2005,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2006,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2007,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2008,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2009,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2010,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2011,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2012,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2013,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2014,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2015,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2016,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2017,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2018,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2019,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2020,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2021,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2022,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2023,0.5627,0.1549,0.4758,3.0716591349257585
MAR,2024,0.5627,0.1549,0.4758,3.0716591349257585
MCO,1990,0.4437,0.2093,0.325,1.5527950310559007
MCO,1991,0.4412,0.2105,0.323,1.5344418052256532
MCO,1992,0.45,0.2055,0.332,1.615571776155718
MCO,1993,0.4578,0.1988,0.3345,1.682595573440644
MCO,1994,0.4658,0.1937,0.3417,1.7640681466184822
MCO,1995,0.463,0.1956,0.3386,1.7310838445807772
MCO,1996,0.4639,0.1953,0.3403,1.742447516641065
MCO,1997,0.4717,0.1919,0.3481,1.8139656070870247
MCO,1998,0.4714,0.1926,0.3495,1.8146417445482865
MCO,1999,0.472,0.1924,0.3499,1.8186070686070686
MCO,2000,0.4786,0.1892,0.3557,1.8800211416490487
MCO,2001,0.476,0.1893,0.3511,1.8547279450607503
MCO,2002,0.471,0.1919,0.3461,1.8035435122459618
MCO,2003,0.4747,0.1887,0.3476,1.8420773714891363
MCO,2004,0.4829,0.1808,0.3504,1.9380530973451329
MCO,2005,0.4832,0.1832,0.3528,1.925764192139738
MCO,2006,0.4881,0.1816,0.3598,1.9812775330396475
MCO,2007,0.486,0.184,0.3607,1.9603260869565218
MCO,2008,0.4697,0.1916,0.3424,1.7870563674321502
MCO,2009,0.4627,0.195,0.3348,1.7169230769230768
MCO,2010,0.481,0.1843,0.3514,1.9066739012479652
MCO,2011,0.4817,0.1833,0.3506,1.9127114020731044
MCO,2012,0.4774,0.1844,0.344,1.865509761388286
MCO,2013,0.4812,0.1819,0.3463,1.9037932930181418
MCO,2014,0.4848,0.1806,0.3509,1.9429678848283498
MCO,2015,0.484,0.1809,0.3499,1.9342177998894416
MCO,2016,0.4836,0.1819,0.3513,1.931280923584387
MCO,2017,0.4829,0.1832,0.3528,1.925764192139738
MCO,2018,0.4811,0.1849,0.3525,1.906435911303407
MCO,2019,0.478,0.1868,0.3502,1.8747323340471094
MCO,2020,0.4784,0.186,0.3486,1.8741935483870968
MCO,2021,0.4829,0.1844,0.3553,1.9267895878524945
MCO,2022,0.4833,0.1849,0.3567,1.9291508923742564
MCO,2023,0.4833,0.1849,0.3567,1.9291508923742564
MCO,2024,0.4833,0.1849,0.3567,1.9291508923742564
MDA,1990,0.387,0.239,0.2763,1.1560669456066945
MDA,1991,0.4163,0.2208,0.2978,1.3487318840579712
MDA,1992,0.4449,0.202,0.3171,1.5698019801980196
MDA,1993,0.4765,0.1821,0.3391,1.8621636463481603
MDA,1994,0.4886,0.175,0.3494,1.9965714285714287
MDA,1995,0.4995,0.1684,0.3583,2.1276722090261284
MDA,1996,0.5101,0.1616,0.3662,2.2660891089108914
MDA,1997,0.5214,0.1552,0.3765,2.42590206185567
MDA,1998,0.5094000000000001,0.1586,0.3576,2.2547288776796974
MDA,1999,0.5054000000000001,0.1609,0.3537,2.1982597886886266
MDA,2000,0.5025000000000001,0.1633,0.3521,2.1561543172075934
MDA,2001,0.5041,0.1614,0.3528,2.1858736059479558
MDA,2002,0.5042,0.1625,0.3542,2.179692307692308
MDA,2003,0.5068,0.162,0.3575,2.20679012345679
MDA,2004,0.5041,0.1637,0.3559,2.174098961514966
MDA,2005,0.5095000000000001,0.1611,0.3614,2.2433271260086904
MDA,2006,0.5113,0.1597,0.3629,2.272385723231058
MDA,2007,0.5116,0.1624,0.3668,2.2586206896551726
MDA,2008,0.5146000000000001,0.1609,0.3697,2.297700435052828
MDA,2009,0.5151,0.1618,0.3726,2.3028430160692213
MDA,2010,0.5059,0.166,0.3628,2.185542168674699
MDA,2011,0.5024000000000001,0.1687,0.3604,2.13633669235329
MDA,2012,0.4973,0.1715,0.3551,2.070553935860058
MDA,2013,0.4942,0.1734,0.3528,2.0346020761245676
MDA,2014,0.4899,0.1767,0.3509,1.985851726089417
MDA,2015,0.4917,0.1758,0.3533,2.0096700796359497
MDA,2016,0.4825,0.1815,0.346,1.90633608815427
MDA,2017,0.4827,0.181,0.3458,1.9104972375690608
MDA,2018,0.4814000000000001,0.1821,0.3463,1.9017023613399229
MDA,2019,0.4872,0.179,0.3507,1.9592178770949722
MDA,2020,0.4865,0.1794,0.3505,1.9537346711259753
MDA,2021,0.4932,0.1769,0.3593,2.031091011871114
MDA,2022,0.4933,0.1769,0.3596,2.0327868852459017
MDA,2023,0.5044000000000001,0.1723,0.3733,2.166569936157864
MDA,2024,0.5044000000000001,0.1723,0.3733,2.166569936157864
MNE,1990,0.3962,0.2244,0.2792,1.2442067736185385
MNE,1991,0.4014,0.2228,0.284,1.274685816876122
MNE,1992,0.4059,0.2217,0.2885,1.3013080739738383
MNE,1993,0.4096,0.221,0.2932,1.3266968325791857
MNE,1994,0.4135,0.2203,0.2979,1.3522469359963687
MNE,1995,0.4178,0.2195,0.3035,1.3826879271070616
MNE,1996,0.4175,0.2205,0.3036,1.3768707482993197
MNE,1997,0.418,0.2211,0.3045,1.3772048846675713
MNE,1998,0.4183,0.222,0.3098,1.3954954954954957
MNE,1999,0.3985,0.2334,0.2922,1.2519280205655527
MNE,2000,0.462,0.1997,0.3489,1.7471206810215323
MNE,2001,0.4235,0.2216,0.321,1.4485559566787005
MNE,2002,0.4354,0.2133,0.3259,1.5278949835911864
MNE,2003,0.4469,0.2052,0.332,1.6179337231968813
MNE,2004,0.4549,0.1987,0.3334,1.6779063915450427
MNE,2005,0.4684,0.1888,0.3367,1.7833686440677967
MNE,2006,0.4745,0.1853,0.3468,1.871559633027523
MNE,2007,0.4768,0.1807,0.337,1.8649695628112894
MNE,2008,0.4875,0.1747,0.348,1.9919862621637092
MNE,2009,0.4919,0.1708,0.3487,2.041569086651054
MNE,2010,0.4975,0.1676,0.3535,2.1091885441527447
MNE,2011,0.5058,0.1632,0.3597,2.204044117647059
MNE,2012,0.5107,0.1596,0.3622,2.2694235588972433
MNE,2013,0.5048,0.1627,0.356,2.188076213890596
MNE,2014,0.5005000000000001,0.1646,0.351,2.132442284325638
MNE,2015,0.5337000000000001,0.144,0.3768,2.616666666666667
MNE,2016,0.5147,0.1596,0.3694,2.3145363408521304
MNE,2017,0.4974,0.1669,0.35,2.097064110245656
MNE,2018,0.5091,0.1578,0.354,2.2433460076045626
MNE,2019,0.5065000000000001,0.1588,0.3509,2.209697732997481
MNE,2020,0.5059,0.1592,0.3507,2.202889447236181
MNE,2021,0.5061,0.1593,0.3502,2.198367859384809
MNE,2022,0.5077,0.1588,0.3522,2.217884130982368
MNE,2023,0.5067,0.1591,0.3509,2.205531112507857
MNE,2024,0.5067,0.1591,0.3509,2.205531112507857
MDG,1990,0.6431,0.1194,0.5575,4.669179229480736
MDG,1991,0.6431,0.1201,0.5584,4.649458784346378
MDG,1992,0.6431,0.1207,0.5593,4.633802816901409
MDG,1993,0.643,0.1214,0.5602,4.614497528830314
MDG,1994,0.6244000000000001,0.1277,0.5363,4.199686765857479
MDG,1995,0.6057,0.134,0.5125000000000001,3.8246268656716422
MDG,1996,0.5871000000000001,0.1403,0.4887,3.4832501781895937
MDG,1997,0.5684,0.1466,0.4649,3.171214188267394
MDG,1998,0.5615,0.1481,0.4549,3.0715732613099256
MDG,1999,0.5545,0.1495,0.445,2.976588628762542
MDG,2000,0.5958,0.1302,0.4892,3.7572964669738864
MDG,2001,0.637,0.111,0.5335,4.806306306306306
MDG,2002,0.6245,0.1194,0.5249,4.3961474036850925
MDG,2003,0.6121,0.1278,0.5164,4.040688575899844
MDG,2004,0.5996,0.1362,0.5079,3.729074889867842
MDG,2005,0.5871000000000001,0.1446,0.4994,3.453665283540802
MDG,2006,0.5912000000000001,0.1425,0.5032,3.531228070175439
MDG,2007,0.5952000000000001,0.1404,0.5071,3.6118233618233617
MDG,2008,0.5992000000000001,0.1382,0.511,3.69753979739508
MDG,2009,0.6032000000000001,0.1361,0.5149,3.7832476120499634
MDG,2010,0.6072000000000001,0.1339,0.5187,3.873786407766991
MDG,2011,0.6034,0.1337,0.5107,3.8197456993268513
MDG,2012,0.5995,0.1334,0.5026,3.7676161919040485
MDG,2013,0.5943,0.1363,0.498,3.6537050623624356
MDG,2014,0.5891000000000001,0.1392,0.4935,3.5452586206896552
MDG,2015,0.5838,0.1421,0.489,3.4412385643912735
MDG,2016,0.5786,0.145,0.4844,3.340689655172414
MDG,2017,0.5734,0.1479,0.4799,3.244759972954699
MDG,2018,0.5682,0.1509,0.4754,3.150430748840291
MDG,2019,0.5629000000000001,0.1538,0.4709,3.061768530559168
MDG,2020,0.5577,0.1567,0.4663,2.9757498404594767
MDG,2021,0.5525,0.1596,0.4618,2.893483709273183
MDG,2022,0.5525,0.1596,0.4618,2.893483709273183
MDG,2023,0.5525,0.1596,0.4618,2.893483709273183
MDG,2024,0.5525,0.1596,0.4618,2.893483709273183
MHL,1990,0.45,0.2114,0.3616,1.7105014191106904
MHL,1991,0.4515,0.2114,0.3647,1.7251655629139073
MHL,1992,0.453,0.2113,0.3678,1.7406530998580219
MHL,1993,0.4544,0.2113,0.3707,1.7543776620918126
MHL,1994,0.4558,0.2112,0.3735,1.7684659090909092
MHL,1995,0.4571,0.2112,0.3763,1.7817234848484849
MHL,1996,0.4584,0.2112,0.3789,1.794034090909091
MHL,1997,0.4596,0.2111,0.3815,1.8072003789673141
MHL,1998,0.4608,0.2111,0.384,1.8190431075319753
MHL,1999,0.462,0.2111,0.3864,1.8304121269540503
MHL,2000,0.4631,0.211,0.3888,1.8426540284360189
MHL,2001,0.4719,0.2065,0.3976,1.9254237288135594
MHL,2002,0.4805,0.202,0.4061,2.01039603960396
MHL,2003,0.489,0.1976,0.4145,2.0976720647773277
MHL,2004,0.4972,0.1933,0.4227,2.1867563372995344
MHL,2005,0.5052,0.1892,0.4307,2.276427061310782
MHL,2006,0.5131,0.1851,0.4385,2.368989735278228
MHL,2007,0.5207,0.1811,0.4462,2.4638321369409164
MHL,2008,0.5282,0.1772,0.4536,2.559819413092551
MHL,2009,0.5356000000000001,0.1734,0.4609,2.6580161476355246
MHL,2010,0.5428000000000001,0.1697,0.4681,2.758397171479081
MHL,2011,0.5447000000000001,0.1686,0.4701,2.788256227758007
MHL,2012,0.5466,0.1676,0.4719,2.8156324582338903
MHL,2013,0.5483,0.1667,0.4737,2.841631673665267
MHL,2014,0.55,0.1658,0.4754,2.867310012062726
MHL,2015,0.5516,0.165,0.477,2.8909090909090907
MHL,2016,0.5531,0.1642,0.4786,2.9147381242387334
MHL,2017,0.5546,0.1634,0.48,2.937576499388005
MHL,2018,0.556,0.1626,0.4815,2.9612546125461257
MHL,2019,0.5574,0.1619,0.4828,2.982087708462014
MHL,2020,0.5587,0.1612,0.4841,3.003101736972704
MHL,2021,0.5587,0.1612,0.4841,3.003101736972704
MHL,2022,0.5587,0.1612,0.4841,3.003101736972704
MHL,2023,0.5587,0.1612,0.4841,3.003101736972704
MHL,2024,0.5587,0.1612,0.4841,3.003101736972704
MKD,1990,0.3655,0.2445,0.2646,1.0822085889570552
MKD,1991,0.3849,0.2319,0.2744,1.1832686502802932
MKD,1992,0.4042,0.2195,0.284,1.2938496583143506
MKD,1993,0.424,0.2068,0.2941,1.4221470019342357
MKD,1994,0.4437,0.1943,0.3042,1.5656201749871335
MKD,1995,0.464,0.1816,0.3151,1.7351321585903081
MKD,1996,0.5185000000000001,0.1504,0.3621,2.407579787234042
MKD,1997,0.4811,0.1791,0.3455,1.9290898939140142
MKD,1998,0.4717,0.1754,0.3195,1.8215507411630558
MKD,1999,0.4686,0.1755,0.3143,1.790883190883191
MKD,2000,0.4533,0.1829,0.3005,1.6429743028977581
MKD,2001,0.468,0.1771,0.3157,1.7826086956521738
MKD,2002,0.4623,0.1773,0.3025,1.7061477721376197
MKD,2003,0.467,0.176,0.3094,1.7579545454545455
MKD,2004,0.4628,0.1791,0.3078,1.7185929648241207
MKD,2005,0.4639,0.1797,0.3108,1.7295492487479134
MKD,2006,0.4665,0.1793,0.3146,1.7546012269938651
MKD,2007,0.4682,0.1785,0.3167,1.7742296918767506
MKD,2008,0.4817,0.1728,0.3322,1.9224537037037035
MKD,2009,0.482,0.1735,0.3339,1.9244956772334294
MKD,2010,0.484,0.1739,0.3383,1.9453709028177113
MKD,2011,0.4849,0.1741,0.3411,1.9592188397472716
MKD,2012,0.4734,0.1818,0.336,1.8481848184818483
MKD,2013,0.4681,0.1856,0.3307,1.7817887931034484
MKD,2014,0.4507,0.1994,0.3252,1.6308926780341022
MKD,2015,0.4476,0.2001,0.3204,1.6011994002998502
MKD,2016,0.4448,0.2031,0.3196,1.5736090595765633
MKD,2017,0.4442,0.2047,0.3212,1.5691255495847583
MKD,2018,0.4293,0.2116,0.3075,1.4532136105860112
MKD,2019,0.4261,0.2129,0.3039,1.4274307186472521
MKD,2020,0.4261,0.2129,0.3039,1.4274307186472521
MKD,2021,0.4259,0.2132,0.303,1.4212007504690432
MKD,2022,0.4277,0.2126,0.305,1.4346190028222012
MKD,2023,0.4267,0.2129,0.3039,1.4274307186472521
MKD,2024,0.4267,0.2129,0.3039,1.4274307186472521
MLI,1990,0.6715,0.1,0.5810000000000001,5.8100000000000005
MLI,1991,0.6715,0.1,0.5810000000000001,5.8100000000000005
MLI,1992,0.6715,0.1,0.5810000000000001,5.8100000000000005
MLI,1993,0.6715,0.1,0.5810000000000001,5.8100000000000005
MLI,1994,0.6715,0.1,0.5810000000000001,5.8100000000000005
MLI,1995,0.6571,0.1062,0.5640000000000001,5.3107344632768365
MLI,1996,0.6427,0.1124,0.547,4.866548042704626
MLI,1997,0.6283000000000001,0.1186,0.53,4.4688026981450255
MLI,1998,0.6138,0.1247,0.513,4.113873295910184
MLI,1999,0.5994,0.1309,0.4959,3.78838808250573
MLI,2000,0.5850000000000001,0.1371,0.4789,3.4930707512764405
MLI,2001,0.5706,0.1433,0.4619,3.2233077459874386
MLI,2002,0.5693,0.1447,0.4622,3.1941948859709743
MLI,2003,0.5679000000000001,0.146,0.4626,3.168493150684932
MLI,2004,0.5665,0.1474,0.4629,3.1404341926729984
MLI,2005,0.5651,0.1488,0.4632,3.112903225806452
MLI,2006,0.5637,0.1501,0.4635,3.0879413724183875
MLI,2007,0.5446,0.1593,0.4442,2.788449466415568
MLI,2008,0.5254,0.1684,0.425,2.5237529691211402
MLI,2009,0.5063,0.1775,0.4057,2.2856338028169016
MLI,2010,0.5099,0.1757,0.4093,2.3295389869095047
MLI,2011,0.5134000000000001,0.174,0.413,2.3735632183908044
MLI,2012,0.517,0.1722,0.4166,2.4192799070847855
MLI,2013,0.5205000000000001,0.1705,0.4202,2.464516129032258
MLI,2014,0.5241,0.1687,0.4239,2.5127445168938944
MLI,2015,0.5276000000000001,0.167,0.4275,2.559880239520958
MLI,2016,0.5312,0.1652,0.43120000000000003,2.610169491525424
MLI,2017,0.5347000000000001,0.1635,0.4348,2.6593272171253823
