ISO3,year,eci,FHI_pr,FHI_cl,FHI_status,cpi,hdi
ZMB,2017,-0.8664813347,4,4,PF,37,0.57
ZMB,2018,-0.9478217722,4,4,PF,35,0.575
ZWE,1998,-0.1873087999,5,5,PF,NA,0.467
ZWE,2000,-0.2386219325,6,5,PF,NA,0.458
ZWE,1999,-0.2740663113,6,5,PF,NA,0.462
ZWE,2002,-0.3374968599,6,6,NF,NA,0.459
ZWE,2004,-0.3438427129,7,6,NF,NA,0.453
ZWE,2003,-0.3618088951,6,6,NF,NA,0.45
ZWE,2001,-0.3496045961,6,6,NF,NA,0.456
ZWE,2005,-0.3012450544,NF,7,6,NA,0.455
ZWE,2006,-0.184864848,7,6,NF,NA,0.457
ZWE,2007,-0.1897292626,7,6,NF,NA,0.459
ZWE,2008,-0.2346214453,7,6,NF,NA,0.456
ZWE,2009,-0.3718699219,6,6,NF,NA,0.488
ZWE,2010,-0.4836634017,6,6,NF,NA,0.512
ZWE,2011,-0.675038041,6,6,NF,NA,0.529
ZWE,2016,-0.7109263244,5,5,PF,22,0.57
ZWE,2012,-0.7543482839,6,6,NF,20,0.545
ZWE,2013,-0.7651493847,5,6,NF,21,0.554
ZWE,2014,-0.6305741354,5,6,NF,21,0.56
ZWE,2017,-0.7954752686,6,5,NF,22,0.575
ZWE,2019,-0.8179356901,5,5,PF,24,0.584
ZWE,2022,-0.7732160107,6,5,NF,23,0.594
ZWE,2015,-0.7092026711,5,5,PF,21,0.567
ZWE,2020,-0.8736958292,6,5,NF,24,0.582
ZWE,2018,-0.7824482906,5,5,PF,22,0.586
ZWE,2021,-0.8746672223,6,5,NF,23,0.581
ZWE,2023,-0.9753358023,6,5,NF,24,0.598
BEN,2016,-0.4480989605,2,2,F,36,0.51
BEN,2023,-0.4314936661,4,3,PF,43,0.515
BEN,2015,-0.4602590793,2,2,F,37,0.511
BEN,2020,-0.5944770999,4,2,PF,41,0.504
BEN,2022,-0.5585216848,5,3,PF,43,0.512
BEN,2019,-0.669580972,4,2,PF,41,0.507
BEN,2018,-0.6548505177,2,2,F,40,0.507
BEN,2014,-0.5977749231,2,2,F,39,0.509
BEN,2021,-0.7146826714,5,3,PF,42,0.506
BEN,2012,-1.0995346349,2,2,F,36,0.497
BFA,2011,-1.1303107998,5,3,PF,NA,0.389
BFA,2014,-1.1530153126,6,3,PF,38,0.409
BFA,2015,-1.1267374516,4,3,PF,38,0.419
BFA,2016,-1.3656087124,4,3,PF,42,0.427
BFA,2013,-1.3399715835,5,3,PF,38,0.405
BFA,2012,-1.4044821194,5,3,PF,38,0.398
BFA,2017,-1.4846640982,4,3,PF,42,0.438
BFA,2023,-1.36443,7,5,NF,41,0.459
BFA,2018,-1.5110343798,4,3,PF,41,0.449
BFA,2019,-1.5353124511,4,4,PF,40,0.453
BFA,2022,-1.6477734805,7,4,NF,42,0.457
BFA,2020,-1.5870819818,4,4,PF,40,0.453
BFA,2021,-1.6608613195,4,4,PF,42,0.454
CIV,2002,-0.6456013769,6,6,NF,NA,0.424
CIV,2000,-0.9992148776,6,5,PF,NA,0.419
CIV,1998,-1.3316847096,6,4,NF,NA,0.413
CIV,2001,-0.7962587772,5,4,PF,NA,0.422
CIV,2003,-0.7665103472,6,5,NF,NA,0.425
CIV,2005,-0.7437891705,NF,6,6,NA,0.435
CIV,2004,-0.7530898974,6,6,NF,NA,0.43
CIV,1999,-1.3996242801,6,5,PF,NA,0.416
CIV,2006,-0.8671570668,7,6,NF,NA,0.44
CIV,2007,-0.9631925918,7,5,NF,NA,0.445
CIV,2008,-1.0097110105,6,5,NF,NA,0.452
CIV,2015,-0.882908937,4,4,PF,32,0.519
CIV,2019,-0.9615902384,4,4,PF,35,0.552
CIV,2009,-1.1155092969,6,5,NF,NA,0.458
CIV,2016,-0.9527555985,4,4,PF,34,0.53
CIV,2017,-0.9901754684,4,4,PF,36,0.539
CIV,2020,-1.0317471886,5,4,PF,36,0.553
CIV,2014,-0.9990246091,5,4,PF,32,0.511
CIV,2018,-1.0036408498,4,4,PF,35,0.545
CIV,2010,-1.2133858478,7,6,NF,NA,0.465
CIV,2022,-1.0322283318,4,4,PF,37,0.565
CIV,2021,-1.094432192,4,4,PF,36,0.557
CIV,2023,-1.0790273803,4,4,PF,40,0.582
CIV,2011,-1.220292608,6,6,NF,NA,0.469
CIV,2013,-1.1465887996,5,4,PF,27,0.487
CIV,2012,-1.1923839441,5,5,PF,29,0.478
GHA,1998,-1.2914101087,3,3,PF,NA,0.475
GHA,1999,-1.2509361856,3,3,PF,NA,0.48
GHA,2000,-1.2693407329,2,3,F,NA,0.487
GHA,2001,-1.177467059,2,3,F,NA,0.486
GHA,2003,-1.2897962573,2,2,F,NA,0.495
GHA,2002,-1.36154644,2,3,F,NA,0.493
GHA,2004,-1.1801443067,2,2,F,NA,0.503
GHA,2005,-1.1672969158,F,1,2,NA,0.515
GHA,2006,-1.3533911463,1,2,F,NA,0.524
GHA,2007,-1.1886187572,1,2,F,NA,0.534
GHA,2008,-1.0709843299,1,2,F,NA,0.546
GHA,2013,-0.9347273801,1,2,F,46,0.582
GHA,2016,-1.0486063117,1,2,F,43,0.59
GHA,2023,-0.9682588548,2,2,F,43,0.628
GHA,2010,-1.2111416175,1,2,F,NA,0.558
GHA,2014,-1.0119032116,1,2,F,48,0.58
GHA,2011,-1.127175434,1,2,F,NA,0.568
GHA,2009,-1.2284594322,1,2,F,NA,0.551
GHA,2015,-1.0076096998,1,2,F,47,0.588
GHA,2017,-1.0827019179,1,2,F,40,0.594
GHA,2012,-1.1363234021,1,2,F,45,0.575
GHA,2022,-1.0516250408,2,2,F,43,0.625
GHA,2020,-1.2593211705,2,2,F,43,0.614
GHA,2018,-1.3154796555,1,2,F,41,0.6
GHA,2021,-1.1906162171,2,2,F,43,0.618
GHA,2019,-1.3310469335,2,2,F,41,0.609
GIN,2007,-1.7083659967,6,5,NF,NA,0.416
GIN,2008,-1.9906942417,7,5,NF,NA,0.422
GIN,2010,-1.7935171267,5,5,PF,NA,0.43
GIN,2009,-1.9706165436,7,6,NF,NA,0.424
GIN,2011,-1.7624726561,5,5,PF,NA,0.436
GIN,2015,-1.4170255392,5,5,PF,25,0.465
GIN,2016,-1.6319941864,5,5,PF,27,0.482
GIN,2017,-1.5894194317,5,5,PF,27,0.482
GIN,2018,-1.7304845349,5,4,PF,28,0.479
GIN,2019,-1.5246403144,5,5,PF,29,0.486
GIN,2013,-1.5400377693,5,5,PF,24,0.445
GIN,2012,-1.9372328473,5,5,PF,24,0.44
GIN,2014,-1.6324638728,5,5,PF,25,0.451
GIN,2020,-1.7922588053,5,5,PF,28,0.488
GIN,2021,-1.8554674734,6,5,NF,25,0.49
GIN,2022,-2.0158341219,6,5,NF,25,0.498
GIN,2023,-2.1759246458,6,5,NF,26,0.5
LBR,2021,-0.8233718197,3,4,PF,29,0.503
LBR,2015,-0.9329189002,3,4,PF,37,0.48
LBR,2022,-1.0541319184,3,4,PF,26,0.508
LBR,2023,-1.436257069,2,4,PF,25,0.51
MLI,2008,-0.5486197729,2,3,F,NA,0.395
MLI,2011,-0.7847982441,2,3,F,NA,0.415
MLI,2017,-0.802264314,5,4,PF,31,0.416
MLI,2012,-0.8469121218,7,5,NF,34,0.411
MLI,2019,-0.9343374423,5,5,PF,29,0.425
MLI,2013,-0.8832897877,5,4,PF,28,0.409
MLI,2018,-0.8819186425,4,4,PF,32,0.421
MLI,2014,-0.9483641308,5,4,PF,32,0.414
MLI,2020,-1.0333671581,6,5,NF,30,0.414
MLI,2016,-1.0886766733,5,4,PF,32,0.411
MLI,2015,-1.2716101592,5,4,PF,35,0.413
MLI,2023,-1.4064809867,6,5,NF,28,0.419
MLI,2021,-1.4970633308,6,5,NF,29,0.414
MLI,2022,-1.9755333459,6,5,NF,28,0.417
MRT,2016,-0.8889573472,6,5,NF,27,0.548
MRT,2012,-1.0436163744,6,5,NF,31,0.538
MRT,2011,-0.9693537602,6,5,NF,NA,0.53
MRT,2007,-1.2558196029,4,4,PF,NA,0.512
MRT,2008,-1.3117529383,6,5,NF,NA,0.512
MRT,2009,-1.1509811386,6,5,NF,NA,0.522
MRT,2014,-1.0112982347,6,5,NF,30,0.547
MRT,2017,-1.0032899986,6,5,NF,28,0.551
MRT,2015,-0.9828962472,6,5,NF,31,0.551
MRT,2013,-1.0886873218,6,5,NF,30,0.544
MRT,2018,-1.0541534537,6,5,NF,27,0.561
MRT,2019,-1.1596948365,5,5,PF,28,0.566
MRT,2023,-1.1280628905,5,5,PF,30,0.563
MRT,2010,-1.4730508295,6,5,NF,NA,0.525
MRT,2022,-1.2614340263,5,5,PF,30,0.562
MRT,2020,-1.3084696138,5,5,PF,29,0.554
MRT,2021,-1.3034698727,5,5,PF,28,0.553
NER,2022,-0.659320601,4,4,PF,32,0.414
NER,2021,-0.6676286132,4,4,PF,31,0.413
NER,2020,-0.7087143969,4,4,PF,32,0.404
NER,2023,-0.6292191661,6,4,PF,32,0.419
NER,2013,-0.8296022739,3,4,PF,34,0.362
NER,2014,-0.7503293219,3,4,PF,35,0.369
NER,2015,-0.8112243748,3,4,PF,34,0.374
NGA,1998,-2.1624582405,6,4,PF,NA,0.419
NGA,1999,-1.8574681203,4,3,PF,NA,0.425
NGA,2000,-2.3093299223,4,4,PF,NA,0.435
NGA,2002,-1.6184994265,4,5,PF,NA,0.451
NGA,2003,-1.3977750301,4,4,PF,NA,0.464
NGA,2001,-2.23087993,4,5,PF,NA,0.438
NGA,2004,-1.5022455728,4,4,PF,NA,0.477
NGA,2005,-1.8475324389,PF,4,4,NA,0.484
NGA,2006,-2.0463721828,4,4,PF,NA,0.489
NGA,2008,-1.637142147,5,4,PF,NA,0.497
NGA,2007,-2.0052580061,4,4,PF,NA,0.492
NGA,2009,-1.819955874,5,4,PF,NA,0.499
NGA,2010,-1.8114266693,4,4,PF,NA,0.502
NGA,2016,-1.4914813175,3,5,PF,28,0.532
NGA,2011,-1.8405888355,4,4,PF,NA,0.508
NGA,2015,-1.4695360043,4,5,PF,26,0.53
NGA,2022,-1.6177949282,4,5,PF,24,0.557
NGA,2014,-1.4234718022,4,5,PF,27,0.524
NGA,2017,-1.7703900619,3,5,PF,27,0.534
NGA,2013,-1.5347079194,4,4,PF,25,0.517
NGA,2018,-1.8139691613,3,5,PF,27,0.537
NGA,2019,-1.5919961419,4,5,PF,26,0.544
NGA,2021,-1.5911524149,4,5,PF,24,0.554
NGA,2012,-1.7241068604,4,4,PF,27,0.512
NGA,2020,-1.6501193395,4,5,PF,25,0.547
NGA,2023,-1.7481877342,4,5,PF,25,0.56
SEN,2007,-0.0779602917,2,3,F,NA,0.45
SEN,2008,-0.23842944160000001,3,3,PF,NA,0.462
SEN,2009,-0.3494061803,3,3,PF,NA,0.47
SEN,2016,-0.5038520408,2,2,F,45,0.516
SEN,2017,-0.5215273669,2,2,F,45,0.517
SEN,2010,-0.4761493723,3,3,PF,NA,0.477
SEN,2022,-0.4930457932,3,3,PF,43,0.526
SEN,2015,-0.4026250961,2,2,F,44,0.509
SEN,2011,-0.5225261252,3,3,PF,NA,0.491
SEN,2021,-0.5800899798,3,3,PF,43,0.522
SEN,2013,-0.5502801619,2,2,F,41,0.504
SEN,2014,-0.4526256233,2,2,F,43,0.508
SEN,2023,-0.5115993371,3,3,PF,43,0.53
SEN,2020,-0.6542071809,3,3,PF,45,0.522
SEN,2012,-0.6257215783,2,3,F,36,0.499
SEN,2019,-0.7217527539,3,3,PF,45,0.52
SEN,2018,-0.665032919,2,3,F,45,0.522
SLE,2015,-0.4862792301,3,3,PF,29,0.432
SLE,2014,-0.7877054974,3,3,PF,31,0.438
TGO,2016,-0.5427732523,4,4,PF,32,0.528
TGO,2018,-0.6473206022,5,4,PF,30,0.542
TGO,2017,-0.6672486461,4,4,PF,32,0.534
TGO,2010,-0.7750448733,5,4,PF,NA,0.483
TGO,2014,-0.5674372912,4,4,PF,29,0.514
TGO,2015,-0.5844519425,4,4,PF,32,0.523
TGO,2009,-0.783189986,5,4,PF,NA,0.473
TGO,2011,-0.7568321291,5,4,PF,NA,0.495
TGO,2013,-0.7455252214,4,4,PF,29,0.507
TGO,2020,-0.738503231,5,4,PF,29,0.554
TGO,2019,-0.8207479419,5,4,PF,29,0.549
TGO,2012,-0.893814742,5,4,PF,30,0.5
TGO,2023,-0.8458661926,5,4,PF,31,0.571
TGO,2021,-0.9561843313,5,4,PF,30,0.56
TGO,2022,-0.9631300014,5,4,PF,30,0.567
KAZ,1998,0.393328956,6,5,NF,NA,0.678
KAZ,1999,-0.0144330742,6,5,NF,NA,0.683
KAZ,2001,-0.0358274466,6,5,NF,NA,0.707
KAZ,2000,-0.155236657,6,5,NF,NA,0.692
KAZ,2002,-0.2026000128,6,5,NF,NA,0.72
KAZ,2003,-0.2271307768,6,5,NF,NA,0.732
KAZ,2014,0.067291631,6,5,NF,29,0.813
KAZ,2015,0.0690420916,6,5,NF,28,0.819
KAZ,2012,0.0029067831,6,5,NF,28,0.799
KAZ,2004,-0.3746633193,6,5,NF,NA,0.743
KAZ,2013,0.0145747482,6,5,NF,26,0.808
KAZ,2016,-0.0469962787,7,5,NF,29,0.82
KAZ,2005,-0.3788238039,NF,6,5,NA,0.754
KAZ,2017,-0.0957608569,7,5,NF,31,0.824
KAZ,2006,-0.3091654075,6,5,NF,NA,0.765
KAZ,2009,-0.1784649515,6,5,NF,NA,0.774
KAZ,2018,-0.1963195987,7,5,NF,31,0.828
KAZ,2022,-0.1766830722,7,5,NF,36,0.831
KAZ,2023,-0.1789691506,7,5,NF,39,0.837
KAZ,2007,-0.2864627811,6,5,NF,NA,0.772
KAZ,2020,-0.2424783793,7,5,NF,38,0.826
KAZ,2019,-0.2462849737,7,5,NF,34,0.834
KAZ,2008,-0.295701018,6,5,NF,NA,0.771
KAZ,2011,-0.2897469051,6,5,NF,NA,0.79
KAZ,2021,-0.2913412793,7,5,NF,37,0.816
KAZ,2010,-0.3535992142,6,5,NF,NA,0.781
KGZ,2017,-0.0199963678,5,5,PF,29,0.704
KGZ,2015,-0.0076325795,5,5,PF,28,0.695
KGZ,2018,-0.0714105835,5,4,PF,29,0.708
KGZ,2023,-0.111660897,7,5,NF,26,0.72
KGZ,2021,-0.1142512451,7,5,NF,27,0.704
KGZ,2019,-0.1927037209,5,4,PF,30,0.708
KGZ,2013,-0.1686483994,5,5,PF,24,0.686
KGZ,2014,-0.106689323,5,5,PF,27,0.691
KGZ,2020,-0.2037489474,7,5,NF,31,0.7
KGZ,2022,-0.1616210537,7,5,NF,27,0.717
KGZ,2012,-0.2614612593,5,5,PF,24,0.679
KGZ,2011,-0.3374365435,5,5,PF,NA,0.67
TJK,2021,-0.6566744617,7,6,NF,25,0.672
TJK,2022,-0.8453295599,7,7,NF,24,0.687
TJK,2023,-0.8879015728,7,7,NF,20,0.691
TKM,2021,-0.5818491568,7,7,NF,19,0.754
TKM,2002,-1.073265545,7,7,NF,NA,NA
TKM,2020,-0.6208652071,7,7,NF,19,0.744
TKM,2001,-1.2917925851,7,7,NF,NA,NA
TKM,2003,-1.2439054643,7,7,NF,NA,NA
TKM,2022,-0.7404536397,7,7,NF,19,0.761
TKM,2023,-0.687693832,7,7,NF,18,0.764
TKM,2004,-1.3029127604,7,7,NF,NA,NA
TKM,2005,-1.347306853,NF,7,7,NA,0.653
TKM,2019,-0.8384834145,7,7,NF,19,0.741
TKM,2016,-0.8720432638,7,7,NF,22,0.729
TKM,2006,-1.3575121916,7,7,NF,NA,0.662
TKM,2017,-0.903081753,7,7,NF,19,0.732
TKM,2018,-0.8423857718,7,7,NF,20,0.735
TKM,2007,-1.2034827755,7,7,NF,NA,0.673
TKM,2010,-1.0362935915,7,7,NF,NA,0.7
TKM,2011,-0.979968268,7,7,NF,NA,0.709
TKM,2009,-1.1422634707,7,7,NF,NA,0.69
TKM,2008,-1.2691919409,7,7,NF,NA,0.683
TKM,2014,-1.0613264271,7,7,NF,17,0.719
TKM,2015,-1.0347265175,7,7,NF,18,0.725
TKM,2012,-1.2075311435,7,7,NF,17,0.714
TKM,2013,-1.3874204876,7,7,NF,17,0.716
UZB,1998,-0.1347236281,7,6,NF,NA,NA
UZB,1999,-0.2230605383,7,6,NF,NA,NA
UZB,2000,-0.247977115,7,6,NF,NA,0.603
UZB,2002,-0.4286711593,7,6,NF,NA,0.618
UZB,2001,-0.3856881981,7,6,NF,NA,0.61
UZB,2003,-0.4485477002,7,6,NF,NA,0.625
UZB,2005,-0.5470387188,NF,7,7,NA,0.638
UZB,2023,-0.2247765807,7,6,NF,33,0.74
UZB,2004,-0.5757001498,7,6,NF,NA,0.632
UZB,2022,-0.3266096986,7,6,NF,31,0.737
UZB,2006,-0.5699892161,7,7,NF,NA,0.644
UZB,2018,-0.4878186004,7,6,NF,23,0.725
UZB,2021,-0.3961636984,7,6,NF,28,0.727
UZB,2007,-0.5240590518,7,7,NF,NA,0.658
UZB,2019,-0.5481402425,7,6,NF,25,0.73
UZB,2020,-0.5424367617,7,6,NF,26,0.723
UZB,2009,-0.5181929939,7,7,NF,NA,0.672
UZB,2017,-0.5832019706,7,7,NF,22,0.719
UZB,2012,-0.5499224292,7,7,NF,17,0.692
UZB,2016,-0.5872409391,7,7,NF,21,0.714
UZB,2008,-0.6191682076,7,7,NF,NA,0.663
UZB,2014,-0.5451937606,7,7,NF,18,0.703
UZB,2010,-0.6715976064,7,7,NF,NA,0.681
UZB,2011,-0.6442502636,7,7,NF,NA,0.686
UZB,2015,-0.5595351169,7,7,NF,19,0.707
UZB,2013,-0.6970149209,7,7,NF,17,0.698
CHN,2022,1.1447621637,7,6,NF,45,0.796
CHN,2023,1.1566897702,7,6,NF,42,0.797
CHN,2021,1.1181727529,7,6,NF,45,0.794
CHN,2019,0.9591412915,7,6,NF,41,0.781
CHN,2020,1.0050275983,7,6,NF,42,0.786
CHN,2018,0.9365239708,7,6,NF,39,0.774
CHN,2012,0.7774632885,7,6,NF,39,0.725
CHN,2014,0.8333937791,7,6,NF,36,0.742
CHN,2013,0.775585193,7,6,NF,40,0.733
CHN,2015,0.8429111868,7,6,NF,37,0.75
CHN,2017,0.8582603124,7,6,NF,41,0.765
CHN,2016,0.8437068598,7,6,NF,40,0.758
CHN,2011,0.6725486789,7,6,NF,NA,0.717
CHN,2010,0.5842520437,7,6,NF,NA,0.71
CHN,2007,0.4546301191,7,6,NF,NA,0.68
CHN,2009,0.5630002911,7,6,NF,NA,0.7
CHN,2008,0.5238344224,7,6,NF,NA,0.689
CHN,2006,0.2742656684,7,6,NF,NA,0.666
CHN,2004,0.0272170757,7,6,NF,NA,0.642
CHN,2005,0.1286471588,NF,7,6,NA,0.654
CHN,2002,-0.2338497677,7,6,NF,NA,0.619
CHN,2003,-0.1638292891,7,6,NF,NA,0.63
CHN,2001,-0.209968405,7,6,NF,NA,0.608
CHN,1998,-0.4311325504,7,6,NF,NA,0.576
CHN,2000,-0.2989118725,7,6,NF,NA,0.598
CHN,1999,-0.4028239558,7,6,NF,NA,0.587
HKG,2022,1.1421674408,NA,NA,NA,76,0.95
HKG,2023,1.1208217627,NA,NA,NA,75,0.955
HKG,2018,0.9384543166,NA,NA,NA,76,0.952
HKG,2021,1.0882109531,NA,NA,NA,76,0.961
HKG,2020,0.9716449268,NA,NA,NA,77,0.95
HKG,2016,0.8560993613,NA,NA,NA,77,0.94
HKG,2019,0.9315903102,NA,NA,NA,76,0.952
HKG,2017,0.8673607244,NA,NA,NA,77,0.946
HKG,2014,0.7798285789,NA,NA,NA,74,0.932
HKG,2012,0.7277257054,NA,NA,NA,77,0.923
HKG,2015,0.7613111305,NA,NA,NA,75,0.937
HKG,2013,0.7241049981,NA,NA,NA,75,0.928
HKG,2011,0.6454953789,NA,NA,NA,NA,0.918
HKG,2010,0.5298936918,NA,NA,NA,NA,0.912
HKG,2004,0.1164996969,NA,NA,NA,NA,0.866
HKG,2009,0.3690640087,NA,NA,NA,NA,0.909
HKG,2005,0.152221496,NA,NA,NA,NA,0.872
HKG,2003,-0.0096339486,NA,NA,NA,NA,0.861
HKG,2008,0.329090561,NA,NA,NA,NA,0.907
HKG,2002,-0.0510011502,NA,NA,NA,NA,0.854
HKG,2006,0.2110278023,NA,NA,NA,NA,0.879
HKG,2000,-0.1342942695,NA,NA,NA,NA,0.839
HKG,2007,0.2999526299,NA,NA,NA,NA,0.891
HKG,2001,-0.0818624586,NA,NA,NA,NA,0.847
HKG,1998,-0.3482771397,NA,NA,NA,NA,0.823
HKG,1999,-0.2603461088,NA,NA,NA,NA,0.83
JPN,2002,1.9431731989,1,2,F,NA,0.894
JPN,2003,1.997987099,1,2,F,NA,0.896
JPN,2004,2.0824881846,1,2,F,NA,0.899
JPN,2005,1.9930875147,F,1,2,NA,0.9
JPN,2006,1.9771104224,1,2,F,NA,0.903
JPN,2007,1.9479996186,1,2,F,NA,0.905
JPN,2008,2.0300112763,1,2,F,NA,0.905
JPN,2009,2.0502362109,1,2,F,NA,0.905
JPN,2010,2.101528276,1,2,F,NA,0.907
JPN,2011,2.18729631,1,2,F,NA,0.906
JPN,2012,2.1989250589,1,2,F,74,0.909
JPN,2013,2.1684905793,1,1,F,74,0.912
JPN,2014,2.0995345992,1,1,F,76,0.914
JPN,2015,2.1051345439,1,1,F,75,0.917
JPN,2016,2.1348306482,1,1,F,72,0.918
JPN,2017,2.1767003313,1,1,F,73,0.92
JPN,2018,2.1872569173,1,1,F,73,0.921
JPN,2019,2.1932959148,1,1,F,73,0.922
JPN,2020,2.2285475696,1,1,F,74,0.922
JPN,2021,2.1442211824,1,1,F,73,0.922
JPN,2022,2.070971544,1,1,F,73,0.921
JPN,2023,2.0670909985,1,1,F,73,0.925
JPN,2001,1.8480857038,1,2,F,NA,0.892
JPN,2000,1.7301748587,1,2,F,NA,0.889
JPN,1999,1.6801517554,1,2,F,NA,0.885
JPN,1998,1.6158201028,1,2,F,NA,0.884
KOR,2021,1.8695312226,2,2,F,62,0.933
KOR,2022,1.825652733,2,2,F,63,0.928
KOR,2023,1.8491087536,2,2,F,63,0.937
KOR,2013,1.7548638785,2,2,F,55,0.905
KOR,2014,1.7548242338,2,2,F,55,0.91
KOR,2015,1.7422245259,2,2,F,54,0.914
KOR,2016,1.7814293346,2,2,F,53,0.918
KOR,2017,1.8340151862,2,2,F,54,0.922
KOR,2018,1.8695435707,2,2,F,57,0.924
KOR,2019,1.8735594798,2,2,F,59,0.927
KOR,2020,1.9073625845,2,2,F,61,0.928
KOR,2012,1.7077853252,1,2,F,56,0.901
KOR,2011,1.581296313,1,2,F,NA,0.899
KOR,2009,1.4728175492,1,2,F,NA,0.881
KOR,2010,1.5025598754,1,2,F,NA,0.894
KOR,2008,1.3870389236,1,2,F,NA,0.878
KOR,2007,1.3166005123,1,2,F,NA,0.876
KOR,2006,1.2289169024,1,2,F,NA,0.871
KOR,2005,1.1509375689,F,1,2,NA,0.866
KOR,2004,1.0803272927,1,2,F,NA,0.859
KOR,2002,0.8183956187,2,2,F,NA,0.846
KOR,2003,0.9090593515,2,2,F,NA,0.852
KOR,2001,0.7064796793,2,2,F,NA,0.838
KOR,2000,0.6226434252,2,2,F,NA,0.83
KOR,1999,0.561856432,2,2,F,NA,0.821
KOR,1998,0.4992144143,2,2,F,NA,0.809
MNG,2010,-0.9799326561,2,2,F,NA,0.714
MNG,2013,-0.8483755595,1,2,F,38,0.744
MNG,2007,-1.1820710939,2,2,F,NA,0.696
MNG,2012,-0.9010089062,1,2,F,36,0.735
MNG,2016,-0.9078137139,1,2,F,38,0.759
MNG,2011,-0.9594857457,2,2,F,NA,0.725
MNG,2017,-0.9669062352,1,2,F,36,0.759
MNG,2018,-0.9386284722,1,2,F,37,0.767
MNG,2015,-0.9404277326,1,2,F,39,0.753
MNG,2009,-1.1505019146,2,2,F,NA,0.711
MNG,2008,-1.3421222641,2,2,F,NA,0.707
MNG,2014,-1.0132691167,1,2,F,39,0.748
MNG,2019,-1.1543180096,1,2,F,35,0.758
MNG,2020,-1.1660600435,1,2,F,35,0.741
MNG,2021,-1.0920458977,1,2,F,35,0.727
MNG,2022,-1.3943823426,1,2,F,33,0.742
MNG,2023,-1.3176055017,1,2,F,33,0.747
PRK,2007,0.7632519509,7,7,NF,NA,NA
PRK,2008,0.8283675273,7,7,NF,NA,NA
PRK,2009,0.8177720895,7,7,NF,NA,NA
PRK,2010,0.6985546613,7,7,NF,NA,NA
PRK,2006,0.5883105254,7,7,NF,NA,NA
PRK,2011,0.5504928056,7,7,NF,NA,NA
PRK,2012,0.3718007037,7,7,NF,8,NA
PRK,2013,0.0384848611,7,7,NF,8,NA
PRK,2018,-0.1768158451,7,7,NF,14,NA
PRK,2014,-0.1107435716,7,7,NF,8,NA
PRK,2015,-0.2043636367,7,7,NF,8,NA
PRK,2016,-0.3612664959,7,7,NF,12,NA
PRK,2017,-0.3187706139,7,7,NF,17,NA
TWN,2020,2.0097605262,1,1,F,65,NA
TWN,2021,2.024421424,1,1,F,68,NA
TWN,2022,1.9785662439,1,1,F,68,NA
TWN,2023,1.9965383336,1,1,F,67,NA
TWN,2017,1.9378987676,1,1,F,63,NA
TWN,2018,1.9239717801,1,1,F,63,NA
TWN,2019,1.9649211481,1,1,F,65,NA
TWN,2012,1.7890333884,1,2,F,61,NA
TWN,2013,1.8145010201,1,2,F,61,NA
TWN,2014,1.8006756991,1,2,F,61,NA
TWN,2015,1.8081397282,1,2,F,62,NA
TWN,2016,1.8486507188,1,1,F,61,NA
TWN,2011,1.6967594985,1,2,F,NA,NA
TWN,2007,1.4661627149,2,1,F,NA,NA
TWN,2008,1.5220298793,2,1,F,NA,NA
TWN,2009,1.5685054089,1,2,F,NA,NA
TWN,2010,1.5885772281,1,2,F,NA,NA
TWN,2006,1.3667693553,2,1,F,NA,NA
TWN,2005,1.3116845094,F,1,1,NA,NA
TWN,2004,1.2961623379,2,1,F,NA,NA
TWN,2003,1.1761739073,2,2,F,NA,NA
TWN,2002,1.1078189424,2,2,F,NA,NA
TWN,2000,0.8145621537,1,2,F,NA,NA
TWN,2001,1.0294785466,1,2,F,NA,NA
TWN,1999,0.6718341342,2,2,F,NA,NA
TWN,1998,0.5448957493,2,2,F,NA,NA
IDN,2021,0.0203001192,2,4,PF,38,0.707
IDN,2020,-0.106288735,2,4,PF,37,0.71
IDN,2019,-0.1279154816,2,4,PF,40,0.714
IDN,2022,-0.0511486716,2,4,PF,34,0.726
IDN,2023,-0.0853674914,3,4,PF,34,0.728
IDN,1998,-0.7491476514,6,4,PF,NA,0.591
IDN,2018,-0.1347843617,2,4,PF,38,0.715
IDN,1999,-0.7212600838,4,4,PF,NA,0.595
IDN,2000,-0.6408746737,3,4,PF,NA,0.6
IDN,2005,-0.4656577433,F,2,3,NA,0.638
IDN,2016,-0.1781733254,2,4,PF,37,0.705
IDN,2001,-0.5795987112,3,4,PF,NA,0.608
IDN,2004,-0.5277107035,3,4,PF,NA,0.624
IDN,2006,-0.3892984913,2,3,F,NA,0.646
IDN,2007,-0.2757014597,2,3,F,NA,0.649
IDN,2015,-0.1908816584,2,4,PF,36,0.701
IDN,2002,-0.5925386349,3,4,PF,NA,0.617
IDN,2017,-0.2139549453,2,4,PF,37,0.712
IDN,2008,-0.2822128338,2,3,F,NA,0.653
IDN,2009,-0.3085541166,2,3,F,NA,0.663
IDN,2010,-0.3305600327,2,3,F,NA,0.67
IDN,2012,-0.3003558389,2,3,F,32,0.686
IDN,2003,-0.5976992893,3,4,PF,NA,0.625
IDN,2013,-0.3294035866,2,4,PF,32,0.69
IDN,2014,-0.2577787997,2,4,PF,34,0.693
IDN,2011,-0.3933819937,2,3,F,NA,0.678
KHM,2022,-0.6797748185,7,5,NF,24,0.602
KHM,2023,-0.6648739863,7,5,NF,22,0.606
