ISO3,year,FHI_pr,FHI_cl,FHI_status
AFG,1990,7,7,NF
AFG,1991,7,7,NF
AFG,1992,6,6,NF
AFG,1993,7,7,NF
AFG,1994,7,7,NF
AFG,1995,7,7,NF
AFG,1996,7,7,NF
AFG,1997,7,7,NF
AFG,1998,7,7,NF
AFG,1999,7,7,NF
AFG,2000,7,7,NF
AFG,2001,7,7,NF
AFG,2002,6,6,NF
AFG,2003,6,6,NF
AFG,2004,5,6,NF
AFG,2005,PF,5,5
AFG,2006,5,5,PF
AFG,2007,5,5,PF
AFG,2008,5,6,NF
AFG,2009,6,6,NF
AFG,2010,6,6,NF
AFG,2011,6,6,NF
AFG,2012,6,6,NF
AFG,2013,6,6,NF
AFG,2014,6,6,NF
AFG,2015,6,6,NF
AFG,2016,6,6,NF
AFG,2017,5,6,NF
AFG,2018,5,6,NF
AFG,2019,5,6,NF
AFG,2020,5,6,NF
AFG,2021,7,6,NF
AFG,2022,7,7,NF
AFG,2023,7,7,NF
AFG,2024,7,7,NF
ALB,1990,7,6,NF
ALB,1991,4,4,PF
ALB,1992,4,3,PF
ALB,1993,2,4,PF
ALB,1994,3,4,PF
ALB,1995,3,4,PF
ALB,1996,4,4,PF
ALB,1997,4,4,PF
ALB,1998,4,5,PF
ALB,1999,4,5,PF
ALB,2000,4,5,PF
ALB,2001,3,4,PF
ALB,2002,3,3,PF
ALB,2003,3,3,PF
ALB,2004,3,3,PF
ALB,2005,PF,3,3
ALB,2006,3,3,PF
ALB,2007,3,3,PF
ALB,2008,3,3,PF
ALB,2009,3,3,PF
ALB,2010,3,3,PF
ALB,2011,3,3,PF
ALB,2012,3,3,PF
ALB,2013,3,3,PF
ALB,2014,3,3,PF
ALB,2015,3,3,PF
ALB,2016,3,3,PF
ALB,2017,3,3,PF
ALB,2018,3,3,PF
ALB,2019,3,3,PF
ALB,2020,3,3,PF
ALB,2021,3,3,PF
ALB,2022,3,3,PF
ALB,2023,3,3,PF
ALB,2024,3,3,PF
DZA,1990,4,4,PF
DZA,1991,4,4,PF
DZA,1992,7,6,NF
DZA,1993,7,6,NF
DZA,1994,7,7,NF
DZA,1995,6,6,NF
DZA,1996,6,6,NF
DZA,1997,6,6,NF
DZA,1998,6,5,NF
DZA,1999,6,5,NF
DZA,2000,6,5,NF
DZA,2001,6,5,NF
DZA,2002,6,5,NF
DZA,2003,6,5,NF
DZA,2004,6,5,NF
DZA,2005,NF,6,5
DZA,2006,6,5,NF
DZA,2007,6,5,NF
DZA,2008,6,5,NF
DZA,2009,6,5,NF
DZA,2010,6,5,NF
DZA,2011,6,5,NF
DZA,2012,6,5,NF
DZA,2013,6,5,NF
DZA,2014,6,5,NF
DZA,2015,6,5,NF
DZA,2016,6,5,NF
DZA,2017,6,5,NF
DZA,2018,6,5,NF
DZA,2019,6,5,NF
DZA,2020,6,5,NF
DZA,2021,6,5,NF
DZA,2022,6,5,NF
DZA,2023,6,5,NF
DZA,2024,6,5,NF
AND,1993,2,1,F
AND,1994,1,1,F
AND,1995,1,1,F
AND,1996,1,1,F
AND,1997,1,1,F
AND,1998,1,1,F
AND,1999,1,1,F
AND,2000,1,1,F
AND,2001,1,1,F
AND,2002,1,1,F
AND,2003,1,1,F
AND,2004,1,1,F
AND,2005,F,1,1
AND,2006,1,1,F
AND,2007,1,1,F
AND,2008,1,1,F
AND,2009,1,1,F
AND,2010,1,1,F
AND,2011,1,1,F
AND,2012,1,1,F
AND,2013,1,1,F
AND,2014,1,1,F
AND,2015,1,1,F
AND,2016,1,1,F
AND,2017,1,1,F
AND,2018,1,1,F
AND,2019,1,1,F
AND,2020,1,1,F
AND,2021,1,1,F
AND,2022,1,1,F
AND,2023,1,1,F
AND,2024,1,1,F
AGO,1990,7,7,NF
AGO,1991,6,4,PF
AGO,1992,6,6,NF
AGO,1993,7,7,NF
AGO,1994,7,7,NF
AGO,1995,6,6,NF
AGO,1996,6,6,NF
AGO,1997,6,6,NF
AGO,1998,6,6,NF
AGO,1999,6,6,NF
AGO,2000,6,6,NF
AGO,2001,6,6,NF
AGO,2002,6,5,NF
AGO,2003,6,5,NF
AGO,2004,6,5,NF
AGO,2005,NF,6,5
AGO,2006,6,5,NF
AGO,2007,6,5,NF
AGO,2008,6,5,NF
AGO,2009,6,5,NF
AGO,2010,6,5,NF
AGO,2011,6,5,NF
AGO,2012,6,5,NF
AGO,2013,6,5,NF
AGO,2014,6,5,NF
AGO,2015,6,6,NF
AGO,2016,6,6,NF
AGO,2017,6,6,NF
AGO,2018,6,5,NF
AGO,2019,6,5,NF
AGO,2020,6,5,NF
AGO,2021,6,5,NF
AGO,2022,6,5,NF
AGO,2023,6,5,NF
AGO,2024,6,5,NF
ATG,1990,3,2,F
ATG,1991,3,3,PF
ATG,1992,3,3,PF
ATG,1993,4,3,PF
ATG,1994,4,3,PF
ATG,1995,4,3,PF
ATG,1996,4,3,PF
ATG,1997,4,3,PF
ATG,1998,4,3,PF
ATG,1999,4,3,PF
ATG,2000,4,2,PF
ATG,2001,4,2,PF
ATG,2002,4,2,PF
ATG,2003,4,2,PF
ATG,2004,2,2,F
ATG,2005,F,2,2
ATG,2006,2,2,F
ATG,2007,2,2,F
ATG,2008,2,2,F
ATG,2009,3,2,F
ATG,2010,3,2,F
ATG,2011,3,2,F
ATG,2012,2,2,F
ATG,2013,2,2,F
ATG,2014,2,2,F
ATG,2015,2,2,F
ATG,2016,2,2,F
ATG,2017,2,2,F
ATG,2018,2,2,F
ATG,2019,2,2,F
ATG,2020,2,2,F
ATG,2021,2,2,F
ATG,2022,2,2,F
ATG,2023,2,2,F
ATG,2024,2,2,F
ARG,1990,1,3,F
ARG,1991,1,3,F
ARG,1992,2,3,F
ARG,1993,2,3,F
ARG,1994,2,3,F
ARG,1995,2,3,F
ARG,1996,2,3,F
ARG,1997,2,3,F
ARG,1998,3,3,F
ARG,1999,2,3,F
ARG,2000,1,2,F
ARG,2001,3,3,PF
ARG,2002,3,3,PF
ARG,2003,2,2,F
ARG,2004,2,2,F
ARG,2005,F,2,2
ARG,2006,2,2,F
ARG,2007,2,2,F
ARG,2008,2,2,F
ARG,2009,2,2,F
ARG,2010,2,2,F
ARG,2011,2,2,F
ARG,2012,2,2,F
ARG,2013,2,2,F
ARG,2014,2,2,F
ARG,2015,2,2,F
ARG,2016,2,2,F
ARG,2017,2,2,F
ARG,2018,2,2,F
ARG,2019,2,2,F
ARG,2020,2,2,F
ARG,2021,2,2,F
ARG,2022,2,2,F
ARG,2023,2,2,F
ARG,2024,2,2,F
ARM,1991,5,5,PF
ARM,1992,4,3,PF
ARM,1993,3,4,PF
ARM,1994,3,4,PF
ARM,1995,4,4,PF
ARM,1996,5,4,PF
ARM,1997,5,4,PF
ARM,1998,4,4,PF
ARM,1999,4,4,PF
ARM,2000,4,4,PF
ARM,2001,4,4,PF
ARM,2002,4,4,PF
ARM,2003,4,4,PF
ARM,2004,5,4,PF
ARM,2005,PF,5,4
ARM,2006,5,4,PF
ARM,2007,5,4,PF
ARM,2008,6,4,PF
ARM,2009,6,4,PF
ARM,2010,6,4,PF
ARM,2011,6,4,PF
ARM,2012,5,4,PF
ARM,2013,5,4,PF
ARM,2014,5,4,PF
ARM,2015,5,4,PF
ARM,2016,5,4,PF
ARM,2017,5,4,PF
ARM,2018,4,4,PF
ARM,2019,4,4,PF
ARM,2020,4,4,PF
ARM,2021,4,4,PF
ARM,2022,4,4,PF
ARM,2023,4,4,PF
ARM,2024,4,4,PF
AUS,1990,1,1,F
AUS,1991,1,1,F
AUS,1992,1,1,F
AUS,1993,1,1,F
AUS,1994,1,1,F
AUS,1995,1,1,F
AUS,1996,1,1,F
AUS,1997,1,1,F
AUS,1998,1,1,F
AUS,1999,1,1,F
AUS,2000,1,1,F
AUS,2001,1,1,F
AUS,2002,1,1,F
AUS,2003,1,1,F
AUS,2004,1,1,F
AUS,2005,F,1,1
AUS,2006,1,1,F
AUS,2007,1,1,F
AUS,2008,1,1,F
AUS,2009,1,1,F
AUS,2010,1,1,F
AUS,2011,1,1,F
AUS,2012,1,1,F
AUS,2013,1,1,F
AUS,2014,1,1,F
AUS,2015,1,1,F
AUS,2016,1,1,F
AUS,2017,1,1,F
AUS,2018,1,1,F
AUS,2019,1,1,F
AUS,2020,1,1,F
AUS,2021,1,1,F
AUS,2022,1,1,F
AUS,2023,1,1,F
AUS,2024,1,1,F
AUT,1990,1,1,F
AUT,1991,1,1,F
AUT,1992,1,1,F
AUT,1993,1,1,F
AUT,1994,1,1,F
AUT,1995,1,1,F
AUT,1996,1,1,F
AUT,1997,1,1,F
AUT,1998,1,1,F
AUT,1999,1,1,F
AUT,2000,1,1,F
AUT,2001,1,1,F
AUT,2002,1,1,F
AUT,2003,1,1,F
AUT,2004,1,1,F
AUT,2005,F,1,1
AUT,2006,1,1,F
AUT,2007,1,1,F
AUT,2008,1,1,F
AUT,2009,1,1,F
AUT,2010,1,1,F
AUT,2011,1,1,F
AUT,2012,1,1,F
AUT,2013,1,1,F
AUT,2014,1,1,F
AUT,2015,1,1,F
AUT,2016,1,1,F
AUT,2017,1,1,F
AUT,2018,1,1,F
AUT,2019,1,1,F
AUT,2020,1,1,F
AUT,2021,1,1,F
AUT,2022,1,1,F
AUT,2023,1,1,F
AUT,2024,1,1,F
AZE,1991,5,5,PF
AZE,1992,5,5,PF
AZE,1993,6,6,NF
AZE,1994,6,6,NF
AZE,1995,6,6,NF
AZE,1996,6,5,NF
AZE,1997,6,4,PF
AZE,1998,6,4,PF
AZE,1999,6,4,PF
AZE,2000,6,5,PF
AZE,2001,6,5,PF
AZE,2002,6,5,PF
AZE,2003,6,5,NF
AZE,2004,6,5,NF
AZE,2005,NF,6,5
AZE,2006,6,5,NF
AZE,2007,6,5,NF
AZE,2008,6,5,NF
AZE,2009,6,5,NF
AZE,2010,6,5,NF
AZE,2011,6,5,NF
AZE,2012,6,5,NF
AZE,2013,6,6,NF
AZE,2014,6,6,NF
AZE,2015,7,6,NF
AZE,2016,7,6,NF
AZE,2017,7,6,NF
AZE,2018,7,6,NF
AZE,2019,7,6,NF
AZE,2020,7,6,NF
AZE,2021,7,7,NF
AZE,2022,7,7,NF
AZE,2023,7,7,NF
AZE,2024,7,7,NF
BHS,1990,2,3,F
BHS,1991,2,3,F
BHS,1992,1,2,F
BHS,1993,1,2,F
BHS,1994,1,2,F
BHS,1995,1,2,F
BHS,1996,1,2,F
BHS,1997,1,2,F
BHS,1998,1,2,F
BHS,1999,1,1,F
BHS,2000,1,1,F
BHS,2001,1,1,F
BHS,2002,1,1,F
BHS,2003,1,1,F
BHS,2004,1,1,F
BHS,2005,F,1,1
BHS,2006,1,1,F
BHS,2007,1,1,F
BHS,2008,1,1,F
BHS,2009,1,1,F
BHS,2010,1,1,F
BHS,2011,1,1,F
BHS,2012,1,1,F
BHS,2013,1,1,F
BHS,2014,1,1,F
BHS,2015,1,1,F
BHS,2016,1,1,F
BHS,2017,1,1,F
BHS,2018,1,1,F
BHS,2019,1,1,F
BHS,2020,1,1,F
BHS,2021,1,1,F
BHS,2022,1,1,F
BHS,2023,1,1,F
BHS,2024,1,2,F
BHR,1990,6,5,PF
BHR,1991,6,5,PF
BHR,1992,6,5,PF
BHR,1993,6,6,NF
BHR,1994,6,6,NF
BHR,1995,6,6,NF
BHR,1996,7,6,NF
BHR,1997,7,6,NF
BHR,1998,7,6,NF
BHR,1999,7,6,NF
BHR,2000,7,6,NF
BHR,2001,6,5,NF
BHR,2002,5,5,PF
BHR,2003,5,5,PF
BHR,2004,5,5,PF
BHR,2005,PF,5,5
BHR,2006,5,5,PF
BHR,2007,5,5,PF
BHR,2008,5,5,PF
BHR,2009,6,5,NF
BHR,2010,6,5,NF
BHR,2011,6,6,NF
BHR,2012,6,6,NF
BHR,2013,6,6,NF
BHR,2014,7,6,NF
BHR,2015,7,6,NF
BHR,2016,7,6,NF
BHR,2017,7,6,NF
BHR,2018,7,6,NF
BHR,2019,7,6,NF
BHR,2020,7,6,NF
BHR,2021,7,6,NF
BHR,2022,7,6,NF
BHR,2023,7,6,NF
BHR,2024,7,6,NF
BGD,1990,5,5,PF
BGD,1991,2,3,F
BGD,1992,2,3,F
BGD,1993,2,4,PF
BGD,1994,2,4,PF
BGD,1995,3,4,PF
BGD,1996,2,4,PF
BGD,1997,2,4,PF
BGD,1998,2,4,PF
BGD,1999,3,4,PF
BGD,2000,3,4,PF
BGD,2001,3,4,PF
BGD,2002,4,4,PF
BGD,2003,4,4,PF
BGD,2004,4,4,PF
BGD,2005,PF,4,4
BGD,2006,4,4,PF
BGD,2007,5,4,PF
BGD,2008,4,4,PF
BGD,2009,3,4,PF
BGD,2010,3,4,PF
BGD,2011,3,4,PF
BGD,2012,3,4,PF
BGD,2013,3,4,PF
BGD,2014,4,4,PF
BGD,2015,4,4,PF
BGD,2016,4,4,PF
BGD,2017,4,4,PF
BGD,2018,5,5,PF
BGD,2019,5,5,PF
BGD,2020,5,5,PF
BGD,2021,5,5,PF
BGD,2022,5,5,PF
BGD,2023,5,5,PF
BGD,2024,5,4,PF
BRB,1990,1,1,F
BRB,1991,1,1,F
BRB,1992,1,1,F
BRB,1993,1,1,F
BRB,1994,1,1,F
BRB,1995,1,1,F
BRB,1996,1,1,F
BRB,1997,1,1,F
BRB,1998,1,1,F
BRB,1999,1,1,F
BRB,2000,1,1,F
BRB,2001,1,1,F
BRB,2002,1,1,F
BRB,2003,1,1,F
BRB,2004,1,1,F
BRB,2005,F,1,1
BRB,2006,1,1,F
BRB,2007,1,1,F
BRB,2008,1,1,F
BRB,2009,1,1,F
BRB,2010,1,1,F
BRB,2011,1,1,F
BRB,2012,1,1,F
BRB,2013,1,1,F
BRB,2014,1,1,F
BRB,2015,1,1,F
BRB,2016,1,1,F
BRB,2017,1,1,F
BRB,2018,1,1,F
BRB,2019,1,1,F
BRB,2020,1,1,F
BRB,2021,1,1,F
BRB,2022,1,1,F
BRB,2023,1,1,F
BRB,2024,1,1,F
BLR,1991,4,4,PF
BLR,1992,4,3,PF
BLR,1993,5,4,PF
BLR,1994,4,4,PF
BLR,1995,5,5,PF
BLR,1996,6,6,NF
BLR,1997,6,6,NF
BLR,1998,6,6,NF
BLR,1999,6,6,NF
BLR,2000,6,6,NF
BLR,2001,6,6,NF
BLR,2002,6,6,NF
BLR,2003,6,6,NF
BLR,2004,7,6,NF
BLR,2005,NF,7,6
BLR,2006,7,6,NF
BLR,2007,7,6,NF
BLR,2008,7,6,NF
BLR,2009,7,6,NF
BLR,2010,7,6,NF
BLR,2011,7,6,NF
BLR,2012,7,6,NF
BLR,2013,7,6,NF
BLR,2014,7,6,NF
BLR,2015,7,6,NF
BLR,2016,7,6,NF
BLR,2017,6,6,NF
BLR,2018,7,6,NF
BLR,2019,7,6,NF
BLR,2020,7,6,NF
BLR,2021,7,7,NF
BLR,2022,7,7,NF
BLR,2023,7,7,NF
BLR,2024,7,7,NF
BEL,1990,1,1,F
BEL,1991,1,1,F
BEL,1992,1,1,F
BEL,1993,1,1,F
BEL,1994,1,1,F
BEL,1995,1,1,F
BEL,1996,1,2,F
BEL,1997,1,2,F
BEL,1998,1,2,F
BEL,1999,1,2,F
BEL,2000,1,2,F
BEL,2001,1,2,F
BEL,2002,1,1,F
BEL,2003,1,1,F
BEL,2004,1,1,F
BEL,2005,F,1,1
BEL,2006,1,1,F
BEL,2007,1,1,F
BEL,2008,1,1,F
BEL,2009,1,1,F
BEL,2010,1,1,F
BEL,2011,1,1,F
BEL,2012,1,1,F
BEL,2013,1,1,F
BEL,2014,1,1,F
BEL,2015,1,1,F
BEL,2016,1,1,F
BEL,2017,1,1,F
BEL,2018,1,1,F
BEL,2019,1,1,F
BEL,2020,1,1,F
BEL,2021,1,1,F
BEL,2022,1,1,F
BEL,2023,1,1,F
BEL,2024,1,1,F
BLZ,1990,1,2,F
BLZ,1991,1,1,F
BLZ,1992,1,1,F
BLZ,1993,1,1,F
BLZ,1994,1,1,F
BLZ,1995,1,1,F
BLZ,1996,1,1,F
BLZ,1997,1,1,F
BLZ,1998,1,1,F
BLZ,1999,1,1,F
BLZ,2000,1,1,F
BLZ,2001,1,2,F
BLZ,2002,1,2,F
BLZ,2003,1,2,F
BLZ,2004,1,2,F
BLZ,2005,F,1,2
BLZ,2006,1,2,F
BLZ,2007,1,2,F
BLZ,2008,1,2,F
BLZ,2009,1,2,F
BLZ,2010,1,2,F
BLZ,2011,1,2,F
BLZ,2012,1,2,F
BLZ,2013,1,2,F
BLZ,2014,1,2,F
BLZ,2015,1,2,F
BLZ,2016,1,2,F
BLZ,2017,1,2,F
BLZ,2018,1,2,F
BLZ,2019,2,2,F
BLZ,2020,2,1,F
BLZ,2021,2,1,F
BLZ,2022,2,1,F
BLZ,2023,2,1,F
BLZ,2024,2,1,F
BEN,1990,6,4,PF
BEN,1991,2,3,F
BEN,1992,2,3,F
BEN,1993,2,3,F
BEN,1994,2,3,F
BEN,1995,2,2,F
BEN,1996,2,2,F
BEN,1997,2,2,F
BEN,1998,2,2,F
BEN,1999,2,3,F
BEN,2000,2,2,F
BEN,2001,3,2,F
BEN,2002,3,2,F
BEN,2003,2,2,F
BEN,2004,2,2,F
BEN,2005,F,2,2
BEN,2006,2,2,F
BEN,2007,2,2,F
BEN,2008,2,2,F
BEN,2009,2,2,F
BEN,2010,2,2,F
BEN,2011,2,2,F
BEN,2012,2,2,F
BEN,2013,2,2,F
BEN,2014,2,2,F
BEN,2015,2,2,F
BEN,2016,2,2,F
BEN,2017,2,2,F
BEN,2018,2,2,F
BEN,2019,4,2,PF
BEN,2020,4,2,PF
BEN,2021,5,3,PF
BEN,2022,5,3,PF
BEN,2023,4,3,PF
BEN,2024,4,3,PF
BTN,1990,6,5,PF
BTN,1991,6,5,PF
BTN,1992,7,6,NF
BTN,1993,7,7,NF
BTN,1994,7,7,NF
BTN,1995,7,7,NF
BTN,1996,7,7,NF
BTN,1997,7,7,NF
BTN,1998,7,6,NF
BTN,1999,7,6,NF
BTN,2000,7,6,NF
BTN,2001,7,6,NF
BTN,2002,6,5,NF
BTN,2003,6,5,NF
BTN,2004,6,5,NF
BTN,2005,NF,6,5
BTN,2006,6,5,NF
BTN,2007,6,5,NF
BTN,2008,4,5,PF
BTN,2009,4,5,PF
BTN,2010,4,5,PF
BTN,2011,4,5,PF
BTN,2012,4,5,PF
BTN,2013,3,4,PF
BTN,2014,3,4,PF
BTN,2015,3,4,PF
BTN,2016,3,4,PF
BTN,2017,3,4,PF
BTN,2018,3,4,PF
BTN,2019,3,4,PF
BTN,2020,2,4,PF
BTN,2021,3,4,PF
BTN,2022,3,4,PF
BTN,2023,2,4,PF
BTN,2024,2,3,F
BOL,1990,2,3,F
BOL,1991,2,3,F
BOL,1992,2,3,F
BOL,1993,2,3,F
BOL,1994,2,3,F
BOL,1995,2,4,PF
BOL,1996,2,3,F
BOL,1997,1,3,F
BOL,1998,1,3,F
BOL,1999,1,3,F
BOL,2000,1,3,F
BOL,2001,1,3,F
BOL,2002,2,3,F
BOL,2003,3,3,PF
BOL,2004,3,3,PF
BOL,2005,PF,3,3
BOL,2006,3,3,PF
BOL,2007,3,3,PF
BOL,2008,3,3,PF
BOL,2009,3,3,PF
BOL,2010,3,3,PF
BOL,2011,3,3,PF
BOL,2012,3,3,PF
BOL,2013,3,3,PF
BOL,2014,3,3,PF
BOL,2015,3,3,PF
BOL,2016,3,3,PF
BOL,2017,3,3,PF
BOL,2018,3,3,PF
BOL,2019,3,3,PF
BOL,2020,3,3,PF
BOL,2021,3,3,PF
BOL,2022,3,3,PF
BOL,2023,3,3,PF
BOL,2024,3,3,PF
BIH,1992,6,6,NF
BIH,1993,6,6,NF
BIH,1994,6,6,NF
BIH,1995,6,6,NF
BIH,1996,5,5,PF
BIH,1997,5,5,PF
BIH,1998,5,5,PF
BIH,1999,5,5,PF
BIH,2000,5,4,PF
BIH,2001,5,4,PF
BIH,2002,4,4,PF
BIH,2003,4,4,PF
BIH,2004,4,3,PF
BIH,2005,PF,4,3
BIH,2006,3,3,PF
BIH,2007,4,3,PF
BIH,2008,4,3,PF
BIH,2009,4,3,PF
BIH,2010,4,3,PF
BIH,2011,4,3,PF
BIH,2012,3,3,PF
BIH,2013,3,3,PF
BIH,2014,4,3,PF
BIH,2015,4,3,PF
BIH,2016,4,4,PF
BIH,2017,4,4,PF
BIH,2018,4,4,PF
BIH,2019,4,4,PF
BIH,2020,4,4,PF
BIH,2021,4,4,PF
BIH,2022,4,4,PF
BIH,2023,5,4,PF
BIH,2024,5,3,PF
BWA,1990,1,2,F
BWA,1991,1,2,F
BWA,1992,1,2,F
BWA,1993,2,3,F
BWA,1994,2,3,F
BWA,1995,2,2,F
BWA,1996,2,2,F
BWA,1997,2,2,F
BWA,1998,2,2,F
BWA,1999,2,2,F
BWA,2000,2,2,F
BWA,2001,2,2,F
BWA,2002,2,2,F
BWA,2003,2,2,F
BWA,2004,2,2,F
BWA,2005,F,2,2
BWA,2006,2,2,F
BWA,2007,2,2,F
BWA,2008,2,2,F
BWA,2009,3,2,F
BWA,2010,3,2,F
BWA,2011,3,2,F
BWA,2012,3,2,F
BWA,2013,3,2,F
BWA,2014,3,2,F
BWA,2015,3,2,F
BWA,2016,3,2,F
BWA,2017,3,2,F
BWA,2018,3,2,F
BWA,2019,3,2,F
BWA,2020,3,2,F
BWA,2021,3,2,F
BWA,2022,3,2,F
BWA,2023,3,2,F
BWA,2024,2,2,F
BRA,1990,2,3,F
BRA,1991,2,3,F
BRA,1992,2,3,F
BRA,1993,3,4,PF
BRA,1994,2,4,PF
BRA,1995,2,4,PF
BRA,1996,2,4,PF
BRA,1997,3,4,PF
BRA,1998,3,4,PF
BRA,1999,3,4,PF
BRA,2000,3,3,PF
BRA,2001,3,3,PF
BRA,2002,2,3,F
BRA,2003,2,3,F
BRA,2004,2,3,F
BRA,2005,F,2,2
BRA,2006,2,2,F
BRA,2007,2,2,F
BRA,2008,2,2,F
BRA,2009,2,2,F
BRA,2010,2,2,F
BRA,2011,2,2,F
BRA,2012,2,2,F
BRA,2013,2,2,F
BRA,2014,2,2,F
BRA,2015,2,2,F
BRA,2016,2,2,F
BRA,2017,2,2,F
BRA,2018,2,2,F
BRA,2019,2,2,F
BRA,2020,2,3,F
BRA,2021,2,3,F
BRA,2022,2,3,F
BRA,2023,2,3,F
BRA,2024,2,3,F
BRN,1990,6,5,NF
BRN,1991,6,5,NF
BRN,1992,7,6,NF
BRN,1993,7,6,NF
BRN,1994,7,6,NF
BRN,1995,7,5,NF
BRN,1996,7,5,NF
BRN,1997,7,5,NF
BRN,1998,7,5,NF
BRN,1999,7,5,NF
BRN,2000,7,5,NF
BRN,2001,7,5,NF
BRN,2002,6,5,NF
BRN,2003,6,5,NF
BRN,2004,6,5,NF
BRN,2005,NF,6,5
BRN,2006,6,5,NF
BRN,2007,6,5,NF
BRN,2008,6,5,NF
BRN,2009,6,5,NF
BRN,2010,6,5,NF
BRN,2011,6,5,NF
BRN,2012,6,5,NF
BRN,2013,6,5,NF
BRN,2014,6,5,NF
BRN,2015,6,5,NF
BRN,2016,6,5,NF
BRN,2017,6,5,NF
BRN,2018,6,5,NF
BRN,2019,6,5,NF
BRN,2020,6,5,NF
BRN,2021,6,5,NF
BRN,2022,6,5,NF
BRN,2023,6,5,NF
BRN,2024,6,5,NF
BGR,1990,3,4,PF
BGR,1991,2,3,F
BGR,1992,2,3,F
BGR,1993,2,2,F
BGR,1994,2,2,F
BGR,1995,2,2,F
BGR,1996,2,3,F
BGR,1997,2,3,F
BGR,1998,2,3,F
BGR,1999,2,3,F
BGR,2000,2,3,F
BGR,2001,1,3,F
BGR,2002,1,2,F
BGR,2003,1,2,F
BGR,2004,1,2,F
BGR,2005,F,1,2
BGR,2006,1,2,F
BGR,2007,1,2,F
BGR,2008,2,2,F
BGR,2009,2,2,F
BGR,2010,2,2,F
BGR,2011,2,2,F
BGR,2012,2,2,F
BGR,2013,2,2,F
BGR,2014,2,2,F
BGR,2015,2,2,F
BGR,2016,2,2,F
BGR,2017,2,2,F
BGR,2018,2,2,F
BGR,2019,2,2,F
BGR,2020,2,2,F
BGR,2021,2,2,F
BGR,2022,2,2,F
BGR,2023,2,2,F
BGR,2024,2,2,F
BFA,1990,6,5,NF
BFA,1991,6,5,NF
BFA,1992,5,5,PF
BFA,1993,5,4,PF
BFA,1994,5,4,PF
BFA,1995,5,4,PF
BFA,1996,5,4,PF
BFA,1997,5,4,PF
BFA,1998,5,4,PF
BFA,1999,4,4,PF
BFA,2000,4,4,PF
BFA,2001,4,4,PF
BFA,2002,4,4,PF
BFA,2003,4,4,PF
BFA,2004,5,4,PF
BFA,2005,PF,5,3
BFA,2006,5,3,PF
BFA,2007,5,3,PF
BFA,2008,5,3,PF
BFA,2009,5,3,PF
BFA,2010,5,3,PF
BFA,2011,5,3,PF
BFA,2012,5,3,PF
BFA,2013,5,3,PF
BFA,2014,6,3,PF
BFA,2015,4,3,PF
BFA,2016,4,3,PF
BFA,2017,4,3,PF
BFA,2018,4,3,PF
BFA,2019,4,4,PF
BFA,2020,4,4,PF
BFA,2021,4,4,PF
BFA,2022,7,4,NF
BFA,2023,7,5,NF
BFA,2024,7,5,NF
BDI,1990,7,6,NF
BDI,1991,7,6,NF
BDI,1992,6,5,PF
BDI,1993,7,7,NF
BDI,1994,6,7,NF
BDI,1995,6,7,NF
BDI,1996,7,7,NF
BDI,1997,7,7,NF
BDI,1998,7,6,NF
BDI,1999,6,6,NF
BDI,2000,6,6,NF
BDI,2001,6,6,NF
BDI,2002,6,5,NF
BDI,2003,5,5,PF
BDI,2004,5,5,PF
BDI,2005,PF,3,5
BDI,2006,4,5,PF
BDI,2007,4,5,PF
BDI,2008,4,5,PF
BDI,2009,4,5,PF
BDI,2010,5,5,PF
BDI,2011,5,5,PF
BDI,2012,5,5,PF
BDI,2013,5,5,PF
BDI,2014,6,5,NF
BDI,2015,7,6,NF
BDI,2016,7,6,NF
BDI,2017,7,6,NF
BDI,2018,7,6,NF
BDI,2019,7,6,NF
BDI,2020,7,6,NF
BDI,2021,7,6,NF
BDI,2022,7,6,NF
BDI,2023,7,6,NF
BDI,2024,7,6,NF
CPV,1990,5,5,PF
CPV,1991,2,3,F
CPV,1992,1,2,F
CPV,1993,1,2,F
CPV,1994,1,2,F
CPV,1995,1,2,F
CPV,1996,1,2,F
CPV,1997,1,2,F
CPV,1998,1,2,F
CPV,1999,1,2,F
CPV,2000,1,2,F
CPV,2001,1,2,F
CPV,2002,1,2,F
CPV,2003,1,1,F
CPV,2004,1,1,F
CPV,2005,F,1,1
CPV,2006,1,1,F
CPV,2007,1,1,F
CPV,2008,1,1,F
CPV,2009,1,1,F
CPV,2010,1,1,F
CPV,2011,1,1,F
CPV,2012,1,1,F
CPV,2013,1,1,F
CPV,2014,1,1,F
CPV,2015,1,1,F
CPV,2016,1,1,F
CPV,2017,1,1,F
CPV,2018,1,1,F
CPV,2019,1,1,F
CPV,2020,1,1,F
CPV,2021,1,1,F
CPV,2022,1,1,F
CPV,2023,1,1,F
CPV,2024,1,1,F
KHM,1990,7,7,NF
KHM,1991,6,6,NF
KHM,1992,6,6,NF
KHM,1993,4,5,PF
KHM,1994,4,5,PF
KHM,1995,6,6,NF
KHM,1996,6,6,NF
KHM,1997,7,6,NF
KHM,1998,6,6,NF
KHM,1999,6,6,NF
KHM,2000,6,6,NF
KHM,2001,6,5,NF
KHM,2002,6,5,NF
KHM,2003,6,5,NF
KHM,2004,6,5,NF
KHM,2005,NF,6,5
KHM,2006,6,5,NF
KHM,2007,6,5,NF
KHM,2008,6,5,NF
KHM,2009,6,5,NF
KHM,2010,6,5,NF
KHM,2011,6,5,NF
KHM,2012,6,5,NF
KHM,2013,6,5,NF
