ISO3,year,CPI,infl,cbrate,USDfx,REER,HPI,unemp,inv_GDP,gen_govexp_GDP,gen_govrev_GDP,govdebt_GDP
AFG,1990,6.642129898071289,47.400001525878906,NA,39.27642822265625,NA,NA,NA,13.350519180297852,NA,NA,NA
AFG,1991,9.551383018493652,43.79999923706055,NA,39.27642822265625,NA,NA,NA,13.236340522766113,NA,NA,NA
AFG,1992,15.109333038330078,58.189998626708984,NA,39.27642822265625,NA,NA,NA,13.122161865234375,NA,NA,NA
AFG,1993,20.2449951171875,33.9900016784668,NA,39.27642822265625,NA,NA,NA,13.007984161376953,NA,NA,NA
AFG,1994,24.296018600463867,20.010000228881836,NA,38.81846237182617,NA,NA,NA,12.893805503845215,NA,NA,NA
AFG,1995,27.697460174560547,14,NA,36.56714630126953,NA,NA,NA,12.779626846313477,NA,NA,NA
AFG,1996,31.5778751373291,14.010000228881836,NA,47.5,NA,NA,NA,12.665448188781738,NA,NA,NA
AFG,1997,36.00193786621094,14.010000228881836,NA,47.5,NA,NA,NA,12.551270484924316,NA,NA,NA
AFG,1998,41.045806884765625,14.010000228881836,NA,47.5,NA,NA,NA,12.437091827392578,NA,NA,NA
AFG,1999,46.796321868896484,14.010000228881836,NA,46.619529724121094,NA,NA,NA,12.32291316986084,NA,NA,NA
AFG,2000,46.796791076660156,0.0010000000474974513,NA,47.357574462890625,NA,NA,NA,12.208734512329102,NA,NA,NA
AFG,2001,26.486982345581055,-43.400001525878906,NA,47.50001525878906,NA,NA,3.3703300952911377,13.596508026123047,NA,NA,NA
AFG,2002,40.24167251586914,51.93000030517578,NA,47.26300048828125,61.26125717163086,NA,3.369659900665283,11.294438362121582,6.942999839782715,6.84499979019165,345.97747802734375
AFG,2003,54.59306335449219,35.66299819946289,NA,48.762752532958984,73.00480651855469,NA,3.370460033416748,11.735074043273926,11.927000045776367,9.826000213623047,270.60235595703125
AFG,2004,63.52339553833008,16.357999801635742,NA,47.845314025878906,80.16644287109375,NA,3.370189905166626,17.75982666015625,15.069000244140625,12.675999641418457,244.96669006347656
AFG,2005,71.58214569091797,10.569000244140625,NA,49.494598388671875,81.54579162597656,NA,NA,21.80797576904297,15.651000022888184,14.732999801635742,206.3560028076172
AFG,2006,76.43870544433594,6.78000020980835,NA,49.925331115722656,82.969940185546875,NA,NA,24.500080108642578,18.261999130249023,18.945999145507812,22.984643936157227
AFG,2007,83.07402038574219,8.680000305175781,NA,49.96201705932617,83.82623291015625,NA,NA,18.78437614440918,21.447999954223633,18.986000061035156,20.13663101196289
AFG,2008,105.02106475830078,26.420000076293945,NA,50.24961471557617,100.25774383544922,NA,2.494999885559082,18.105052947998047,20.89900016784668,17.035999298095703,19.05707550048828
AFG,2009,97.86791229248047,-6.809999942779541,NA,50.32500076293945,95.7115707397461,NA,NA,17.3914852142334,21.150999069213867,19.391000747680664,16.24726104736328
AFG,2010,100,2.180000066757202,NA,46.45246124267578,100,NA,NA,17.463050842285156,20.788999557495117,21.722000122070312,7.709433555603027
AFG,2011,111.80418395996094,11.800000190734863,NA,46.74700927734375,102.20585632324219,NA,8.2290802001953125,15.822129249572754,21.937000274658203,21.264999389648438,7.5126237869262695
AFG,2012,119.00572967529297,6.440000057220459,NA,50.9213981628418,100.0350112915039,NA,1.6920000314712524,16.426095962524414,25.027999877929688,25.209999084472656,6.7693705558776855
AFG,2013,127.79521942138672,7.389999866485596,NA,55.377498626708984,100.49040985107422,NA,22.575300216674805,16.727476119995117,24.976999282836914,24.34600067138672,6.91443395614624
AFG,2014,133.76837158203125,4.670000076293945,NA,57.247501373291016,102.03295135498047,NA,7.914999961853027,17.557924270629883,25.402000427246094,23.68400001525879,8.70029067993164
AFG,2015,132.88320922851562,-0.6600000262260437,1.7999999523162842,61.143463134765625,103.57806396484375,NA,NA,19.035005569458008,25.94700050354004,24.569000244140625,9.144177436828613
AFG,2016,138.7086639404297,4.380000114440918,1.8200000524520874,67.8660888671875,96.66962432861328,NA,NA,12.58037281036377,28.02899932861328,28.1560001373291,7.8231940269470215
AFG,2017,145.61074829101562,4.97599983215332,0.1599999964237213,68.02690124511719,99.02495574951172,NA,23.899999618530273,13.50742244720459,27.73200035095215,27.05900001525879,7.452149391174316
AFG,2018,146.52247619628906,0.6299999952316284,0.15199999511241913,72.08324432373047,91.89163970947266,NA,NA,15.109132766723633,28.93600082397461,30.56999969482422,6.894409656524658
AFG,2019,149.89598083496094,2.302000045776367,0.5,77.737945556640625,88.36193084716797,NA,3.3703300952911377,11.588390350341797,27.999000549316406,26.94099998474121,6.136000156402588
AFG,2020,158.29298400878906,5.442999839782715,0.8069999814033508,76.81353759765625,92.28045654296875,NA,18.56662940979004,11.882009506225586,27.937000274658203,25.694000244140625,7.330999851226807
AFG,2021,166.41848754882812,5.061999797821045,NA,82.52610778808594,86.46403503417969,NA,5.678999900817871,11.455635070800781,17.93400001525879,17.448999404907227,11.13599967956543
AFG,2022,189.23794555664062,10.600000381469727,NA,90.54264068603516,91.610107421875,NA,NA,12.986698150634766,16.115999221801758,15.118000030517578,10.642999649047852
AFG,2023,180.44839477539062,-7.448461532592773,NA,82.676239013671875,91.382171630859375,NA,NA,16.668453216552734,16.966999053955078,15.60200023651123,8.255000114440918
AFG,2024,168.5366668701172,-6.6011857986450195,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
